date,slot,price_yuan_per_kwh,grid_purchase_plan_kwh,load_actual_kwh,pv_actual_kwh,soc_real_start_kwh,soc_real_end_kwh,plan_terminal_soc_kwh,x_real_kwh,y_real_kwh,q_real_kwh,z_real_kwh,emergency_purchase_kwh,planned_cost_slot_yuan,emergency_cost_slot_yuan,total_cost_slot_yuan,effective_contract_kwh,load_forecast_kwh,pv_forecast_kwh,run_label,rolling_primary_status,rolling_secondary_status,rolling_tertiary_status,rolling_primary_star,rolling_terminal_gap_star,rolling_max_violation,rolling_tertiary_throughput_star,source_time
2025-03-21,79,0.8636,0.0,602.7656666666667,1306.72825,10430.763076650857,10430.763076650857,1199.9999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591.7893833333333,1285.3952055396303,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1e-07,9474.301940887868,13:10:00
2025-03-21,80,0.8416,0.0,592.0163,1290.5802333333331,10430.763076650857,10430.763076650857,1199.9999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,601.2307916666666,1258.5877733353905,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1e-07,9474.301940887868,13:20:00
2025-03-21,81,0.8618,0.0,581.7666666666667,1275.2937499999998,10430.763076650857,10430.763076650857,1199.9999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,604.8233333333333,1231.7803411311504,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1e-07,9474.301940887868,13:30:00
2025-03-21,82,0.8623,0.0,563.9814833333332,1256.1704333333332,10430.763076650857,10430.763076650857,1199.9999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,613.4406583333333,1204.9729089269106,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1e-07,9474.301940887868,13:40:00
2025-03-21,83,0.9026,0.0,578.7424833333333,1240.2158,10430.763076650857,10430.763076650857,1199.9999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,605.0078333333333,1178.1654767226705,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1e-07,9474.301940887868,13:50:00
2025-03-21,84,0.9754,0.0,614.28,1207.8062499999999,10430.763076650857,10430.763076650857,1199.9999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590.7308333333333,1151.3580445184305,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1e-07,9474.301940887868,14:00:00
2025-03-21,85,1.0002,0.0,614.79725,1128.5381166666666,10430.763076650857,10430.763076650857,1199.9999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606.06085,1106.139697336816,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1e-07,9474.301940887868,14:10:00
2025-03-21,86,0.9978,0.0,603.33885,1045.4608833333332,10430.763076650857,10430.763076650857,1199.9999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,617.6644666666666,1060.9213501552017,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1e-07,9474.301940887866,14:20:00
2025-03-21,87,1.0271,0.0,597.3483333333334,983.78125,10430.763076650857,10430.763076650857,1199.9999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,604.7133333333334,1015.7030029735877,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1e-07,9474.301940887868,14:30:00
2025-03-21,88,1.0906,0.0,591.2195833333333,937.0163833333332,10430.763076650857,10430.763076650857,1199.9999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0640666666666,970.4846557919732,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1e-07,9474.301940887868,14:40:00
