update_time,count,positive_count,positive_ratio,zero_count,unexpected_negative_count,mean_V_yuan,median_V_yuan,min_V_yuan,max_V_yuan,sum_V_yuan,mean_relative_value_percent,median_relative_value_percent,mean_J_fix_yuan,mean_J_roll_yuan,mean_rho
06:00,334,333,0.9970059880239521,1,0,924.0852361735938,523.1048729992235,2.8421709430404007e-12,9308.121970262115,308644.46888198034,23459.279096976148,45.02833361843393,1391.749583300653,467.6643471270594,0.6212341605042639
12:00,334,330,0.9880239520958084,4,0,423.92189106949655,315.25467580249995,-5.4569682106375694e-12,4564.19751254692,141589.91161721185,15519.098412096393,82.58621513246715,472.77115053467446,48.84925946517786,0.6348840065208958
18:00,334,302,0.9041916167664671,32,0,877.2793658631766,185.5447157378129,-5.4498627832799684e-12,7497.262845505253,293011.308198301,34.09064864209351,35.298974995290756,1730.964307983633,853.6849421204565,0.5006094370842071
