date,update_time,slot,old_forecast_kwh,new_raw_forecast_kwh,updated_forecast_kwh,confidence_rho,historical_error_old,historical_error_new
2025-03-20,00:00,139,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-20,00:00,140,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-20,00:00,141,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-20,00:00,142,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-20,00:00,143,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-20,00:00,144,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-20,06:00,37,48.45720277777778,47.98578055555556,48.19627973765087,0.5534805697044803,0.07814425689698573,0.06304273340530774
2025-03-20,06:00,38,96.91440555555556,95.97156111111111,96.39255947530174,0.5534805697044803,0.07814425689698573,0.06304273340530774
2025-03-20,06:00,39,145.3716083333333,143.95734166666665,144.5888392129526,0.5534805697044803,0.07814425689698573,0.06304273340530774
2025-03-20,06:00,40,193.82881111111112,191.94312222222223,192.78511895060348,0.5534805697044803,0.07814425689698573,0.06304273340530774
2025-03-20,06:00,41,242.28601388888887,239.92890277777775,240.98139868825433,0.5534805697044803,0.07814425689698573,0.06304273340530774
2025-03-20,06:00,42,290.7432166666666,287.9146833333333,289.1776784259052,0.5534805697044803,0.07814425689698573,0.06304273340530774
2025-03-20,06:00,43,347.83453888888886,338.9433388888889,342.9134324475324,0.5534805697044803,0.07814425689698573,0.06304273340530774
2025-03-20,06:00,44,404.9258611111111,389.9719944444444,396.6491864691596,0.5534805697044803,0.07814425689698573,0.06304273340530774
2025-03-20,06:00,45,462.0171833333334,441.00064999999995,450.3849404907868,0.5534805697044803,0.07814425689698573,0.06304273340530774
2025-03-20,06:00,46,519.1085055555556,492.02930555555554,504.120694512414,0.5534805697044803,0.07814425689698573,0.06304273340530774
2025-03-20,06:00,47,576.1998277777777,543.0579611111111,557.8564485340412,0.5534805697044803,0.07814425689698573,0.06304273340530774
2025-03-20,06:00,48,633.29115,594.0866166666666,611.5922025556683,0.5534805697044803,0.07814425689698573,0.06304273340530774
2025-03-20,06:00,49,681.7142777777777,646.8532861111111,662.4193962496479,0.5534805697044803,0.07814425689698573,0.06304273340530774
2025-03-20,06:00,50,730.1374055555555,699.6199555555555,713.2465899436274,0.5534805697044803,0.07814425689698573,0.06304273340530774
2025-03-20,06:00,51,778.5605333333333,752.3866250000001,764.0737836376072,0.5534805697044803,0.07814425689698573,0.06304273340530774
