date,run_label,alpha,lambda,soc_start_kwh,scenario_count_00,soc_00_kwh,plan_primary_status_00,plan_secondary_status_00,plan_cost_00_yuan,increase_00_kwh,decrease_00_kwh,scenario_count_06,soc_06_kwh,plan_primary_status_06,plan_secondary_status_06,adjustment_cost_06_yuan,increase_06_kwh,decrease_06_kwh,rho_06,scenario_count_12,soc_12_kwh,plan_primary_status_12,plan_secondary_status_12,adjustment_cost_12_yuan,increase_12_kwh,decrease_12_kwh,rho_12,scenario_count_18,soc_18_kwh,plan_primary_status_18,plan_secondary_status_18,adjustment_cost_18_yuan,increase_18_kwh,decrease_18_kwh,rho_18,soc_end_kwh,soc_min_kwh,soc_max_kwh,adjustment_cost_total_yuan,actual_emergency_purchase_kwh,actual_emergency_cost_yuan,total_actual_cost_yuan,emergency_slot_count,actual_throughput_kwh,simultaneous_slots,max_constraint_violation,actual_primary_status,actual_secondary_status,actual_tertiary_status,predicted_plan_cost_00_yuan,predicted_adjustment_cost_06_yuan,predicted_adjustment_cost_12_yuan,predicted_adjustment_cost_18_yuan
2025-02-11,Q4-3 SEARCH,0.85,1.0,1205.9361873396756,12,1205.9361873396756,optimal,optimal,60371.99560980534,0.0,0.0,12,10776.236749999998,optimal,optimal,-1913.2690279750846,0.2593259813581881,4499.635018767892,0.6087291375097827,12,6621.154715407464,optimal,optimal,-773.7572709546498,0.0,1863.1161007373307,0.7061748899852236,12,10800.0,optimal,optimal,-6.159733357725598,0.0,9.95753734186043,0.5,1257.4330279593564,1200.0,10800.0,-2693.18603228746,656.8695496714142,2403.6024847277886,60082.41206224567,17,42173.751959110596,0,1.0001076589105651e-07,optimal,optimal,optimal,61400.20353087333,-2044.9132910054477,-797.5352029157739,-6.173122970639121
2025-02-12,Q4-3 SEARCH,0.85,1.0,1257.4330279593564,13,1257.4330279593564,optimal,optimal,59839.694842078694,0.0,0.0,13,10800.0,optimal,optimal,-2191.0262551836136,0.0,5152.120984247322,0.6160564084196161,13,7339.7209621020975,optimal,optimal,-625.593265230636,0.0,1475.9578708965125,0.7216505498964687,13,10488.71875113976,optimal,optimal,416.7851644306153,280.1531239742137,18.668833869932996,0.5,1200.0000000999999,1200.0,10800.0,-2399.8343559836344,478.927870709408,1715.0604591989427,59154.920945294,21,45655.223507700706,0,1.0000098882301245e-07,optimal,optimal,optimal,61152.863956676425,-2239.0846637268633,-609.8097714794139,399.1802108521904
2025-02-13,Q4-3 SEARCH,0.85,1.0,1200.0000000999999,14,1200.0000000999999,optimal,optimal,55470.024380136674,0.0,0.0,14,9805.440168834019,optimal,optimal,-1673.0549968712378,51.97911019734738,4476.426295728857,0.6239763911438716,14,7394.767716241739,optimal,optimal,838.665088658496,729.2485505422574,498.3623809839405,0.7152704096105844,14,10008.087563152829,optimal,optimal,-149.48893890595977,-1.1368683772161603e-13,233.10297733754678,0.5,1200.0000000999996,1200.0000000999996,10800.0,-983.8788471187016,130.71819696731907,306.5094144868425,54792.654947504816,4,41486.323811650494,0,1.0003714123740792e-07,optimal,optimal,optimal,56726.3979186959,-1857.1419561792509,838.0010229914251,-138.12141394582872
2025-02-14,Q4-3 SEARCH,0.85,1.0,1200.0000000999996,14,1200.0000000999996,optimal,optimal,15509.308204519373,0.0,0.0,14,8007.293059027779,optimal,optimal,129.40991388670534,250.45388575140856,567.1732815670455,0.6139351606603018,14,6804.021748227084,optimal,optimal,254.547315428233,260.03621056549684,-3.979039320256561e-13,0.6610797178699424,14,9938.719884529992,optimal,optimal,137.5625859587903,116.0509224581155,-1.1368683772161603e-13,0.5,1200.0000000697278,1200.0000000697278,10800.0,521.5198152737287,119.10269159927589,204.38788124444466,16235.215901037547,7,38470.73362660736,0,1.0000053407566156e-07,optimal,optimal,optimal,15307.847602528305,150.15736264843252,270.8893100083798,139.5967349262238
2025-02-15,Q4-3 SEARCH,0.85,1.0,1200.0000000697278,14,1200.0000000697278,optimal,optimal,15802.220806692005,0.0,0.0,14,6482.319765648148,optimal,optimal,-358.15283874508634,103.2589690733924,1895.7657110022762,0.6534422560226923,14,6536.327893325104,optimal,optimal,137.87754453500185,135.71532713273305,0.0,0.5906384331605111,14,10125.45891122629,optimal,optimal,193.89811708607965,157.06404472870906,0.0,0.5,1200.0000000999999,1200.0,10740.307983684148,-26.377177124004845,979.6869870427948,1924.5205575363507,17700.36418710435,18,35470.82446359379,0,1.0000036354540498e-07,optimal,optimal,optimal,15033.262262463577,-339.73373003658423,137.33076289790475,190.0578779975923
2025-02-16,Q4-3 SEARCH,0.85,1.0,1200.0000000999999,14,1200.0000000999999,optimal,optimal,59295.7594498564,0.0,0.0,14,9942.212424722224,optimal,optimal,-1822.3774148235116,102.89798333333334,4421.521729518237,0.6479058734291734,14,6065.5822550012745,optimal,optimal,-133.25802067894134,0.0,289.50423502366056,0.5846020608283324,14,10408.404009445134,optimal,optimal,267.67943497013647,311.6079042422144,0.0,0.5,1200.00000005144,1200.00000005144,10726.33910215786,-1687.9560005323165,18.364575147119183,39.667482312616784,57647.4709316367,1,41563.26053194411,0,1.00000761449337e-07,optimal,optimal,optimal,59735.081808292096,-1871.2865945859594,-133.16946921846906,267.26634659081094
2025-02-17,Q4-3 SEARCH,0.85,1.0,1200.00000005144,14,1200.00000005144,optimal,optimal,58751.13108885176,0.0,0.0,14,10158.254457556055,optimal,optimal,-2064.649467532232,138.888399397986,5481.020420154522,0.6703462412443004,14,8076.843591361683,optimal,optimal,-999.6860026397487,20.412967045058053,2848.961924520493,0.5739117568211114,14,10395.28554974106,optimal,optimal,199.47749071975105,211.91626434945434,0.0,0.5,1200.0000000999999,1200.00000005144,10468.377847363698,-2864.8579794522298,31.40754175120323,65.01781544999064,55951.29092484952,2,38796.15712297475,0,1.0000030670198612e-07,optimal,optimal,optimal,57917.78335265802,-2124.420165437879,-1004.6162875586024,190.6219969967416
2025-02-18,Q4-3 SEARCH,0.85,1.0,1200.0000000999999,14,1200.0000000999999,optimal,optimal,51041.23410866583,0.0,0.0,14,9947.264111111113,optimal,optimal,489.3072130983979,617.8058767847742,68.85946342492389,0.7300710487666738,14,7495.027841480563,optimal,optimal,-122.34956952125069,0.0,211.2180778513162,0.5798435495271779,14,9308.5935053525,optimal,optimal,894.8790573157943,534.8290105417229,0.0,0.5,1290.8402775509,1200.0000000999999,10159.55873305779,1261.8367008929415,623.1015349472284,2788.837082956942,55091.90789251571,11,36466.37372616752,0,1.0001031114370562e-07,optimal,optimal,optimal,51569.08831475054,502.93301301416733,-116.15619237417636,854.6380865222337
2025-02-19,Q4-3 SEARCH,0.85,1.0,1290.8402775509,14,1290.8402775509,optimal,optimal,51780.40326704652,0.0,0.0,14,9341.610256737851,optimal,optimal,-162.60841939096167,182.63311815523264,1152.790202482363,0.7097006428897662,14,5769.225388771329,optimal,optimal,2294.429331126111,2090.2043116880577,50.93594576669534,0.5568894837691477,14,9542.241735391906,optimal,optimal,156.69717315173315,211.25661453591113,0.0,0.5,1200.0000000505995,1200.0,10495.747798335766,2288.518084886882,292.15955382571076,780.1046784632226,54849.02603039662,11,39779.82059367547,0,1.0000462680181954e-07,optimal,optimal,optimal,51672.51166206649,-187.09984042959772,2303.2644668794155,158.80101235995164
2025-02-20,Q4-3 SEARCH,0.85,1.0,1200.0000000505995,14,1200.0000000505995,optimal,optimal,54598.61092676364,0.0,0.0,14,10514.421633470363,optimal,optimal,497.9224217964821,1034.2560108125363,1931.8897831276981,0.6941123663921002,14,6743.136553515921,optimal,optimal,-324.017711155746,8.835107213731703,946.4803949965731,0.5773763433242316,14,10649.186194704935,optimal,optimal,47.98619520971015,80.30899852360449,0.0,0.5,1200.0000001,1200.0000000505995,10799.999999999998,221.8909058504463,36.14763358793281,75.27458948863682,54895.776422102725,2,40822.23218783772,0,1.0001531336456537e-07,optimal,optimal,optimal,53321.06166083799,510.1029389020473,-321.97372907209575,56.62913744640097
2025-02-21,Q4-3 SEARCH,0.85,1.0,1200.0000001,14,1200.0000001,optimal,optimal,14906.529402458611,0.0,0.0,14,6922.227298717621,optimal,optimal,16.702135475019347,29.44267965742199,38.878062849340154,0.6807243089816691,14,8079.730526865769,optimal,optimal,86.59936380303604,89.45614194334283,32.62756906688081,0.6081860077554624,14,9770.923712962964,optimal,optimal,321.09046238376993,249.5752743168802,0.0,0.5,1200.0,1200.0,10437.564118771548,424.39196166182535,350.9967614362205,1243.5862484172885,16574.507612537724,11,36386.21103370681,0,1.0000030670198612e-07,optimal,optimal,optimal,14319.404215563942,18.011403430607192,86.5221707199336,319.05212675377715
2025-02-22,Q4-3 SEARCH,0.85,1.0,1200.0,14,1200.0,optimal,optimal,15100.109110173089,0.0,0.0,14,6095.7005838686155,optimal,optimal,337.8491401863194,386.27263960949637,59.88692213272387,0.6548405726401891,14,7078.572937246088,optimal,optimal,-94.94943417327993,0.0,352.0797309520916,0.6266667170020838,14,9803.548083996291,optimal,optimal,557.1771514355278,440.18875979793444,0.0,0.5,1200.0000000553068,1200.0,10537.801057179582,800.0768574485672,138.3827809361187,327.6779652139153,16227.863932835571,4,34187.193033008385,0,1.00000761449337e-07,optimal,optimal,optimal,14913.943261386314,332.72205170206064,-98.50449130893034,537.94913615489
2025-02-23,Q4-3 SEARCH,0.85,1.0,1200.0000000553068,14,1200.0000000553068,optimal,optimal,53260.69562657132,0.0,0.0,14,9773.632538425925,optimal,optimal,744.3048607253388,772.7858710258564,218.27913528990598,0.642413030745127,14,6093.368286505958,optimal,optimal,-673.1206110010748,0.0,1692.2072915594854,0.644139191617846,14,10714.350517347482,optimal,optimal,78.534188835284,68.67628090557852,0.0,0.5,1200.0000000999999,1200.0,10799.999999999998,149.71843855954796,68.6994333838557,147.2711324395845,53557.685197570456,3,44699.63610466208,0,1.0001531336456537e-07,optimal,optimal,optimal,53319.2167540028,833.8310536213597,-653.7694576593065,75.04742082241789
2025-02-24,Q4-3 SEARCH,0.85,1.0,1200.0000000999999,14,1200.0000000999999,optimal,optimal,50984.7308743499,0.0,0.0,14,9954.412277777777,optimal,optimal,819.5054431697954,1016.9626179234858,15.054577156822234,0.6201905997217892,14,7119.89961244257,optimal,optimal,-617.1817334684963,0.0,1480.4509872416393,0.6697042553529229,14,10431.19329200484,optimal,optimal,569.0287676096591,322.6377038623102,-1.1368683772161603e-13,0.5,1200.0000000999999,1200.0000000999999,10800.0,771.3524773109582,100.75288138830769,557.5891367644646,52313.67248842533,4,37969.38614962975,0,1.0002258932217956e-07,optimal,optimal,optimal,50895.467470543575,843.8506913713709,-618.4713701431256,558.6146794662337
2025-02-25,Q4-3 SEARCH,0.85,1.0,1200.0000000999999,14,1200.0000000999999,optimal,optimal,51733.090698859756,0.0,0.0,14,10188.917193981488,optimal,optimal,20.238034825068542,508.054467920251,1457.2881520725405,0.5659958479968336,14,7909.400593116667,optimal,optimal,-1096.136881817599,0.0,3269.2954190348846,0.6663253470070647,14,10638.403488998922,optimal,optimal,232.01533642048273,136.14852656763674,-2.2737367544323206e-13,0.5,1200.0,1200.0,10740.763453366231,-843.8835105720477,62.31720834136268,130.21773055379958,51019.424918841505,2,38489.718889043186,0,1.0000053407566156e-07,optimal,optimal,optimal,51972.06096754366,23.93950345848051,-1162.1185786199278,220.25347062928915
2025-02-26,Q4-3 SEARCH,0.85,1.0,1200.0,14,1200.0,optimal,optimal,47364.70848552642,0.0,0.0,14,9816.849829444442,optimal,optimal,1304.3757700325891,1397.1401383631123,0.0,0.5725853594492636,14,6560.413460990291,optimal,optimal,1669.2919515198573,1456.9584475495506,41.013014486972,0.6948286788827562,14,9612.884634458149,optimal,optimal,622.0963348380424,363.4704956543331,0.0,0.5,1229.4261104527784,1200.0,10713.349755370367,3595.764056390489,141.34444127366984,793.8492874090919,51754.321829326,5,43085.74410793511,0,1.0000007932831068e-07,optimal,optimal,optimal,46732.13315174384,1329.5539249608396,1579.4854167102887,613.7882277764686
2025-02-27,Q4-3 SEARCH,0.85,1.0,1229.4261104527784,14,1229.4261104527784,optimal,optimal,47741.35509863724,0.0,0.0,14,9917.442592592593,optimal,optimal,4.495930673980906,295.5134203645389,1015.5271814875161,0.5833796644757399,14,6823.927503349972,optimal,optimal,79.36315077737991,122.17704596667791,220.03635109860258,0.694164167752262,14,9488.45625564096,optimal,optimal,638.6443644228816,473.4537080229704,0.0,0.5,1200.0000001,1200.0000001,10800.0,722.5034458742424,67.73438853758798,374.53450017912536,48838.393044690616,3,41744.00581053676,0,1.0000803740695119e-07,optimal,optimal,optimal,49134.852646106534,-47.62610154522643,77.66209714792106,636.566446400283
2025-02-28,Q4-3 SEARCH,0.85,1.0,1200.0000001,14,1200.0000001,optimal,optimal,14266.792733320963,0.0,0.0,14,5914.172738456291,optimal,optimal,30.8201060004482,118.18745049490926,265.74721519005726,0.5840047976994293,14,9034.26697863582,optimal,optimal,66.50096997864979,81.59776360570204,75.53317485668558,0.6861676199693404,14,9648.412324074074,optimal,optimal,365.93704866589354,280.5972440347811,0.0,0.5,1200.0,1200.0,10429.114897418009,463.25812464499154,117.1260277474414,375.66960995965417,15105.720467925608,5,35453.45899248928,0,1.0000030670198612e-07,optimal,optimal,optimal,14170.466839807064,26.96854561514841,67.07295180058206,348.7260531930936
2025-03-01,Q4-3 SEARCH,0.85,1.0,1200.0,14,1200.0,optimal,optimal,16164.078182113391,0.0,0.0,14,7900.4240637037,optimal,optimal,-627.5842403895851,0.0,3794.872554681309,0.5715688806782705,14,9504.634033148144,optimal,optimal,-67.20317508218784,0.0,232.55476120007842,0.6753199760646394,14,9817.88500925926,optimal,optimal,299.38559452858743,244.61912732590798,0.0,0.5,1200.0000000999999,1200.0,10438.262714438291,-395.40182094318556,53.75049479148041,217.5517137922987,15986.228074962504,4,32662.362388009875,0,1.0000258043874055e-07,optimal,optimal,optimal,16188.576629600735,-582.2663902967643,-68.73510095496644,279.08676961893997
2025-03-02,Q4-3 SEARCH,0.85,1.0,1200.0000000999999,14,1200.0000000999999,optimal,optimal,56219.29249266619,0.0,0.0,14,10799.999999999998,optimal,optimal,538.5153282109573,682.3491332745002,789.1389868422979,0.5859467581707153,14,8130.358646711104,optimal,optimal,-1211.649168819231,0.0,2922.0656855742636,0.6744831662607093,14,9570.668606949868,optimal,optimal,363.8753199129985,365.36808239132074,0.0,0.5,1225.0837390870192,1200.0,10800.0,-309.25852069527514,26.516381504683007,77.70971798075078,55987.74368995167,3,37875.236495297424,0,1.000009651761502e-07,optimal,optimal,optimal,55647.74135581998,560.0359867493091,-1086.4811595287833,371.88899038934215
2025-03-03,Q4-3 SEARCH,0.85,1.0,1225.0837390870192,14,1225.0837390870192,optimal,optimal,57672.14951832957,0.0,0.0,14,10749.295282499997,optimal,optimal,-1260.724089462792,410.7372408589251,4188.3041395538,0.5977997556604822,14,8020.380881242632,optimal,optimal,-568.4351422083539,149.89770919199748,2151.6212237517493,0.6631549236624823,14,10344.7048287966,optimal,optimal,21.3769615469887,37.04525103053176,9.470492831689796e-07,0.5,1200.000000057765,1200.000000057765,10785.888673000904,-1807.7822701241573,7.656666813294048,14.727598633335447,55879.09484683874,1,41548.34919296624,0,1.0000030670198612e-07,optimal,optimal,optimal,56966.03336119802,-1104.2490897426983,-506.9258351528558,26.452659684785583
2025-03-04,Q4-3 SEARCH,0.85,1.0,1200.000000057765,14,1200.000000057765,optimal,optimal,50450.36550769737,0.0,0.0,14,10005.065740740742,optimal,optimal,327.1654626874903,517.9638268808442,302.98004309282,0.6143047116896048,14,7881.579912477907,optimal,optimal,-511.0126731617488,0.0,1567.5535811121722,0.6618508705692833,14,9470.389627376766,optimal,optimal,527.0945341189333,480.79766869424327,0.0,0.5,1206.718833985439,1200.0000000457908,10800.0,343.2473236446748,220.11872633462082,863.4113684143398,51657.02419975638,8,36750.08641285835,0,1.0000803740695119e-07,optimal,optimal,optimal,49815.68298898491,297.45200376227075,-468.9335704456179,548.0588334595659
2025-03-05,Q4-3 SEARCH,0.85,1.0,1206.718833985439,14,1206.718833985439,optimal,optimal,52204.86760953259,0.0,0.0,14,9932.45277777778,optimal,optimal,-976.8768563837971,44.44168849925347,2589.4499130265567,0.615307660510601,14,8483.729170337248,optimal,optimal,-1521.8954729829716,62.00002578717954,4354.673985671136,0.6095466662302056,14,10182.870296296293,optimal,optimal,466.72364118273185,417.1736079166719,0.0,0.5,1200.0,1200.0,10800.000000000002,-2032.0486881840368,135.53932094436186,597.02038823336,50769.83930958192,5,38445.83591288453,0,1.00000761449337e-07,optimal,optimal,optimal,53238.591813816514,-948.0064659747959,-1514.4801448894873,456.4156934831982
2025-03-06,Q4-3 SEARCH,0.85,1.0,1200.0,14,1200.0,optimal,optimal,48472.15643927637,0.0,0.0,14,9984.690018674899,optimal,optimal,-537.732163233902,32.056577390155525,1520.964617556604,0.6267243695810517,14,7183.858206429482,optimal,optimal,-310.9513761368937,74.5450858976368,1128.6533022655408,0.592395757172064,14,9591.900868419782,optimal,optimal,567.3626665957181,323.3678853969647,-2.8990143619012088e-12,0.5,1200.0000000658838,1200.0,10798.724277934158,-281.32087277507765,177.71110678205918,498.52862022768943,48689.364186728984,8,39022.70034640489,0,1.0004509931604844e-07,optimal,optimal,optimal,48060.36654292671,-506.81852894196413,-280.4631348560587,550.7082538131609
2025-03-07,Q4-3 SEARCH,0.85,1.0,1200.0000000658838,14,1200.0000000658838,optimal,optimal,14715.536130125047,0.0,0.0,14,6966.087060696389,optimal,optimal,-401.92133766566576,0.0,1314.6590697653173,0.6247225147424333,14,10393.373855586233,optimal,optimal,-62.04077185263243,5.666985790949752,204.19794719247147,0.5933547259654912,14,9673.590798528603,optimal,optimal,250.35876287129196,235.9592042375562,0.0,0.5,1200.0000000999999,1200.0,10522.43671723681,-213.60334664700622,16.82575470982557,39.066589774133895,14540.999373252176,4,30868.858699476325,0,1.00000761449337e-07,optimal,optimal,optimal,14408.4265918353,-381.05668141625284,-57.56045096332021,252.16323564808513
2025-03-08,Q4-3 SEARCH,0.85,1.0,1200.0000000999999,14,1200.0000000999999,optimal,optimal,13678.846078355886,0.0,0.0,14,5497.414609382078,optimal,optimal,-177.18860029129365,1.5238456141186703,541.4194164419348,0.6466203253419684,14,10377.089648588297,optimal,optimal,42.99200531488303,51.09587784214615,10.561875330902865,0.5788451861355582,14,9763.524470717695,optimal,optimal,212.92466250996767,201.8920884719716,21.558343733665122,0.5,1200.0000000999999,1200.0000000999999,10590.799547878192,78.72806753355707,72.1867440591397,254.35239190006945,14011.926537789512,5,33170.08671503444,0,1.00000761449337e-07,optimal,optimal,optimal,13365.170206050629,-178.66917637060112,41.18382770492026,211.91266471280426
2025-03-09,Q4-3 SEARCH,0.85,1.0,1200.0000000999999,14,1200.0000000999999,optimal,optimal,49695.44365635565,0.0,0.0,14,9325.436336235185,optimal,optimal,-2103.4415784054636,1.4843769295407583,6262.062829451875,0.6451156423535155,14,7454.4298503050695,optimal,optimal,-187.07365417992978,257.28947906799624,1630.201584439604,0.561685315085434,14,9573.172719930639,optimal,optimal,418.11495666230337,245.6407674072808,80.8181602395882,0.5,1200.0000000999999,1200.0000000999999,10509.924763023682,-1872.4002759230898,25.898897925882434,130.2196581957559,47953.26303862831,1,41441.215679368295,0,1.00000761449337e-07,optimal,optimal,optimal,50986.75238695663,-2338.445053552794,-356.30112967504175,383.9316161854577
2025-03-10,Q4-3 SEARCH,0.85,1.0,1200.0000000999999,14,1200.0000000999999,optimal,optimal,48958.91688132272,0.0,0.0,14,9550.904343461194,optimal,optimal,67.22721788707145,510.350276235903,1108.7885436894792,0.6591773041260458,14,6824.9915747498835,optimal,optimal,-199.42562889616494,38.419444039915106,616.7286513589263,0.5694817941234427,14,10514.140056798904,optimal,optimal,254.18861429221147,220.51208859107248,0.0,0.5,1200.8087547185642,1200.0000000999999,10604.057597907442,121.99020328311798,85.13368321065991,426.46383170394245,49507.37091630978,4,41027.19453763013,0,1.00000761449337e-07,optimal,optimal,optimal,48227.74403423707,116.20859837768447,-200.78828815635723,248.94232264414603
