date,run_label,alpha,lambda,soc_start_kwh,scenario_count_00,soc_00_kwh,plan_primary_status_00,plan_secondary_status_00,plan_cost_00_yuan,increase_00_kwh,decrease_00_kwh,scenario_count_06,soc_06_kwh,plan_primary_status_06,plan_secondary_status_06,adjustment_cost_06_yuan,increase_06_kwh,decrease_06_kwh,rho_06,scenario_count_12,soc_12_kwh,plan_primary_status_12,plan_secondary_status_12,adjustment_cost_12_yuan,increase_12_kwh,decrease_12_kwh,rho_12,scenario_count_18,soc_18_kwh,plan_primary_status_18,plan_secondary_status_18,adjustment_cost_18_yuan,increase_18_kwh,decrease_18_kwh,rho_18,soc_end_kwh,soc_min_kwh,soc_max_kwh,adjustment_cost_total_yuan,actual_emergency_purchase_kwh,actual_emergency_cost_yuan,total_actual_cost_yuan,emergency_slot_count,actual_throughput_kwh,simultaneous_slots,max_constraint_violation,actual_primary_status,actual_secondary_status,actual_tertiary_status,predicted_plan_cost_00_yuan,predicted_adjustment_cost_06_yuan,predicted_adjustment_cost_12_yuan,predicted_adjustment_cost_18_yuan
2025-02-12,Q4-3 SEARCH,0.8,2.0,1257.4330279593562,13,1257.4330279593562,optimal,optimal,59839.69484207868,0.0,0.0,13,10800.0,optimal,optimal,-2191.026255183717,0.0,5152.120984247437,0.6160564084196161,13,7339.720962102645,optimal,optimal,-625.5932652306326,0.0,1475.9578708962063,0.7216505498964687,13,10488.718751139764,optimal,optimal,416.78516443058356,280.1531239742108,18.668833869932996,0.5,1200.0000000999999,1199.9999999999998,10800.0,-2399.834355983766,478.9278707089098,1715.0604591965339,59154.920945291444,21,45655.22350772439,0,1.0000098882301245e-07,optimal,optimal,optimal,61152.86395667642,-2239.0846637268637,-609.8097714793846,399.1802108521832
2025-02-13,Q4-3 SEARCH,0.8,2.0,1200.0000000999999,14,1200.0000000999999,optimal,optimal,55470.02438013595,0.0,0.0,14,9805.440168834019,optimal,optimal,-1673.0549968713997,51.97911019734897,4476.426295727904,0.6239763911438716,14,7394.767716242602,optimal,optimal,838.6650886592092,729.2485505430348,498.3623809848982,0.7152704096105844,14,10008.087563152829,optimal,optimal,-149.48893890595787,0.0,233.1029773375478,0.5,1200.0000000999996,1200.0000000999996,10800.0,-983.8788471181483,130.7181969680934,306.50941449050424,54792.6549475083,4,41486.323811647744,0,1.0002986527979374e-07,optimal,optimal,optimal,56726.39791869589,-1857.141956179258,838.0010229922037,-138.12141394582872
2025-02-14,Q4-3 SEARCH,0.8,2.0,1200.0000000999996,14,1200.0000000999996,optimal,optimal,15509.308204519337,0.0,0.0,14,8007.2930590277765,optimal,optimal,129.40991388670912,250.45388575141118,567.1732815670414,0.6139351606603018,14,6804.021748227084,optimal,optimal,254.547315428231,260.03621056549514,3.979039320256561e-13,0.6610797178699424,14,9938.719884529373,optimal,optimal,137.56258595879896,116.0509224581236,0.0,0.5,1200.0000000697275,1200.0000000697275,10800.0,521.5198152737391,119.10269159927378,204.38788124444142,16235.215901037518,7,38470.73362660737,0,1.0000053407566156e-07,optimal,optimal,optimal,15307.847602528305,150.1573626484362,270.88931000837806,139.5967349262338
2025-02-15,Q4-3 SEARCH,0.8,2.0,1200.0000000697275,14,1200.0000000697275,optimal,optimal,15802.220806692021,0.0,0.0,14,6482.319765648148,optimal,optimal,-358.1528387450786,103.2589690733924,1895.7657110022153,0.6534422560226923,14,6536.327893325104,optimal,optimal,137.87754453500253,135.71532713273132,0.0,0.5906384331605111,14,10125.458911226273,optimal,optimal,193.89811708605356,157.06404472868735,0.0,0.5,1200.0000000999999,1200.0,10740.307983684173,-26.377177124022523,979.6869870427379,1924.520557536273,17700.36418710427,18,35470.82446359414,0,1.0000030670198612e-07,optimal,optimal,optimal,15033.262262463577,-339.7337300365806,137.3307628978993,190.05787799756956
2025-02-16,Q4-3 SEARCH,0.8,2.0,1200.0000000999999,14,1200.0000000999999,optimal,optimal,59295.75944985599,0.0,0.0,14,9942.212424722224,optimal,optimal,-1822.3774148164548,102.89798333333334,4421.521729518237,0.6479058734291734,14,6065.582255001275,optimal,optimal,-133.25802068410957,0.0,289.5042350236613,0.5846020608283324,14,10408.404009445134,optimal,optimal,267.6794349701411,311.60790424219897,0.0,0.5,1200.00000005144,1200.00000005144,10726.33910215786,-1687.9560005304234,18.364575147119297,39.66748231261701,57647.470931638185,1,41563.26053184386,0,1.0000803740695119e-07,optimal,optimal,optimal,59735.0818082921,-1871.2865945859526,-133.16946921847634,267.2663465908146
2025-02-17,Q4-3 SEARCH,0.8,2.0,1200.00000005144,14,1200.00000005144,optimal,optimal,58751.13108884902,0.0,0.0,14,10158.254457556051,optimal,optimal,-2064.649467532224,138.888399397986,5481.020420154526,0.6703462412443004,14,8076.843591362291,optimal,optimal,-999.6860026396379,20.412967045058053,2848.9619245211043,0.5739117568211114,14,10395.285549740625,optimal,optimal,199.47749072030786,211.91626434984008,0.0,0.5,1200.0000000999999,1200.00000005144,10468.377847363263,-2864.8579794515545,31.40754175120309,65.01781544999032,55951.29092484745,2,38796.15712290451,0,1.0000030670198612e-07,optimal,optimal,optimal,57917.78335265802,-2124.4201654378785,-1004.6162875585077,190.6219969972764
2025-02-18,Q4-3 SEARCH,0.8,2.0,1200.0000000999999,14,1200.0000000999999,optimal,optimal,51041.23410866579,0.0,0.0,14,9947.264111111113,optimal,optimal,489.30721309836304,617.8058767847781,68.85946342492389,0.7300710487666738,14,7495.027841480815,optimal,optimal,-122.34956952103795,0.0,211.21807785207176,0.5798435495271779,14,9308.593505348997,optimal,optimal,894.8790573155259,534.8290105416659,3.410605131648481e-13,0.5,1290.8402775503494,1200.0000000999999,10159.558733058473,1261.836700892851,623.1015349465476,2788.837082956056,55091.907892514704,11,36466.373726159,0,1.0000985639635473e-07,optimal,optimal,optimal,51569.08831475054,502.93301301415994,-116.15619237416178,854.6380865221513
2025-02-19,Q4-3 SEARCH,0.8,2.0,1290.8402775503494,14,1290.8402775503494,optimal,optimal,51780.403267046786,0.0,0.0,14,9341.610256737766,optimal,optimal,-162.60841939049743,182.63311815557017,1152.790202482382,0.7097006428897662,14,5769.225388771319,optimal,optimal,2294.429331126305,2090.204311688483,50.935945766693976,0.5568894837691477,14,9542.241735391528,optimal,optimal,156.69717315176362,211.2566145359129,0.0,0.5,1200.0000000505995,1200.0,10495.747798337592,2288.518084887571,292.159553825601,780.1046784630045,54849.026030397355,11,39779.82059368049,0,1.0000456995840068e-07,optimal,optimal,optimal,51672.511662066754,-187.0998404294522,2303.264466879387,158.80101235992257
2025-02-20,Q4-3 SEARCH,0.8,2.0,1200.0000000505995,14,1200.0000000505995,optimal,optimal,54598.61092676346,0.0,0.0,14,10514.42163347037,optimal,optimal,497.9224217960018,1034.256010810891,1931.889783126062,0.6941123663921002,14,6743.136553515921,optimal,optimal,-324.01771116293247,8.835107206732914,946.4803949894861,0.5773763433242316,14,10649.186194704935,optimal,optimal,47.98619520971024,80.30899852360491,0.0,0.5,1200.0000001,1200.0000000505995,10799.999999999998,221.89090584277957,36.14763358793275,75.2745894886367,54895.77642209488,2,40822.23218783774,0,1.00000761449337e-07,optimal,optimal,optimal,53321.06166083798,510.1029389020544,-321.97372907978644,56.62913744640097
2025-02-21,Q4-3 SEARCH,0.8,2.0,1200.0000001,14,1200.0000001,optimal,optimal,14906.529402459022,0.0,0.0,14,6922.227298717621,optimal,optimal,16.702135475003754,29.442679657422616,38.87806284937665,0.6807243089816691,14,8079.730526865769,optimal,optimal,86.59936380302977,89.45614194333244,32.627569066880945,0.6081860077554624,14,9770.923712962964,optimal,optimal,321.0904623834722,249.57527431688024,0.0,0.5,1200.0,1200.0,10437.564118771517,424.3919616615057,350.99676144845273,1243.5862484375766,16574.507612558104,11,36386.21103368,0,1.00000761449337e-07,optimal,optimal,optimal,14319.404215563944,18.011403430610933,86.52217071992266,319.05212675377715
2025-02-22,Q4-3 SEARCH,0.8,2.0,1200.0,14,1200.0,optimal,optimal,15100.109110173089,0.0,0.0,14,6095.7005838686155,optimal,optimal,337.8491401863193,386.27263960949165,59.88692213272387,0.6548405726401891,14,7078.572937246088,optimal,optimal,-94.94943417327997,0.0,352.07973095209155,0.6266667170020838,14,9803.548083996291,optimal,optimal,557.177151435528,440.18875979794,0.0,0.5,1200.0000000553068,1200.0,10537.801057179582,800.0768574485674,138.38278093611814,327.67796521391415,16227.86393283557,4,34187.193033007556,0,1.00000761449337e-07,optimal,optimal,optimal,14913.943261386314,332.7220517020607,-98.50449130893035,537.9491361548899
2025-02-23,Q4-3 SEARCH,0.8,2.0,1200.0000000553068,14,1200.0000000553068,optimal,optimal,53260.69562657116,0.0,0.0,14,9773.632538425925,optimal,optimal,744.3048607253411,772.7858710258346,218.27913528990598,0.642413030745127,14,6093.368286505956,optimal,optimal,-673.1206109996008,0.0,1692.2072915598537,0.644139191617846,14,10714.350517347484,optimal,optimal,78.53418883070306,68.6762809059478,0.0,0.5,1200.0000000999999,1200.0,10800.0,149.71843855644335,68.69943338385592,147.27113243958496,53557.685197567196,3,44699.63610466189,0,1.0000803740695119e-07,optimal,optimal,optimal,53319.216754002795,833.8310536213601,-653.7694576579826,75.04742081843793
2025-02-24,Q4-3 SEARCH,0.8,2.0,1200.0000000999999,14,1200.0000000999999,optimal,optimal,50984.730874349814,0.0,0.0,14,9954.412277777777,optimal,optimal,819.5054431697935,1016.9626179234904,15.054577156821779,0.6201905997217892,14,7119.899612442567,optimal,optimal,-617.1817334685074,0.0,1480.4509872416065,0.6697042553529229,14,10431.193292004911,optimal,optimal,569.0287676095332,322.63770386224417,0.0,0.5,1200.0000000999999,1200.0000000999999,10800.0,771.3524773108193,100.75288138852893,557.5891367655828,52313.67248842622,4,37969.38614963473,0,1.0000803740695119e-07,optimal,optimal,optimal,50895.46747054356,843.8506913713711,-618.4713701431183,558.6146794661099
2025-02-25,Q4-3 SEARCH,0.8,2.0,1200.0000000999999,14,1200.0000000999999,optimal,optimal,51733.09069885925,0.0,0.0,14,10188.917193981486,optimal,optimal,20.238034831999073,508.0544679185744,1457.2881520446617,0.5659958479968336,14,7909.400593110227,optimal,optimal,-1096.1368818158207,0.0,3269.2954190260543,0.6663253470070647,14,10638.403488998922,optimal,optimal,232.01533642047042,136.1485265676373,0.0,0.5,1200.0,1200.0,10740.763453342362,-843.8835105633511,62.31720834136268,130.21773055379958,51019.4249188497,2,38489.71888899242,0,1.0000030670198612e-07,optimal,optimal,optimal,51972.06096754368,23.939503466564076,-1162.1185786177527,220.2534706292927
2025-02-26,Q4-3 SEARCH,0.8,2.0,1200.0,14,1200.0,optimal,optimal,47364.70848552605,0.0,0.0,14,9816.849829444442,optimal,optimal,1304.3757700333258,1397.140138363131,-1.1368683772161603e-13,0.5725853594492636,14,6560.413460991545,optimal,optimal,1669.2919515184383,1456.9584475483698,41.01301448584002,0.6948286788827562,14,9612.884634457128,optimal,optimal,622.0963348409633,363.4704956552515,0.0,0.5,1229.426110452827,1200.0,10713.349755370367,3595.764056392727,141.34444127232405,793.8492874021426,51754.321829320914,5,43085.7441079307,0,1.00000761449337e-07,optimal,optimal,optimal,46732.13315174385,1329.5539249610797,1579.485416708899,613.7882277787496
