date,run_label,alpha,lambda,soc_start_kwh,scenario_count_00,soc_00_kwh,plan_primary_status_00,plan_secondary_status_00,plan_cost_00_yuan,increase_00_kwh,decrease_00_kwh,scenario_count_06,soc_06_kwh,plan_primary_status_06,plan_secondary_status_06,adjustment_cost_06_yuan,increase_06_kwh,decrease_06_kwh,rho_06,scenario_count_12,soc_12_kwh,plan_primary_status_12,plan_secondary_status_12,adjustment_cost_12_yuan,increase_12_kwh,decrease_12_kwh,rho_12,scenario_count_18,soc_18_kwh,plan_primary_status_18,plan_secondary_status_18,adjustment_cost_18_yuan,increase_18_kwh,decrease_18_kwh,rho_18,soc_end_kwh,soc_min_kwh,soc_max_kwh,adjustment_cost_total_yuan,actual_emergency_purchase_kwh,actual_emergency_cost_yuan,total_actual_cost_yuan,emergency_slot_count,actual_throughput_kwh,simultaneous_slots,max_constraint_violation,actual_primary_status,actual_secondary_status,actual_tertiary_status,predicted_plan_cost_00_yuan,predicted_adjustment_cost_06_yuan,predicted_adjustment_cost_12_yuan,predicted_adjustment_cost_18_yuan
2025-02-11,Q4-3 SEARCH,0.8,0.0,1200.0000000461139,12,1200.0000000461139,optimal,optimal,59569.92510884408,0.0,0.0,12,10776.23675,optimal,optimal,-1781.098840956172,0.0,4307.150756082699,0.6087291375097827,12,6632.941655407465,optimal,optimal,-746.7553912592164,0.0,1766.7545101799383,0.7061748899852236,12,10800.0,optimal,optimal,-10.383912777687463,0.0,15.804436583331835,0.5,1254.7676047339605,1200.0,10800.0,-2538.2381449930754,1213.5734819184986,3905.0010433751663,60936.68800722617,31,42147.534259974236,0,1.0000485417549498e-07,optimal,optimal,optimal,60552.36138051486,-1908.9458405318592,-767.7514861176271,-9.643018761230682
2025-02-12,Q4-3 SEARCH,0.8,0.0,1254.7676047339605,13,1254.7676047339605,optimal,optimal,58896.238201506305,0.0,0.0,13,10800.0,optimal,optimal,-1980.9363434389418,0.0,4861.783884975868,0.6160564084196161,13,7215.6857007526105,optimal,optimal,-534.135902784232,0.0,1229.7489226595776,0.7216505498964687,13,10495.142118427068,optimal,optimal,144.21339973773172,107.19627330246863,0.0,0.5,1200.0000000999999,1199.9999999999998,10800.0,-2370.858846485442,949.3528289885812,3346.0441594907434,59871.42351451161,35,45345.569141938766,0,1.0000803740695119e-07,optimal,optimal,optimal,60196.554259206336,-2050.142432153124,-518.5465860845006,134.37566911306254
2025-02-13,Q4-3 SEARCH,0.8,0.0,1200.0000000999999,14,1200.0000000999999,optimal,optimal,54085.302592988824,0.0,0.0,14,9862.61119191358,optimal,optimal,-1300.512425613952,0.0,3498.746967429866,0.6239763911438716,14,7263.946625245342,optimal,optimal,-30.479831725478995,0.0,95.43980525538916,0.7152704096105844,14,9964.750253342663,optimal,optimal,-19.80097000738251,0.0,34.08988741408507,0.5,1200.0000000999999,1200.0000000999999,10800.0,-1350.7932273468136,709.979013601854,1524.8957059844813,54259.4050716265,11,41938.561814227665,0,1.00000761449337e-07,optimal,optimal,optimal,55209.86597891273,-1454.9647700476025,-30.527275330878133,-17.330785570674774
2025-02-14,Q4-3 SEARCH,0.8,0.0,1200.0000000999999,14,1200.0000000999999,optimal,optimal,14829.361848180859,0.0,0.0,14,8019.668622592594,optimal,optimal,334.4209749366022,328.62125685021783,0.0,0.6139351606603018,14,6100.790735294524,optimal,optimal,72.04181590008864,69.68908191219418,0.0,0.6610797178699424,14,10019.389248379446,optimal,optimal,38.738951027610014,40.22395385023566,0.0,0.5,1200.0000000697278,1200.0000000697278,10800.0,445.20174186430086,942.8278613390778,1814.106574166583,17088.670164211744,23,38467.646673953815,0,1.00000761449337e-07,optimal,optimal,optimal,14641.117206231726,339.0970388817148,79.82126672092205,38.32706990601014
2025-02-15,Q4-3 SEARCH,0.8,0.0,1200.0000000697278,14,1200.0000000697278,optimal,optimal,14871.734160533,0.0,0.0,14,6455.134384167426,optimal,optimal,-74.76783694161824,0.0,244.22171321253256,0.6534422560226923,14,6536.327893325104,optimal,optimal,-9.332606214323393,0.0,26.566998839393392,0.5906384331605111,14,10070.81087338643,optimal,optimal,16.894815133561757,13.503428952213369,0.0,0.5,1200.0000000492296,1200.0,10800.0,-67.20562802237987,1695.4251122871315,3955.054102407469,18759.58263491809,25,35592.60367489627,0,1.0000167094403878e-07,optimal,optimal,optimal,14143.328357537555,-80.16682915104636,-9.381078774578022,17.071632623415518
2025-02-16,Q4-3 SEARCH,0.8,0.0,1200.0000000492296,14,1200.0000000492296,optimal,optimal,55648.543289245004,0.0,0.0,14,10707.568305136412,optimal,optimal,-808.1677200543575,0.0,1861.6429061912581,0.6479058734291734,14,6213.075677764254,optimal,optimal,-318.1881701393613,0.0,736.4986498336687,0.5846020608283324,14,10394.926281283131,optimal,optimal,245.03690207605686,172.39609348666147,0.0,0.5,1200.00000005144,1200.0,10800.0,-881.3189881176619,1806.5783416050235,5008.619471528053,59775.8437726554,30,41367.130308629334,0,1.0000803740695119e-07,optimal,optimal,optimal,55952.603769915506,-831.2676338125754,-323.86579170902354,251.3252525044233
2025-02-17,Q4-3 SEARCH,0.8,0.0,1200.00000005144,14,1200.00000005144,optimal,optimal,55332.28162031104,0.0,0.0,14,10724.737345679012,optimal,optimal,-1019.8366820561109,0.0,2612.069259747265,0.6703462412443004,14,8323.140165190038,optimal,optimal,-921.9821814063348,0.0,2605.228018271714,0.5739117568211114,14,10611.073863189487,optimal,optimal,0.0,0.0,0.0,0.5,1200.0000000999999,1200.0,10800.0,-1941.8188634624457,941.310603251507,2267.1140058344763,55657.57676268307,22,37797.01512932504,0,1.0000803740695119e-07,optimal,optimal,optimal,54423.523676759105,-1028.9861359530694,-895.0914638479417,0.0
2025-02-18,Q4-3 SEARCH,0.8,0.0,1200.0000000999999,14,1200.0000000999999,optimal,optimal,47733.08608512905,0.0,0.0,14,10716.217370097162,optimal,optimal,1963.202523007349,2179.8501592819403,0.0,0.7300710487666738,14,6952.0543942193635,optimal,optimal,213.3121738872225,208.41801406853108,0.0,0.5798435495271779,14,9332.16271357108,optimal,optimal,737.5422220098501,429.6779902633899,0.0,0.5,1262.4482525883354,1200.0,10800.0,2914.0569189044218,2151.2476968417213,6980.986093837319,57628.129097870784,33,37632.380720400324,0,1.0000985639635473e-07,optimal,optimal,optimal,48186.45589612045,1921.1120085319258,195.22941297030098,703.878275888265
2025-02-19,Q4-3 SEARCH,0.8,0.0,1262.4482525883354,14,1262.4482525883354,optimal,optimal,49180.61078572228,0.0,0.0,14,9890.95462962963,optimal,optimal,456.19517818066157,585.8304045366585,55.481529747702325,0.7097006428897662,14,6236.22611978653,optimal,optimal,853.573135832373,846.7860204448372,0.0,0.5568894837691477,14,9516.359190998974,optimal,optimal,312.76906715850237,183.55716899687707,0.0,0.5,1200.0000000505995,1200.0,10800.0,1622.537381171537,3397.2913083883227,9106.102421241136,59909.25058813496,43,38944.707555405796,0,1.0000712791224942e-07,optimal,optimal,optimal,48929.04324836275,485.77738358940303,896.3237046829083,298.52520525677323
2025-02-20,Q4-3 SEARCH,0.8,0.0,1200.0000000505995,14,1200.0000000505995,optimal,optimal,53526.82604113282,0.0,0.0,14,10569.367193292415,optimal,optimal,-275.03353021285875,249.81261554371676,1780.3762293407879,0.6941123663921002,14,7033.780516870616,optimal,optimal,-87.27614605772821,2.4341599846121085,280.4759948024588,0.5773763433242316,14,10606.310945852809,optimal,optimal,0.0,0.0,0.0,0.5,1200.0000000721736,1200.0000000505995,10800.0,-362.309676270587,15.469488240361233,25.920540549667184,53190.4369054119,2,40405.52883333813,0,1.0000064776249928e-07,optimal,optimal,optimal,52320.00134214113,-240.08292892341353,-91.25472653930082,0.0
2025-02-21,Q4-3 SEARCH,0.8,0.0,1200.0000000721736,14,1200.0000000721736,optimal,optimal,14540.921689567953,0.0,0.0,14,6713.320645720383,optimal,optimal,0.0,0.0,0.0,0.6807243089816691,14,7937.273915140678,optimal,optimal,41.84215542204578,43.5932473228465,0.0,0.6081860077554624,14,9770.92371296296,optimal,optimal,302.7667758132859,237.70310180330944,0.0,0.5,1200.0,1200.0,10499.140690141008,344.6089312353317,509.6223368398004,1289.5050150592401,16175.035635862525,18,36641.42899141024,0,1.0000246675190283e-07,optimal,optimal,optimal,13976.884571231705,0.0,40.60012802095598,305.3883838282753
2025-02-22,Q4-3 SEARCH,0.8,0.0,1200.0,14,1200.0,optimal,optimal,14895.201053357734,0.0,0.0,14,6095.721391259835,optimal,optimal,105.9881092811115,111.79716138914597,21.098808904357824,0.6548405726401891,14,7053.719628894807,optimal,optimal,-46.74414285716734,0.0,176.62277024395004,0.6266667170020838,14,9821.275741253658,optimal,optimal,327.121835578234,242.450626121707,0.0,0.5,1200.0000000553068,1200.0,10543.953137069266,386.3658020021782,411.5341306069514,995.4526460386589,16277.01950139857,17,34448.84734801474,0,1.0000258043874055e-07,optimal,optimal,optimal,14698.171483098335,107.75569181551137,-49.62869664180265,316.53235930190124
2025-02-23,Q4-3 SEARCH,0.8,0.0,1200.0000000553068,14,1200.0000000553068,optimal,optimal,51411.08267094732,0.0,0.0,14,9917.167592592592,optimal,optimal,256.28676177622,298.8473018674863,19.177174676854293,0.642413030745127,14,6231.833413663766,optimal,optimal,-535.4610489898957,0.0,1263.4341658191693,0.644139191617846,14,10685.758213076997,optimal,optimal,2.194058624399986e-06,1.4687275324831717e-06,0.0,0.5,1200.0000000540686,1199.9999999999998,10800.0,-279.1742850196171,1590.0285707814692,4595.38722066406,55727.29560659176,18,44451.955634393256,0,1.0000394468079321e-07,optimal,optimal,optimal,51341.98101710309,290.03872876397685,-521.254045086244,2.0999117878039512e-06
2025-02-24,Q4-3 SEARCH,0.8,0.0,1200.0000000540686,14,1200.0000000540686,optimal,optimal,49413.435140850386,0.0,0.0,14,9959.559259259258,optimal,optimal,419.862966393778,513.3902716827716,0.0,0.6201905997217892,14,6499.447200173141,optimal,optimal,-146.17711562214973,0.0,295.1523309408848,0.6697042553529229,14,10456.26210764272,optimal,optimal,402.9590180584157,219.7291177279364,0.0,0.5,1200.0000000999999,1200.0000000540686,10800.0,676.644868830044,268.926526423136,879.3873233904524,50969.46733307088,10,37924.348401414565,0,1.0001531336456537e-07,optimal,optimal,optimal,49198.62469127175,415.78865369302946,-145.94015646780406,396.94492103167636
2025-02-25,Q4-3 SEARCH,0.8,0.0,1200.0000000999999,14,1200.0000000999999,optimal,optimal,50206.46719090938,0.0,0.0,14,10324.244236913584,optimal,optimal,-74.29552097673451,13.943033254994248,288.79955621638743,0.5659958479968336,14,7368.245452827861,optimal,optimal,-880.1217297283627,0.0,2388.73908966472,0.6663253470070647,14,10672.366345967062,optimal,optimal,50.90808941121668,35.15757678154523,0.0,0.5,1200.0000000999999,1199.9999999999998,10800.0,-903.5091612938804,224.85753904113525,560.965916187211,49863.923945802715,8,35936.57110931931,0,1.0000121619668789e-07,optimal,optimal,optimal,50177.20851068292,-83.0316450782768,-911.8689531961809,48.98706143495836
2025-02-26,Q4-3 SEARCH,0.8,0.0,1200.0000000999999,14,1200.0000000999999,optimal,optimal,45790.719740429704,0.0,0.0,14,9914.87037037037,optimal,optimal,688.8694442739004,849.3449785235273,0.0,0.5725853594492636,14,6126.260831515771,optimal,optimal,1755.5237342150526,1663.5339664684784,0.0,0.6948286788827562,14,9598.867363722029,optimal,optimal,502.2084640416927,274.8899248214361,0.0,0.5,1203.7080514277366,1200.0000000999999,10800.0,2946.6016425306457,1872.7481945202128,5559.9603476601915,54297.28173062054,24,42845.20137697848,0,1.0003759598475881e-07,optimal,optimal,optimal,45112.28892700344,698.4168167198027,1685.1762910153711,488.25905267701995
2025-02-27,Q4-3 SEARCH,0.8,0.0,1203.7080514277366,14,1203.7080514277366,optimal,optimal,46846.42377805416,0.0,0.0,14,9917.442592592593,optimal,optimal,-82.74088799807518,1.1873367360383327,355.2618533046327,0.5833796644757399,14,6632.85115011494,optimal,optimal,39.48151015845409,46.30362543586216,126.33747468997763,0.694164167752262,14,9624.055612029018,optimal,optimal,408.4290628615175,251.76647950722077,0.0,0.5,1200.0000000999999,1200.0,10800.0,365.1696850218964,185.92742941337553,929.2825009171257,48140.87596399318,11,41253.77752737165,0,1.0000803740695119e-07,optimal,optimal,optimal,48090.81479350883,-99.37791713893913,35.92791333442004,407.36887099103063
2025-02-28,Q4-3 SEARCH,0.8,0.0,1200.0000000999999,14,1200.0000000999999,optimal,optimal,14115.82353291283,0.0,0.0,14,5868.767601744935,optimal,optimal,23.12081606025245,104.96055633328386,240.42847773207143,0.5840047976994293,14,8976.89942141858,optimal,optimal,11.182885789271605,11.906032233965048,0.0,0.6861676199693404,14,9648.412324074072,optimal,optimal,260.05733136294236,204.01853730864252,0.0,0.5,1200.0000000999996,1200.0,10443.0887916103,294.3610332124664,50.73961451639274,204.01340383955696,14614.197969964853,7,35583.70445096138,0,1.0000044881053327e-07,optimal,optimal,optimal,14014.434868900567,21.017270042411667,10.732701274193754,251.52970741833778
2025-03-01,Q4-3 SEARCH,0.8,0.0,1200.0000000999996,14,1200.0000000999996,optimal,optimal,15692.061799592164,0.0,0.0,14,7871.299582129628,optimal,optimal,-458.3110107794296,0.0,2599.3169836586558,0.5715688806782705,14,9422.056771858362,optimal,optimal,-62.97399506561126,0.0,211.6051126099339,0.6753199760646394,14,9817.88500925926,optimal,optimal,166.3911553408492,135.0208632826995,0.0,0.5,1200.0000000999999,1200.0000000999996,10461.446492960933,-354.8938505041916,57.300885183309745,231.78298107677438,15568.950930164747,4,32801.719905029866,0,1.00000761449337e-07,optimal,optimal,optimal,15674.7062562122,-403.7492075218896,-62.17725716565825,163.58894308044975
2025-03-02,Q4-3 SEARCH,0.8,0.0,1200.0000000999999,14,1200.0000000999999,optimal,optimal,55125.546335130435,0.0,0.0,14,10800.0,optimal,optimal,393.1864235705488,416.03313185463287,369.89233100810736,0.5859467581707153,14,7980.089183415983,optimal,optimal,-1193.785935062785,0.0,2860.886473953339,0.6744831662607093,14,9871.088016094305,optimal,optimal,86.26946793252476,73.1345748987128,0.0,0.5,1200.0000000520442,1200.0,10800.0,-714.3300435597114,110.32070043441021,377.1610314686638,54788.377323039385,6,38523.391834428,0,1.00000761449337e-07,optimal,optimal,optimal,54636.56438102681,408.63767838327874,-1084.35144863177,84.05762443879657
2025-03-03,Q4-3 SEARCH,0.8,0.0,1200.0000000520442,14,1200.0000000520442,optimal,optimal,56543.689656066104,0.0,0.0,14,10800.0,optimal,optimal,-785.0583390652367,352.35786940551554,3204.3443174083077,0.5977997556604822,14,8280.538702794569,optimal,optimal,-871.1667617616097,150.2110559108496,2943.328759376591,0.6631549236624823,14,10070.88913888889,optimal,optimal,293.4012904115748,163.25408410892294,0.0,0.5,1200.000000057765,1200.0,10800.0,-1362.8238104152715,193.92481543414357,727.8565599635615,55908.7224056144,12,41280.64320992686,0,1.0000030670198612e-07,optimal,optimal,optimal,55983.155227005875,-705.4334664161408,-775.7868177044786,294.21388078282814
2025-03-04,Q4-3 SEARCH,0.8,0.0,1200.000000057765,14,1200.000000057765,optimal,optimal,49405.07678223017,0.0,0.0,14,10005.065740740742,optimal,optimal,10.51466296576068,8.47351911732278,0.36967222132966526,0.6143047116896048,14,7412.9556517809215,optimal,optimal,-373.4842687555271,0.0,847.28221912176,0.6618508705692833,14,9743.752257953818,optimal,optimal,252.69024186979496,154.5751500368154,4.661146922742319,0.5,1200.0000000498148,1200.0000000457908,10800.0,-110.27936391997147,604.1146121377442,2254.5517285860587,51549.34914689626,12,36432.81369230379,0,1.0001531336456537e-07,optimal,optimal,optimal,48932.890219590154,10.513600498441138,-369.88017682191537,251.62172528779004
2025-03-05,Q4-3 SEARCH,0.8,0.0,1200.0000000498148,14,1200.0000000498148,optimal,optimal,51067.940991921976,0.0,0.0,14,9856.828230131974,optimal,optimal,-597.6125904068055,0.0,1438.101171535901,0.615307660510601,14,8610.56854191481,optimal,optimal,-1416.7124243033063,-1.1368683772161603e-13,4013.01687037988,0.6095466662302056,14,10180.190034306594,optimal,optimal,240.4330560299032,144.17145455082138,0.0,0.5,1200.0000000480688,1200.0000000480688,10750.71702642827,-1773.8919586802085,124.90090273905976,532.1762680694404,49826.225301311206,5,37904.947507286386,0,1.0002258932217956e-07,optimal,optimal,optimal,52120.362326044364,-564.0755673127624,-1404.9912500162445,237.92812120314295
2025-03-06,Q4-3 SEARCH,0.8,0.0,1200.0000000480688,14,1200.0000000480688,optimal,optimal,47077.59989374156,0.0,0.0,14,9985.05713888889,optimal,optimal,-300.20348738284684,0.0,674.6657629274558,0.6267243695810517,14,7340.993071007263,optimal,optimal,-259.22254349551025,4.444333002640974,677.9764837196783,0.592395757172064,14,9647.105901145078,optimal,optimal,421.25534468352225,248.94625519921487,0.0,0.5,1200.0000000541029,1199.9999999999998,10800.0,-138.17068619483484,173.61000067959571,435.9262547330587,47375.35546227978,8,38893.26615972114,0,1.0000218662753469e-07,optimal,optimal,optimal,46768.203445588595,-293.5818362165205,-242.1600107879463,410.3664581477348
2025-03-07,Q4-3 SEARCH,0.8,0.0,1200.0000000541029,14,1200.0000000541029,optimal,optimal,14525.084184950445,0.0,0.0,14,6880.486055092588,optimal,optimal,-333.7255287409836,0.0,1110.8645925663684,0.6247225147424333,14,10396.522371571784,optimal,optimal,-77.65604028508949,0.0,243.57619839140426,0.5933547259654912,14,9678.641536194536,optimal,optimal,180.1195737589546,138.0254318899224,0.0,0.5,1200.0000000999999,1200.0000000541029,10527.701557336513,-231.26199526711846,93.46833904441544,147.7500499867167,14441.572239670042,6,30871.161197052657,0,1.00000761449337e-07,optimal,optimal,optimal,14211.036016606224,-311.22902037180233,-72.64227603896168,182.9962774073619
2025-03-08,Q4-3 SEARCH,0.8,0.0,1200.0000000999999,14,1200.0000000999999,optimal,optimal,13265.927663438002,0.0,0.0,14,5339.333754272913,optimal,optimal,-30.67560126808227,0.0,94.4817285015061,0.6466203253419684,14,10410.929159087727,optimal,optimal,23.967958051448047,48.29732691080824,0.0,0.5788451861355582,14,9816.518711458439,optimal,optimal,211.10737800944628,181.40064720723157,0.0,0.5,1200.0000000999999,1200.0000000999999,10496.434528183958,204.39973479281207,13.6162922821102,32.084327667801766,13502.411725898617,4,33475.2385730493,0,1.000043994281441e-07,optimal,optimal,optimal,12953.333421267198,-32.313963311178384,19.962314825104556,211.26712912586243
2025-03-09,Q4-3 SEARCH,0.8,0.0,1200.0000000999999,14,1200.0000000999999,optimal,optimal,47972.287391164704,0.0,0.0,14,9880.2879262037,optimal,optimal,-1916.4170299683344,0.0,5337.248790881789,0.6451156423535155,14,7745.950437196292,optimal,optimal,-255.91537741013147,69.17873683813559,1458.420521430843,0.561685315085434,14,9585.594550160327,optimal,optimal,377.0596945641815,218.6812240559109,0.0,0.5,1200.0000000999999,1200.0000000999999,10709.804592870367,-1795.2727128142847,42.37178930232546,92.95355089140972,46269.96822924183,4,42542.71464454643,0,1.0000087513617473e-07,optimal,optimal,optimal,48982.777437843026,-2071.0600752897694,-415.94720137220196,346.77708359910366
2025-03-10,Q4-3 SEARCH,0.8,0.0,1200.0000000999999,14,1200.0000000999999,optimal,optimal,47008.785852047164,0.0,0.0,14,9623.016643299145,optimal,optimal,-64.11516728957807,1.4482213541774627,149.628252166361,0.6591773041260458,14,6052.742916683363,optimal,optimal,-12.866762175239113,10.721703374122797,61.74389632792307,0.5694817941234427,14,10511.927411812081,optimal,optimal,166.79895451789972,143.69323549500544,0.0,0.5,1200.0000000445157,1200.0000000445157,10547.541806905281,89.81702505308253,622.8331927077616,2627.0962730952315,49725.699150195476,16,40110.772316999326,0,1.00002807812416e-07,optimal,optimal,optimal,46271.048214376046,-67.78540919519271,-10.710218511389456,164.06514757091992
