date,run_label,alpha,lambda,soc_start_kwh,scenario_count_00,soc_00_kwh,plan_primary_status_00,plan_secondary_status_00,plan_cost_00_yuan,increase_00_kwh,decrease_00_kwh,scenario_count_06,soc_06_kwh,plan_primary_status_06,plan_secondary_status_06,adjustment_cost_06_yuan,increase_06_kwh,decrease_06_kwh,rho_06,scenario_count_12,soc_12_kwh,plan_primary_status_12,plan_secondary_status_12,adjustment_cost_12_yuan,increase_12_kwh,decrease_12_kwh,rho_12,scenario_count_18,soc_18_kwh,plan_primary_status_18,plan_secondary_status_18,adjustment_cost_18_yuan,increase_18_kwh,decrease_18_kwh,rho_18,soc_end_kwh,soc_min_kwh,soc_max_kwh,adjustment_cost_total_yuan,actual_emergency_purchase_kwh,actual_emergency_cost_yuan,total_actual_cost_yuan,emergency_slot_count,actual_throughput_kwh,simultaneous_slots,max_constraint_violation,actual_primary_status,actual_secondary_status,actual_tertiary_status
2025-02-11,ANNUAL REFERENCE ONLY,0.85,2.0,1204.7374252454222,12,1204.7374252454222,optimal,optimal,54941.78268913884,0.0,0.0,12,9885.878620370371,optimal,optimal,-1713.5635435201339,0.05186519627159214,4468.022090392037,0.6087291375097827,12,6734.128055947902,optimal,optimal,-696.6548579704768,0.0,1839.0598780524886,0.7061748899852236,12,10800.0,optimal,optimal,-11.18243095638976,0.0,27.04084567519336,0.5,1268.9469032395034,1200.0,10800.0,-2421.4008324470005,680.1319924304933,2116.5810487989943,54636.96290549084,18,42618.471869581794,0,1.0000803740695119e-07,optimal,optimal,optimal
2025-02-12,ANNUAL REFERENCE ONLY,0.85,2.0,1268.9469032395034,13,1268.9469032395034,optimal,optimal,54505.41480022283,0.0,0.0,13,10559.814568395064,optimal,optimal,-1894.4912999621088,0.6889335652016371,5187.313764245162,0.6160564084196161,13,7380.463001757218,optimal,optimal,-506.80962986016743,2.878439202735649,1506.5016477352142,0.7216505498964687,13,10618.715140501918,optimal,optimal,225.34177974675472,163.15637354827462,9.985632402388092,0.5,1269.2048637080843,1199.9999999999998,10800.0,-2175.9591500755214,702.5471452681533,2420.6978356835884,54750.1534858309,27,41847.08411636678,0,1.0000121619668789e-07,optimal,optimal,optimal
2025-02-13,ANNUAL REFERENCE ONLY,0.85,2.0,1269.2048637080843,14,1269.2048637080843,optimal,optimal,50956.889375791405,0.0,0.0,14,9794.124149598754,optimal,optimal,-1496.1226828871886,55.45330379013001,4482.683215070495,0.6239763911438716,14,7441.310768609997,optimal,optimal,688.6393673468767,742.921382212897,498.4319038384326,0.7152704096105844,14,10800.0,optimal,optimal,-31.900032551672517,-1.1368683772161603e-13,49.53036666666439,0.5,1406.9839886141795,1269.2048637080843,10800.000000000002,-839.3833480919844,147.44205033078643,483.91090045208307,50601.4169281515,4,40502.30616224052,0,1.0000121619668789e-07,optimal,optimal,optimal
2025-02-14,ANNUAL REFERENCE ONLY,0.85,2.0,1406.9839886141795,14,1406.9839886141795,optimal,optimal,19000.86169863848,0.0,0.0,14,8092.513494257855,optimal,optimal,178.05722758267183,235.856228485578,375.7658069444444,0.6139351606603018,14,6890.333610368964,optimal,optimal,332.4394760038332,265.613246654149,1.1368683772161603e-13,0.6610797178699424,14,9972.38726251365,optimal,optimal,157.9196837324027,112.64321479913383,0.0,0.5,1337.0764874778902,1337.0764874778902,10800.0,668.4163873189077,75.7976517209823,162.6917339269934,19831.96981988438,5,33620.683499228086,0,1.0000803740695119e-07,optimal,optimal,optimal
2025-02-15,ANNUAL REFERENCE ONLY,0.85,2.0,1337.0764874778902,14,1337.0764874778902,optimal,optimal,18896.53775414833,0.0,0.0,14,6541.912112499999,optimal,optimal,-374.66312671601264,49.625856906726426,1332.1563562049544,0.6534422560226923,14,6527.794023086344,optimal,optimal,164.69891488196404,134.95952784833273,1.1368683772161603e-13,0.5906384331605111,14,9899.536931063354,optimal,optimal,238.7306780575256,172.296167322028,-5.684341886080802e-14,0.5,1209.9411180555553,1200.0,10729.114588802597,28.76646622347701,516.6292859425032,1399.3480998539922,20324.6523202258,18,33429.17670945531,0,1.00000761449337e-07,optimal,optimal,optimal
2025-02-16,ANNUAL REFERENCE ONLY,0.85,2.0,1209.9411180555553,14,1209.9411180555553,optimal,optimal,53747.738373925444,0.0,0.0,14,9949.512344938272,optimal,optimal,-1638.5194319661318,134.79757949999953,4898.897899227495,0.6479058734291734,14,6475.792831944055,optimal,optimal,-142.70342665855497,0.0,362.9901350026729,0.5846020608283324,14,10469.60529918246,optimal,optimal,405.5359364418139,297.355230735785,0.0,0.5,1313.140205673758,1209.9411180555553,10737.728129453457,-1375.6869221828729,66.54178704306493,148.8669977288164,52520.918449471385,2,41012.385027948956,0,1.0000030670198612e-07,optimal,optimal,optimal
2025-02-17,ANNUAL REFERENCE ONLY,0.85,2.0,1313.140205673758,14,1313.140205673758,optimal,optimal,53475.63346225208,0.0,0.0,14,10144.973198700904,optimal,optimal,-1839.1806829128634,83.95443802642006,5686.901285190746,0.6703462412443004,14,8167.793452487444,optimal,optimal,-824.0760839226502,20.93939945883244,2880.7502393999607,0.5739117568211114,14,10486.48164454216,optimal,optimal,261.7346315663337,210.01321050347,0.0,0.5,1270.5965411676539,1243.5945167592592,10512.27259954216,-2401.52213526918,1.4133579833425733e-07,2.999998672388756e-07,51074.1113272829,0,36978.29155438422,0,1.0000007932831068e-07,optimal,optimal,optimal
2025-02-18,ANNUAL REFERENCE ONLY,0.85,2.0,1270.5965411676539,14,1270.5965411676539,optimal,optimal,47537.98254777471,0.0,0.0,14,9070.314163888894,optimal,optimal,338.462863975553,481.5507252991217,68.859463424924,0.7300710487666738,14,7500.167656466511,optimal,optimal,-108.48420356217761,3.5309269055443337,279.9125888327633,0.5798435495271779,14,10340.502285904022,optimal,optimal,583.1161569043717,378.34563523608045,0.0,0.5,1286.4752939562693,1245.0126468518483,10340.502285904022,813.094817317747,817.7485078653343,2951.930288845549,51303.007653938,11,37666.33717084768,0,1.0001531336456537e-07,optimal,optimal,optimal
2025-02-19,ANNUAL REFERENCE ONLY,0.85,2.0,1286.4752939562693,14,1286.4752939562693,optimal,optimal,48071.96244603078,0.0,0.0,14,9200.315771721696,optimal,optimal,-61.84823841010879,215.4333680108449,943.910647541592,0.7097006428897662,14,5855.855879559632,optimal,optimal,1951.2092469032136,1950.9290777913852,41.636470196585606,0.5568894837691477,14,10529.199255937823,optimal,optimal,177.65266138567236,221.19907120989626,0.0,0.5,1200.0000000519697,1199.9999999999998,10539.977640937823,2067.0136698787774,322.3385510623747,810.0469573855873,50949.023073295146,12,40852.30483923211,0,1.00000761449337e-07,optimal,optimal,optimal
2025-02-20,ANNUAL REFERENCE ONLY,0.85,2.0,1200.0000000519697,14,1200.0000000519697,optimal,optimal,49736.83480751015,0.0,0.0,14,9591.654311265433,optimal,optimal,570.4474970482764,1052.6893527262328,1926.342933979574,0.6941123663921002,14,6772.058897893498,optimal,optimal,-311.9077517277335,0.0,928.8031887547648,0.5773763433242316,14,10591.712744140867,optimal,optimal,235.26250981234548,184.5349430220301,0.0,0.5,1297.4461045943897,1200.0000000519697,10688.280709137476,493.8022551328884,1.5582819573501033e-07,4.000010388703231e-07,50230.63706304305,0,39461.37175368423,0,1.000011716314475e-07,optimal,optimal,optimal
2025-02-21,ANNUAL REFERENCE ONLY,0.85,2.0,1297.4461045943897,14,1297.4461045943897,optimal,optimal,18026.399464123395,0.0,0.0,14,7049.579923530842,optimal,optimal,29.311250690539246,37.834274767921556,50.33745998784378,0.6807243089816691,14,8207.083151678991,optimal,optimal,121.68022221301649,99.1461497015577,55.07696246618327,0.6081860077554624,14,9770.923712962964,optimal,optimal,399.4107738915856,268.41778823917946,0.0,0.5,1268.5632914248972,1240.0399864374692,10405.408567071509,550.4022467951413,261.8699710909653,1348.5410388511261,19925.34274976966,5,31920.69498979513,0,1.0000803740695119e-07,optimal,optimal,optimal
2025-02-22,ANNUAL REFERENCE ONLY,0.85,2.0,1268.5632914248972,14,1268.5632914248972,optimal,optimal,18302.37593317677,0.0,0.0,14,6073.594481296294,optimal,optimal,405.73250493207274,401.30232673359274,64.55231899375838,0.6548405726401891,14,7078.572937246088,optimal,optimal,-126.36747542128147,0.0,364.77977856690296,0.6266667170020838,14,9850.860556068474,optimal,optimal,563.3620459294308,392.12433785676865,0.0,0.5,1278.6337876049988,1225.23477724609,10617.882046882129,842.727075440222,75.96768478409957,190.8329079425784,19335.93591655957,4,31508.310492783854,0,1.0000245765695582e-07,optimal,optimal,optimal
2025-02-23,ANNUAL REFERENCE ONLY,0.85,2.0,1278.6337876049988,14,1278.6337876049988,optimal,optimal,49145.93332774185,0.0,0.0,14,9706.4340437037,optimal,optimal,776.2026347159763,759.4108883858789,137.68192966084416,0.642413030745127,14,6424.836044544404,optimal,optimal,-586.0268367413601,0.0,1623.4099334349908,0.644139191617846,14,10691.01968751134,optimal,optimal,159.20175294746895,94.78478123979369,0.0,0.5,1266.0254158827381,1200.7739159827381,10715.05127772512,349.37755092208516,1.980231191932761e-07,9.000093371767435e-07,49495.31087956394,0,41440.112782226046,0,1.0000797601605882e-07,optimal,optimal,optimal
2025-02-24,ANNUAL REFERENCE ONLY,0.85,2.0,1266.0254158827381,14,1266.0254158827381,optimal,optimal,47332.37220156109,0.0,0.0,14,9959.559259259258,optimal,optimal,671.7267992536209,1015.2214087188311,30.057949435991645,0.6201905997217892,14,6951.247466071702,optimal,optimal,-519.3565315548701,0.0,1414.3183062181474,0.6697042553529229,14,10589.161833969698,optimal,optimal,334.5537264729094,186.4568494272711,0.0,0.5,1250.3110678773323,1228.8141513261544,10800.0,486.9239941716602,264.70953647836313,1299.277126514919,49118.57332224767,6,37142.9271195612,0,1.0001108967117034e-07,optimal,optimal,optimal
