date,run_label,alpha,lambda,soc_start_kwh,scenario_count_00,soc_00_kwh,plan_primary_status_00,plan_secondary_status_00,plan_cost_00_yuan,increase_00_kwh,decrease_00_kwh,scenario_count_06,soc_06_kwh,plan_primary_status_06,plan_secondary_status_06,adjustment_cost_06_yuan,increase_06_kwh,decrease_06_kwh,rho_06,scenario_count_12,soc_12_kwh,plan_primary_status_12,plan_secondary_status_12,adjustment_cost_12_yuan,increase_12_kwh,decrease_12_kwh,rho_12,scenario_count_18,soc_18_kwh,plan_primary_status_18,plan_secondary_status_18,adjustment_cost_18_yuan,increase_18_kwh,decrease_18_kwh,rho_18,soc_end_kwh,soc_min_kwh,soc_max_kwh,adjustment_cost_total_yuan,actual_emergency_purchase_kwh,actual_emergency_cost_yuan,total_actual_cost_yuan,emergency_slot_count,actual_throughput_kwh,simultaneous_slots,max_constraint_violation,actual_primary_status,actual_secondary_status,actual_tertiary_status
2025-02-01,ANNUAL REFERENCE ONLY,0.8,2.0,6000.0,2,6000.0,optimal,optimal,21719.94543355953,0.0,0.0,2,9642.039444444446,optimal,optimal,-984.1827128643608,0.0,3016.4040319831397,0.6203361283146992,2,7124.128017037038,optimal,optimal,-75.30368939828153,0.0,195.5807070192596,0.5219275667876406,2,10197.944476851852,optimal,optimal,-30.973470065879933,0.0,62.756499171064675,0.5,1200.0000001,1200.0000001,10800.000000000002,-1090.4598723285221,31.88885432864964,115.43195186615007,20744.917513097156,2,30842.755403720614,0,1.0000030670198612e-07,optimal,optimal,optimal
2025-02-02,ANNUAL REFERENCE ONLY,0.8,2.0,1200.0000001,3,1200.0000001,optimal,optimal,57517.54812983773,0.0,0.0,3,10771.232306534266,optimal,optimal,-1230.9051505970353,9.157730099887885,3718.264355537847,0.630420805544078,3,7656.592467969518,optimal,optimal,-331.9317058289897,29.538682462032057,1163.9228574942722,0.5328440473078151,3,10800.0,optimal,optimal,1e-07,1.5797806037958534e-07,2.2737367544323206e-13,0.5,1225.0407358327268,1200.0000001,10800.0,-1562.8368563260249,12.212987546772625,26.459437518749873,55981.170711030456,1,40766.17092579348,0,1.0000849215430208e-07,optimal,optimal,optimal
2025-02-03,ANNUAL REFERENCE ONLY,0.8,2.0,1225.0407358327268,4,1225.0407358327268,optimal,optimal,59093.48325071162,0.0,0.0,4,10794.161419753087,optimal,optimal,-1626.7411086855436,0.0,4624.54250347523,0.6081206271476367,4,7638.409423039329,optimal,optimal,-515.3194351759747,-5.684341886080801e-13,1537.8957574776591,0.5188848576958215,4,10786.822222222223,optimal,optimal,22.27663809999937,11.859999999998818,0.0,0.5,1277.7602025961023,1225.0407358327268,10800.0,-2119.7839057615192,104.40272012886243,391.4275183615578,57365.12686331166,6,41442.29992096878,0,1.0001531336456537e-07,optimal,optimal,optimal
2025-02-04,ANNUAL REFERENCE ONLY,0.8,2.0,1277.7602025961023,5,1277.7602025961023,optimal,optimal,60971.52230515418,0.0,0.0,5,10799.999999999998,optimal,optimal,-1334.8143194555314,159.7802744378369,4231.801876666897,0.604213286359979,5,7942.732885092671,optimal,optimal,-848.0840445519286,0.0,2483.764666461997,0.5361436228440177,5,10792.654320987655,optimal,optimal,12.417650100003051,6.611111111110802,0.0,0.5,1274.1064432698436,1274.1064432698436,10800.0,-2170.4807139074574,83.70572715419613,223.29167144809873,59024.333262694825,6,42191.695914778495,0,1.0000712791224942e-07,optimal,optimal,optimal
2025-02-05,ANNUAL REFERENCE ONLY,0.8,2.0,1274.1064432698436,6,1274.1064432698436,optimal,optimal,57353.28572830621,0.0,0.0,6,10800.0,optimal,optimal,-267.1869822436426,336.87062968696716,1899.7964132283341,0.6073189178332172,6,7057.38118332164,optimal,optimal,-408.12690788340194,0.0,1094.7274017596715,0.5500793609993078,6,10800.000000000002,optimal,optimal,1e-07,2.1627896485250507e-07,1.7518813484637015e-07,0.5,1277.087736885722,1274.1064432698436,10800.000000000002,-675.3138900270445,134.38244404142176,426.8030190967586,57104.77485737593,7,42260.007128709054,0,1.000075826596003e-07,optimal,optimal,optimal
2025-02-06,ANNUAL REFERENCE ONLY,0.8,2.0,1277.087736885722,7,1277.087736885722,optimal,optimal,61391.930152914334,0.0,0.0,7,10797.222530864196,optimal,optimal,-1815.589376274191,0.0,4965.723174527375,0.6235349872124988,7,7765.633397533626,optimal,optimal,-1117.3476043010094,0.0,3153.4712019736558,0.5707119684648804,7,10796.047530864198,optimal,optimal,6.681530599990914,3.5572222222231424,1.2505552149377763e-12,0.5,1278.7043781571924,1277.087736885722,10800.0,-2926.2554499752096,106.1639473700991,232.25368047291937,58697.92838341204,4,41791.39170870252,0,1.0000712791224942e-07,optimal,optimal,optimal
2025-02-07,ANNUAL REFERENCE ONLY,0.8,2.0,1278.7043781571924,8,1278.7043781571924,optimal,optimal,23851.720728373577,0.0,0.0,8,10018.20918856481,optimal,optimal,-910.8759252884274,0.0,3046.1689953388573,0.6423505795163891,8,7397.719001932886,optimal,optimal,-478.1107802929062,0.0,1639.8628938071024,0.6644873138638798,8,9857.922070987655,optimal,optimal,-9.330032625282763,2.1627473868971008e-07,18.90392627240096,0.5,1320.8816027725682,1210.2488996913573,10800.0,-1398.3167382066163,107.51145435483443,426.8322420687707,22880.23623223573,4,35506.69757674916,0,1.0000553629652131e-07,optimal,optimal,optimal
2025-02-08,ANNUAL REFERENCE ONLY,0.8,2.0,1320.8816027725682,9,1320.8816027725682,optimal,optimal,19424.548034831707,0.0,0.0,9,8242.787496298737,optimal,optimal,-104.94118497429989,7.326614365056457,294.7452128425161,0.6251944679866634,9,7403.960152965403,optimal,optimal,-22.4418872602517,0.9439153216314935,56.56841389235365,0.7212701175370082,9,9849.687000841885,optimal,optimal,180.92621674656235,125.93790892067346,35.08105583333514,0.5,1340.9964118699256,1268.093527777773,10800.0,53.543144512010755,247.85580403874928,880.1652816252313,20358.25646096895,15,34607.403620368554,0,1.00000761449337e-07,optimal,optimal,optimal
2025-02-09,ANNUAL REFERENCE ONLY,0.8,2.0,1340.9964118699256,10,1340.9964118699256,optimal,optimal,56985.85712554536,0.0,0.0,10,10798.01286111111,optimal,optimal,-768.4629026791233,0.36215565518432413,1818.4737788712866,0.6518986649382474,10,8071.035553913798,optimal,optimal,-699.8100620893392,1.3160633682961134,2184.3392496507,0.7139956059165149,10,10767.603727927324,optimal,optimal,21.80114135740147,18.44831153207531,15.398746906123927,0.5,1294.7725631162673,1290.434279907404,10800.0,-1446.471823411061,125.97083898409292,472.0152935238912,56011.40059565819,6,41305.68219981941,0,1.000091742753284e-07,optimal,optimal,optimal
2025-02-10,ANNUAL REFERENCE ONLY,0.8,2.0,1294.7725631162673,11,1294.7725631162673,optimal,optimal,54050.6707679425,0.0,0.0,11,10166.12341455247,optimal,optimal,-2221.285385539967,0.302668587834205,6211.445603563927,0.632296215923355,11,7605.153757887789,optimal,optimal,334.81050513454716,486.38974544605435,791.7726682287673,0.7122470447481396,11,10800.0,optimal,optimal,-11.562962377342808,0.0,28.820693294277657,0.5,1204.7374252454226,1204.7374252454226,10800.000000000002,-1898.0378427827627,202.71168247792593,482.78601167314537,52635.41893683289,4,40904.575992668266,0,1.0000803740695119e-07,optimal,optimal,optimal
2025-02-11,ANNUAL REFERENCE ONLY,0.8,2.0,1204.7374252454226,12,1204.7374252454226,optimal,optimal,54941.78268913884,0.0,0.0,12,9885.878620370371,optimal,optimal,-1713.5635435201264,0.05186519627159214,4468.022090392036,0.6087291375097827,12,6734.128055948089,optimal,optimal,-696.6548579705567,0.0,1839.059878052694,0.7061748899852236,12,10800.0,optimal,optimal,-11.182430956389759,0.0,27.04084567519289,0.5,1268.9469032395025,1200.0,10800.0,-2421.400832447073,680.1319924307102,2116.5810487997023,54636.96290549147,18,42618.47186958189,0,1.0000803740695119e-07,optimal,optimal,optimal
2025-02-12,ANNUAL REFERENCE ONLY,0.8,2.0,1268.9469032395025,13,1268.9469032395025,optimal,optimal,54505.414800222825,0.0,0.0,13,10559.814568395064,optimal,optimal,-1894.491299962109,0.6889335652032287,5187.313764245163,0.6160564084196161,13,7380.46300175722,optimal,optimal,-506.8096298601603,2.878439202735649,1506.5016477445786,0.7216505498964687,13,10618.715140457569,optimal,optimal,225.341779802856,163.15637358818998,9.985632402389456,0.5,1269.2048637080843,1199.9999999999998,10800.0,-2175.9591500194133,702.5471452377224,2420.697835597848,54750.15348580126,27,41847.08411636794,0,1.0000053407566156e-07,optimal,optimal,optimal
2025-02-13,ANNUAL REFERENCE ONLY,0.8,2.0,1269.2048637080843,14,1269.2048637080843,optimal,optimal,50956.88937579142,0.0,0.0,14,9794.124149598754,optimal,optimal,-1496.1226828871957,55.453303790128416,4482.683215070871,0.6239763911438716,14,7441.310768611779,optimal,optimal,688.639367346309,742.9213822132715,498.43190384041327,0.7152704096105844,14,10800.0,optimal,optimal,-31.900032551668875,0.0,49.530366666665756,0.5,1406.983988614335,1269.2048637080843,10800.0,-839.3833480925556,147.44205033078637,483.910900452083,50601.416928150946,4,40502.30616224055,0,1.0000246675190283e-07,optimal,optimal,optimal
2025-02-14,ANNUAL REFERENCE ONLY,0.8,2.0,1406.983988614335,14,1406.983988614335,optimal,optimal,19000.8616986384,0.0,0.0,14,8092.513494257869,optimal,optimal,178.05722758267183,235.85622848557801,375.7658069444444,0.6139351606603018,14,6890.333610368979,optimal,optimal,332.43947600383325,265.61324665414895,3.979039320256561e-13,0.6610797178699424,14,9972.387262513656,optimal,optimal,157.91968373239723,112.64321479913053,-1.1368683772161603e-13,0.5,1337.0764874778858,1337.0764874778858,10800.0,668.4163873189023,75.79765172099879,162.6917339270284,19831.969819884333,5,33620.68349922794,0,1.000043994281441e-07,optimal,optimal,optimal
2025-02-15,ANNUAL REFERENCE ONLY,0.8,2.0,1337.0764874778858,14,1337.0764874778858,optimal,optimal,18896.537754148332,0.0,0.0,14,6541.9121125,optimal,optimal,-374.66312671601264,49.625856906726426,1332.1563562049546,0.6534422560226923,14,6527.794023086344,optimal,optimal,164.69891488196222,134.9595278483314,1.1368683772161603e-13,0.5906384331605111,14,9899.536931063354,optimal,optimal,238.73067805750742,172.2961673220143,0.0,0.5,1209.9411180555553,1200.0,10729.114588802595,28.766466223457,516.6292859446197,1399.3480998584978,20324.652320230285,18,33429.17670947536,0,1.000043994281441e-07,optimal,optimal,optimal
2025-02-16,ANNUAL REFERENCE ONLY,0.8,2.0,1209.9411180555553,14,1209.9411180555553,optimal,optimal,53747.73837392545,0.0,0.0,14,9949.512344938272,optimal,optimal,-1638.5194319661318,134.79757949999953,4898.897899226766,0.6479058734291734,14,6475.792831944055,optimal,optimal,-142.70342665855497,0.0,362.9901350026734,0.5846020608283324,14,10469.605299182465,optimal,optimal,405.5359364418101,297.3552307357801,0.0,0.5,1313.1402056737682,1209.9411180555553,10737.728129453455,-1375.6869221828765,66.54178704306504,148.8669977288166,52520.91844947139,2,41012.38502794893,0,1.00000761449337e-07,optimal,optimal,optimal
2025-02-17,ANNUAL REFERENCE ONLY,0.8,2.0,1313.1402056737682,14,1313.1402056737682,optimal,optimal,53475.63346225208,0.0,0.0,14,10144.973198708843,optimal,optimal,-1839.1806829160064,83.95443802641995,5686.901285197902,0.6703462412443004,14,8167.793452487444,optimal,optimal,-824.0760839226502,20.939399458832668,2880.7502393999625,0.5739117568211114,14,10486.48164454216,optimal,optimal,261.734631566341,210.01321050346982,0.0,0.5,1270.5965411664345,1243.5945167592592,10512.27259954216,-2401.5221352723156,1.4133579833425733e-07,2.999998672388756e-07,51074.11132727977,0,36978.291554328025,0,1.00000761449337e-07,optimal,optimal,optimal
2025-02-18,ANNUAL REFERENCE ONLY,0.8,2.0,1270.5965411664345,14,1270.5965411664345,optimal,optimal,47537.98254777528,0.0,0.0,14,9070.314163888894,optimal,optimal,338.4628639755532,481.5507252991207,68.859463424924,0.7300710487666738,14,7500.167656466513,optimal,optimal,-108.48420356217753,3.5309269055441064,279.912588832765,0.5798435495271779,14,10340.502285904022,optimal,optimal,583.1161569043788,378.3456352360884,1.1368683772161603e-13,0.5,1286.4752939562425,1245.0126468518483,10340.502285904022,813.0948173177545,817.7485078653493,2951.93028884554,51303.00765393858,11,37666.33717084965,0,1.0000803740695119e-07,optimal,optimal,optimal
2025-02-19,ANNUAL REFERENCE ONLY,0.8,2.0,1286.4752939562425,14,1286.4752939562425,optimal,optimal,48071.9624460308,0.0,0.0,14,9200.315771729604,optimal,optimal,-61.848238413222916,215.4333680108449,943.9106475487076,0.7097006428897662,14,5855.855879559627,optimal,optimal,1951.2092469032211,1950.9290777894398,41.636470196585606,0.5568894837691477,14,10529.199255937825,optimal,optimal,177.65266138566872,221.19907120989453,0.0,0.5,1200.0000000519697,1199.9999999999998,10539.977640937825,2067.013669875667,322.33855106237627,810.0469573855935,50949.02307329206,12,40852.30483914623,0,1.000020688479708e-07,optimal,optimal,optimal
2025-02-20,ANNUAL REFERENCE ONLY,0.8,2.0,1200.0000000519697,14,1200.0000000519697,optimal,optimal,49736.83480751015,0.0,0.0,14,9617.029061265432,optimal,optimal,560.4470543257696,1052.6893527262341,1949.1802089794319,0.6941123663921002,14,6772.058897893498,optimal,optimal,-311.9077517277263,0.0,928.8031887547603,0.5773763433242316,14,10591.712744118544,optimal,optimal,235.26250984207505,184.53494304212086,0.0,0.5,1297.4461045903954,1200.0000000519697,10688.280709115152,483.8018124401184,1.5582830896570546e-07,4.000012787495507e-07,50220.63662035028,0,39512.12125364396,0,1.000011716314475e-07,optimal,optimal,optimal
2025-02-21,ANNUAL REFERENCE ONLY,0.8,2.0,1297.4461045903954,14,1297.4461045903954,optimal,optimal,18026.3994641253,0.0,0.0,14,7049.579923525362,optimal,optimal,29.3112506905392,37.834274767921556,50.337459987844284,0.6807243089816691,14,8207.08315167351,optimal,optimal,121.68022221301466,99.14614970155773,55.076962466184995,0.6081860077554624,14,9770.923712962964,optimal,optimal,399.4107738915901,268.4177882391805,0.0,0.5,1268.5632914248981,1240.0399864374658,10405.408567066026,550.402246795144,261.8699710958979,1348.541038877619,19925.342749798063,5,31920.694989845873,0,1.0000712245528121e-07,optimal,optimal,optimal
2025-02-22,ANNUAL REFERENCE ONLY,0.8,2.0,1268.5632914248981,14,1268.5632914248981,optimal,optimal,18302.37593317677,0.0,0.0,14,6073.594481296294,optimal,optimal,405.73250493207627,401.30232673359444,64.55231899375838,0.6548405726401891,14,7078.572937246088,optimal,optimal,-126.36747542128145,0.0,364.779778566903,0.6266667170020838,14,9850.860556068474,optimal,optimal,563.3620459294253,392.1243378567652,0.0,0.5,1278.633787604998,1225.23477724609,10617.882046882127,842.7270754402201,75.9676847838515,190.83290794204697,19335.935916559036,4,31508.310492781464,0,1.0000245765695582e-07,optimal,optimal,optimal
2025-02-23,ANNUAL REFERENCE ONLY,0.8,2.0,1278.633787604998,14,1278.633787604998,optimal,optimal,49145.93332774185,0.0,0.0,14,9703.518793703699,optimal,optimal,779.5876335247302,762.0346133848157,137.68192966084416,0.642413030745127,14,6424.836044544404,optimal,optimal,-586.0268367413528,0.0,1623.4099334560133,0.644139191617846,14,10691.01968751134,optimal,optimal,159.2017529474693,94.78478123979545,0.0,0.5,1266.0254158827079,1200.773915982708,10715.05127772512,352.76254973084673,1.9802130020387255e-07,8.999970735501847e-07,49498.695878372695,0,41434.28228224054,0,1.0000245765695582e-07,optimal,optimal,optimal
2025-02-24,ANNUAL REFERENCE ONLY,0.8,2.0,1266.0254158827079,14,1266.0254158827079,optimal,optimal,47332.372201561106,0.0,0.0,14,9959.559259259258,optimal,optimal,671.7267992536209,1015.2214087188302,30.057949435991645,0.6201905997217892,14,6951.247466071698,optimal,optimal,-519.3565315548701,0.0,1414.3183062181433,0.6697042553529229,14,10589.161833969698,optimal,optimal,334.5537264729093,186.4568494272727,0.0,0.5,1250.3110678773066,1228.8141513261276,10800.0,486.9239941716601,264.7095364783552,1299.2771265148735,49118.57332224764,6,37142.92711957265,0,1.0000245765695582e-07,optimal,optimal,optimal
2025-02-25,ANNUAL REFERENCE ONLY,0.8,2.0,1250.3110678773066,14,1250.3110678773066,optimal,optimal,48760.63566357294,0.0,0.0,14,9757.950747222216,optimal,optimal,20.131832352860442,555.4231426843305,1508.920430470897,0.5659958479968336,14,7886.708540870901,optimal,optimal,-1011.7637921912037,0.0,3287.382427785325,0.6663253470070647,14,10650.923894361476,optimal,optimal,228.92573100852584,130.87099507467258,-1.1368683772161603e-13,0.5,1240.9519433376474,1200.0000000526593,10766.937812037031,-762.7062288298174,19.605926266443966,41.368504551807234,48039.29793929493,1,37639.29483325218,0,1.0000803740695119e-07,optimal,optimal,optimal
2025-02-26,ANNUAL REFERENCE ONLY,0.8,2.0,1240.9519433376474,14,1240.9519433376474,optimal,optimal,44268.924785902134,0.0,0.0,14,9781.313034163228,optimal,optimal,1179.402130765803,1434.403688448889,0.8259715349991007,0.5725853594492636,14,6512.430960479325,optimal,optimal,1509.8348872857086,1534.00177737665,27.47167100847446,0.6948286788827562,14,10570.369490919293,optimal,optimal,349.3874613899055,197.37912483930316,1.1368683772161603e-13,0.5,1237.7515350115111,1222.7305629419486,10677.812960089153,3038.6244794414174,291.93360974655786,1427.2626396363348,48734.811904979884,9,40011.272363274555,0,1.0000255201703112e-07,optimal,optimal,optimal
2025-02-27,ANNUAL REFERENCE ONLY,0.8,2.0,1237.7515350115111,14,1237.7515350115111,optimal,optimal,45675.5138843477,0.0,0.0,14,9914.93780259259,optimal,optimal,221.77170187327192,645.7538210198087,1525.6345913393177,0.5833796644757399,14,6827.529469353623,optimal,optimal,90.8871172198407,130.85350297638917,189.66197515540202,0.694164167752262,14,10484.256167672624,optimal,optimal,446.4020192353446,284.1694492569361,0.0,0.5,1247.3875738542608,1199.9999999999998,10797.495209999997,759.0608383284573,223.2070313194608,1063.3598632282265,47497.93458590438,9,40870.18195438391,0,1.00000761449337e-07,optimal,optimal,optimal
2025-02-28,ANNUAL REFERENCE ONLY,0.8,2.0,1247.3875738542608,14,1247.3875738542608,optimal,optimal,17571.98794354687,0.0,0.0,14,6008.263679089595,optimal,optimal,-85.00638650219011,33.50560392493489,267.5011804835765,0.5840047976994293,14,9034.26697863582,optimal,optimal,85.97084296935752,77.82279269732962,50.97755316679605,0.6861676199693404,14,9661.910368426572,optimal,optimal,389.1369940756387,248.98421837045092,0.0,0.5,1252.1361915121051,1202.7995426148802,10521.80932583644,390.1014505428061,1.9291126961044237e-07,6.000040734979394e-07,17962.08939468968,0,31457.725790952645,0,1.0000524071074323e-07,optimal,optimal,optimal
2025-03-01,ANNUAL REFERENCE ONLY,0.8,2.0,1252.1361915121051,14,1252.1361915121051,optimal,optimal,20187.285845772516,0.0,0.0,14,9751.567759259256,optimal,optimal,-274.6592474901762,10.125808099325695,999.8277818013905,0.5715688806782705,14,10286.876731060995,optimal,optimal,-112.62866150123304,0.0,280.0172333324532,0.6753199760646394,14,9817.88500925926,optimal,optimal,396.43607366999663,298.6440879354934,0.0,0.5,1244.3491478935196,1226.968184081475,10799.999999999998,9.148164678587364,47.11180715208621,246.3083816794021,20442.742392130505,2,29125.34231212549,0,1.00000761449337e-07,optimal,optimal,optimal
2025-03-02,ANNUAL REFERENCE ONLY,0.8,2.0,1244.3491478935196,14,1244.3491478935196,optimal,optimal,51932.14891588812,0.0,0.0,14,9689.14443832593,optimal,optimal,719.093760377304,945.2891093936631,967.9580605893307,0.5859467581707153,14,7960.4331313136345,optimal,optimal,-851.656933727435,0.0,2573.916302303857,0.6744831662607093,14,10465.438038565151,optimal,optimal,387.8902632676736,290.57712202089556,0.0,0.5,1229.8503848412588,1200.000000052411,10800.0,255.3270899175426,15.695012176479437,33.19776775668822,52220.673773562354,2,40312.86375788484,0,1.0000803740695119e-07,optimal,optimal,optimal
