date,update_time,slot,previous_plan_kwh,new_plan_kwh,increase_kwh,decrease_kwh,adjustment_cost_yuan,alpha,lambda,scenario_count,primary_objective,secondary_throughput,primary_status,secondary_status,empirical_cvar_yuan,initial_soc_kwh,plan_terminal_soc_kwh,max_constraint_violation,predicted_adjustment_cost_yuan,price_forecast_yuan_per_kwh,contract_gamma,price_real_yuan_per_kwh
2025-03-20,06:00,102,837.8181500000001,790.1645581547784,0.0,47.65359184522163,-24.157988385935106,0.85,0.25,14,-2165.3489144281634,26776.728014605276,optimal,optimal,559.203625345505,9249.393478611113,1199.9999999999998,1.0000030670198612e-07,-24.457328410995444,1.0264631673697375,1.0054492774706019,1.0139
2025-03-20,06:00,103,864.0654055555556,824.3540790178708,0.0,39.71132653768473,-20.157469350528768,0.85,0.25,14,-2165.3489144281634,26776.728014605276,optimal,optimal,559.203625345505,9249.393478611113,1199.9999999999998,1.0000030670198612e-07,-21.004977705642794,1.0578834572906937,1.0054492774706019,1.0152
2025-03-20,06:00,104,901.7422194444442,869.9731582142964,0.0,31.769061230147827,-16.658107256028014,0.85,0.25,14,-2165.3489144281634,26776.728014605276,optimal,optimal,559.203625345505,9249.393478611113,1199.9999999999998,1.0000030670198612e-07,-17.21044640068485,1.0834721414023205,1.0054492774706019,1.0487
2025-03-20,06:00,105,936.3797600833327,931.9240927680758,0.0,4.45566731525696,-2.423660236134024,0.85,0.25,14,-2165.3489144281634,26776.728014605276,optimal,optimal,559.203625345505,9249.393478611113,1199.9999999999998,1.0000030670198612e-07,-2.4314914962758527,1.0914151906943383,1.0054492774706019,1.0879
2025-03-20,06:00,106,1045.6931472222223,1017.6730452664816,0.0,28.020101955740643,-14.557843971105049,0.85,0.25,14,-2165.3489144281634,26776.728014605276,optimal,optimal,559.203625345505,9249.393478611113,1199.9999999999998,1.0000030670198612e-07,-15.383048351046057,1.0980008834617707,1.0054492774706019,1.0391
2025-03-20,06:00,107,952.2374527777777,932.5157852215825,0.0,19.721667556195143,-10.779863486216264,0.85,0.25,14,-2165.3489144281634,26776.728014605276,optimal,optimal,559.203625345505,9249.393478611113,1199.9999999999998,1.0000030670198612e-07,-11.379941377028416,1.154054680680757,1.0054492774706019,1.0932
2025-03-20,06:00,108,726.5908333333332,726.5908333333332,0.0,0.0,0.0,0.85,0.25,14,-2165.3489144281634,26776.728014605276,optimal,optimal,559.203625345505,9249.393478611113,1199.9999999999998,1.0000030670198612e-07,0.0,1.241327677965205,1.0054492774706019,1.2488
2025-03-20,06:00,109,691.2768416666668,691.2768416666668,0.0,0.0,0.0,0.85,0.25,14,-2165.3489144281634,26776.728014605276,optimal,optimal,559.203625345505,9249.393478611113,1199.9999999999998,1.0000030670198612e-07,0.0,1.2847128142880617,1.0054492774706019,1.2993
2025-03-20,06:00,110,587.6499846690982,587.6499846690982,0.0,0.0,0.0,0.85,0.25,14,-2165.3489144281634,26776.728014605276,optimal,optimal,559.203625345505,9249.393478611113,1199.9999999999998,1.0000030670198612e-07,0.0,1.2913487795193677,1.0054492774706019,1.2761
2025-03-20,06:00,111,0.0,0.0,0.0,0.0,0.0,0.85,0.25,14,-2165.3489144281634,26776.728014605276,optimal,optimal,559.203625345505,9249.393478611113,1199.9999999999998,1.0000030670198612e-07,0.0,1.2918012316942291,1.0054492774706019,1.2567
2025-03-20,06:00,112,0.0,0.0,0.0,0.0,0.0,0.85,0.25,14,-2165.3489144281634,26776.728014605276,optimal,optimal,559.203625345505,9249.393478611113,1199.9999999999998,1.0000030670198612e-07,0.0,1.3061288838981855,1.0054492774706019,1.2773
2025-03-20,06:00,113,0.0,0.0,0.0,0.0,0.0,0.85,0.25,14,-2165.3489144281634,26776.728014605276,optimal,optimal,559.203625345505,9249.393478611113,1199.9999999999998,1.0000030670198612e-07,0.0,1.3053747969400822,1.0054492774706019,1.2813
2025-03-20,06:00,114,0.0,0.0,0.0,0.0,0.0,0.85,0.25,14,-2165.3489144281634,26776.728014605276,optimal,optimal,559.203625345505,9249.393478611113,1199.9999999999998,1.0000030670198612e-07,0.0,1.2920023215497234,1.0054492774706019,1.2693
2025-03-20,06:00,115,0.0,0.0,0.0,0.0,0.0,0.85,0.25,14,-2165.3489144281634,26776.728014605276,optimal,optimal,559.203625345505,9249.393478611113,1199.9999999999998,1.0000030670198612e-07,0.0,1.2991912838836381,1.0054492774706019,1.2899
2025-03-20,06:00,116,0.0,0.0,0.0,0.0,0.0,0.85,0.25,14,-2165.3489144281634,26776.728014605276,optimal,optimal,559.203625345505,9249.393478611113,1199.9999999999998,1.0000030670198612e-07,0.0,1.3082403273808736,1.0054492774706019,1.2669
2025-03-20,06:00,117,0.0,0.0,0.0,0.0,0.0,0.85,0.25,14,-2165.3489144281634,26776.728014605276,optimal,optimal,559.203625345505,9249.393478611113,1199.9999999999998,1.0000030670198612e-07,0.0,1.3079386925976324,1.0054492774706019,1.2323
2025-03-20,06:00,118,0.0,0.0,0.0,0.0,0.0,0.85,0.25,14,-2165.3489144281634,26776.728014605276,optimal,optimal,559.203625345505,9249.393478611113,1199.9999999999998,1.0000030670198612e-07,0.0,1.303816350560003,1.0054492774706019,1.2902
2025-03-20,06:00,119,708.98405,708.98405,0.0,0.0,0.0,0.85,0.25,14,-2165.3489144281634,26776.728014605276,optimal,optimal,559.203625345505,9249.393478611113,1199.9999999999998,1.0000030670198612e-07,0.0,1.284561996896441,1.0054492774706019,1.2824
2025-03-20,06:00,120,696.1691666666666,696.1691666666666,0.0,0.0,0.0,0.85,0.25,14,-2165.3489144281634,26776.728014605276,optimal,optimal,559.203625345505,9249.393478611113,1199.9999999999998,1.0000030670198612e-07,0.0,1.2657098229438672,1.0054492774706019,1.2233
2025-03-20,06:00,121,708.8006499999999,708.8006499999999,0.0,0.0,0.0,0.85,0.25,14,-2165.3489144281634,26776.728014605276,optimal,optimal,559.203625345505,9249.393478611113,1199.9999999999998,1.0000030670198612e-07,0.0,1.2784287563038703,1.0054492774706019,1.2789
2025-03-20,06:00,122,0.0,0.0,0.0,0.0,0.0,0.85,0.25,14,-2165.3489144281634,26776.728014605276,optimal,optimal,559.203625345505,9249.393478611113,1199.9999999999998,1.0000030670198612e-07,0.0,1.2936613128575498,1.0054492774706019,1.2779
2025-03-20,06:00,123,0.0,0.0,0.0,0.0,0.0,0.85,0.25,14,-2165.3489144281634,26776.728014605276,optimal,optimal,559.203625345505,9249.393478611113,1199.9999999999998,1.0000030670198612e-07,0.0,1.3085922346279881,1.0054492774706019,1.2388
2025-03-20,06:00,124,0.0,0.0,0.0,0.0,0.0,0.85,0.25,14,-2165.3489144281634,26776.728014605276,optimal,optimal,559.203625345505,9249.393478611113,1199.9999999999998,1.0000030670198612e-07,0.0,1.3219647100183474,1.0054492774706019,1.3228
2025-03-20,06:00,125,717.2208083333333,717.2208083333333,0.0,0.0,0.0,0.85,0.25,14,-2165.3489144281634,26776.728014605276,optimal,optimal,559.203625345505,9249.393478611113,1199.9999999999998,1.0000030670198612e-07,0.0,1.184972245962978,1.0054492774706019,1.1769
2025-03-20,06:00,126,745.1400000000001,745.1400000000001,0.0,0.0,0.0,0.85,0.25,14,-2165.3489144281634,26776.728014605276,optimal,optimal,559.203625345505,9249.393478611113,1199.9999999999998,1.0000030670198612e-07,0.0,0.9678957469570749,1.0054492774706019,0.8862
2025-03-20,06:00,127,741.8761999999998,741.8761999999998,0.0,0.0,0.0,0.85,0.25,14,-2165.3489144281634,26776.728014605276,optimal,optimal,559.203625345505,9249.393478611113,1199.9999999999998,1.0000030670198612e-07,0.0,0.9107862279967447,1.0054492774706019,0.917
2025-03-20,06:00,128,741.4855833333332,741.4855833333332,0.0,0.0,0.0,0.85,0.25,14,-2165.3489144281634,26776.728014605276,optimal,optimal,559.203625345505,9249.393478611113,1199.9999999999998,1.0000030670198612e-07,0.0,0.9147577526427535,1.0054492774706019,0.9999
2025-03-20,06:00,129,745.2841666666666,745.2841666666666,0.0,0.0,0.0,0.85,0.25,14,-2165.3489144281634,26776.728014605276,optimal,optimal,559.203625345505,9249.393478611113,1199.9999999999998,1.0000030670198612e-07,0.0,0.9303422164435479,1.0054492774706019,0.9964
2025-03-20,06:00,130,710.1871416666667,710.1871416666667,0.0,0.0,0.0,0.85,0.25,14,-2165.3489144281634,26776.728014605276,optimal,optimal,559.203625345505,9249.393478611113,1199.9999999999998,1.0000030670198612e-07,0.0,0.966588662896363,1.0054492774706019,1.0003
2025-03-20,06:00,131,616.3402,616.3402,0.0,0.0,0.0,0.85,0.25,14,-2165.3489144281634,26776.728014605276,optimal,optimal,559.203625345505,9249.393478611113,1199.9999999999998,1.0000030670198612e-07,0.0,0.7391560363325129,1.0054492774706019,0.7708
2025-03-20,06:00,132,566.905,566.905,0.0,0.0,0.0,0.85,0.25,14,-2165.3489144281634,26776.728014605276,optimal,optimal,559.203625345505,9249.393478611113,1199.9999999999998,1.0000030670198612e-07,0.0,0.39162249357479945,1.0054492774706019,0.419
2025-03-20,06:00,133,579.639610871518,579.639610871518,0.0,0.0,0.0,0.85,0.25,14,-2165.3489144281634,26776.728014605276,optimal,optimal,559.203625345505,9249.393478611113,1199.9999999999998,1.0000030670198612e-07,0.0,0.3837799892105287,1.0054492774706019,0.3484
2025-03-20,06:00,134,574.8878,574.8878,0.0,0.0,0.0,0.85,0.25,14,-2165.3489144281634,26776.728014605276,optimal,optimal,559.203625345505,9249.393478611113,1199.9999999999998,1.0000030670198612e-07,0.0,0.4414927777373413,1.0054492774706019,0.3833
2025-03-20,06:00,135,546.5835308607365,546.5835308607365,0.0,0.0,0.0,0.85,0.25,14,-2165.3489144281634,26776.728014605276,optimal,optimal,559.203625345505,9249.393478611113,1199.9999999999998,1.0000030670198612e-07,0.0,0.4140942849262674,1.0054492774706019,0.3903
2025-03-20,06:00,136,576.69495,576.69495,0.0,0.0,0.0,0.85,0.25,14,-2165.3489144281634,26776.728014605276,optimal,optimal,559.203625345505,9249.393478611113,1199.9999999999998,1.0000030670198612e-07,0.0,0.4236460530622381,1.0054492774706019,0.4126
2025-03-20,06:00,137,593.4731999999999,593.4731999999999,0.0,0.0,0.0,0.85,0.25,14,-2165.3489144281634,26776.728014605276,optimal,optimal,559.203625345505,9249.393478611113,1199.9999999999998,1.0000030670198612e-07,0.0,0.4346557226505412,1.0054492774706019,0.4343
2025-03-20,06:00,138,548.36,548.36,0.0,0.0,0.0,0.85,0.25,14,-2165.3489144281634,26776.728014605276,optimal,optimal,559.203625345505,9249.393478611113,1199.9999999999998,1.0000030670198612e-07,0.0,0.42595858640042045,1.0054492774706019,0.4428
2025-03-20,06:00,139,584.0878166666666,584.0878166666666,0.0,0.0,0.0,0.85,0.25,14,-2165.3489144281634,26776.728014605276,optimal,optimal,559.203625345505,9249.393478611113,1199.9999999999998,1.0000030670198612e-07,0.0,0.42590831393654693,1.0054492774706019,0.4397
2025-03-20,06:00,140,578.0750083333334,578.0750083333334,0.0,0.0,0.0,0.85,0.25,14,-2165.3489144281634,26776.728014605276,optimal,optimal,559.203625345505,9249.393478611113,1199.9999999999998,1.0000030670198612e-07,0.0,0.43329836612595585,1.0054492774706019,0.4049
2025-03-20,06:00,141,522.6310536944444,522.6310536944444,0.0,0.0,0.0,0.85,0.25,14,-2165.3489144281634,26776.728014605276,optimal,optimal,559.203625345505,9249.393478611113,1199.9999999999998,1.0000030670198612e-07,0.0,0.4351584472892765,1.0054492774706019,0.3814
2025-03-20,06:00,142,592.3400083333332,592.3400083333325,0.0,6.821210263296962e-13,-1.4488250599242747e-13,0.85,0.25,14,-2165.3489144281634,26776.728014605276,optimal,optimal,559.203625345505,9249.393478611113,1199.9999999999998,1.0000030670198612e-07,-1.4219138264588254e-13,0.41690954290318505,1.0054492774706019,0.4248
2025-03-20,06:00,143,526.2121666666667,526.2121666666667,0.0,0.0,0.0,0.85,0.25,14,-2165.3489144281634,26776.728014605276,optimal,optimal,559.203625345505,9249.393478611113,1199.9999999999998,1.0000030670198612e-07,0.0,0.37372549643582276,1.0054492774706019,0.3795
2025-03-20,06:00,144,416.4216666666666,416.4216666666666,0.0,0.0,0.0,0.85,0.25,14,-2165.3489144281634,26776.728014605276,optimal,optimal,559.203625345505,9249.393478611113,1199.9999999999998,1.0000030670198612e-07,0.0,0.33375888765636624,1.0054492774706019,0.2794
2025-03-20,12:00,73,436.9210950432363,465.03874968789785,28.11765464466157,0.0,19.059552200883846,0.85,0.25,14,263.9672220249042,15198.196455470512,optimal,optimal,322.54351099016674,5440.23935777831,1199.9999999999998,1.0000002248489182e-07,22.55098903582411,0.5346816041573285,0.9790910165854759,0.4519
2025-03-20,12:00,74,547.2878167079687,488.0894750387771,0.0,59.198341669191564,-13.12723226514323,0.85,0.25,14,263.9672220249042,15198.196455470512,optimal,optimal,322.54351099016674,5440.23935777831,1199.9999999999998,1.0000002248489182e-07,-15.682679746368951,0.5298351036252303,0.9790910165854759,0.4435
2025-03-20,12:00,75,517.6677831035073,517.6677831035073,0.0,0.0,0.0,0.85,0.25,14,263.9672220249042,15198.196455470512,optimal,optimal,322.54351099016674,5440.23935777831,1199.9999999999998,1.0000002248489182e-07,0.0,0.5030080097707882,0.9790910165854759,0.4915
2025-03-20,12:00,76,513.3292078323785,522.6489419407283,9.319734108349735,0.0,6.950657698007232,0.85,0.25,14,263.9672220249042,15198.196455470512,optimal,optimal,322.54351099016674,5440.23935777831,1199.9999999999998,1.0000002248489182e-07,6.607544998826951,0.4726561882566385,0.9790910165854759,0.4972
2025-03-20,12:00,77,0.0,127.27309614508056,127.27309614508056,0.0,126.0767290413168,0.85,0.25,14,263.9672220249042,15198.196455470512,optimal,optimal,322.54351099016674,5440.23935777831,1199.9999999999998,1.0000002248489182e-07,126.53408434166063,0.6627956636775378,0.9790910165854759,0.6604
2025-03-20,12:00,78,0.0,0.0,0.0,0.0,0.0,0.85,0.25,14,263.9672220249042,15198.196455470512,optimal,optimal,322.54351099016674,5440.23935777831,1199.9999999999998,1.0000002248489182e-07,0.0,0.9467810130381553,0.9790910165854759,0.9001
2025-03-20,12:00,79,0.0,0.0,0.0,0.0,0.0,0.85,0.25,14,263.9672220249042,15198.196455470512,optimal,optimal,322.54351099016674,5440.23935777831,1199.9999999999998,1.0000002248489182e-07,0.0,0.9528024227901558,0.9790910165854759,0.9125
2025-03-20,12:00,80,0.0,0.0,0.0,0.0,0.0,0.85,0.25,14,263.9672220249042,15198.196455470512,optimal,optimal,322.54351099016674,5440.23935777831,1199.9999999999998,1.0000002248489182e-07,0.0,0.9217652375643962,0.9790910165854759,0.919
2025-03-20,12:00,81,0.0,0.0,0.0,0.0,0.0,0.85,0.25,14,263.9672220249042,15198.196455470512,optimal,optimal,322.54351099016674,5440.23935777831,1199.9999999999998,1.0000002248489182e-07,0.0,0.967292969835621,0.9790910165854759,0.9817
2025-03-20,12:00,82,0.0,0.0,0.0,0.0,0.0,0.85,0.25,14,263.9672220249042,15198.196455470512,optimal,optimal,322.54351099016674,5440.23935777831,1199.9999999999998,1.0000002248489182e-07,0.0,0.9609288782278153,0.9790910165854759,0.9361
2025-03-20,12:00,83,0.0,0.0,0.0,0.0,0.0,0.85,0.25,14,263.9672220249042,15198.196455470512,optimal,optimal,322.54351099016674,5440.23935777831,1199.9999999999998,1.0000002248489182e-07,0.0,0.9449207401066428,0.9790910165854759,0.8829
2025-03-20,12:00,84,0.0,0.0,0.0,0.0,0.0,0.85,0.25,14,263.9672220249042,15198.196455470512,optimal,optimal,322.54351099016674,5440.23935777831,1199.9999999999998,1.0000002248489182e-07,0.0,0.9547116502724976,0.9790910165854759,0.8924
2025-03-20,12:00,85,0.0,0.0,0.0,0.0,0.0,0.85,0.25,14,263.9672220249042,15198.196455470512,optimal,optimal,322.54351099016674,5440.23935777831,1199.9999999999998,1.0000002248489182e-07,0.0,0.9716499248594263,0.9790910165854759,0.9351
2025-03-20,12:00,86,0.0,0.0,0.0,0.0,0.0,0.85,0.25,14,263.9672220249042,15198.196455470512,optimal,optimal,322.54351099016674,5440.23935777831,1199.9999999999998,1.0000002248489182e-07,0.0,0.9721884249185483,0.9790910165854759,0.9817
2025-03-20,12:00,87,0.0,0.0,0.0,0.0,0.0,0.85,0.25,14,263.9672220249042,15198.196455470512,optimal,optimal,322.54351099016674,5440.23935777831,1199.9999999999998,1.0000002248489182e-07,0.0,0.9971552458414781,0.9790910165854759,1.0267
2025-03-20,12:00,88,0.0,0.0,0.0,0.0,0.0,0.85,0.25,14,263.9672220249042,15198.196455470512,optimal,optimal,322.54351099016674,5440.23935777831,1199.9999999999998,1.0000002248489182e-07,0.0,1.0765105727357307,0.9790910165854759,1.0547
2025-03-20,12:00,89,0.0,0.0,0.0,0.0,0.0,0.85,0.25,14,263.9672220249042,15198.196455470512,optimal,optimal,322.54351099016674,5440.23935777831,1199.9999999999998,1.0000002248489182e-07,0.0,0.9533898774001072,0.9790910165854759,0.9267
2025-03-20,12:00,90,819.8768828248094,819.8768828248094,0.0,0.0,0.0,0.85,0.25,14,263.9672220249042,15198.196455470512,optimal,optimal,322.54351099016674,5440.23935777831,1199.9999999999998,1.0000002248489182e-07,0.0,0.7161561240814464,0.9790910165854759,0.7137
2025-03-20,12:00,91,337.87001405262333,337.87001405262333,0.0,0.0,0.0,0.85,0.25,14,263.9672220249042,15198.196455470512,optimal,optimal,322.54351099016674,5440.23935777831,1199.9999999999998,1.0000002248489182e-07,0.0,0.7253106250865206,0.9790910165854759,0.6525
2025-03-20,12:00,92,391.68482945611663,391.68482945611663,0.0,0.0,0.0,0.85,0.25,14,263.9672220249042,15198.196455470512,optimal,optimal,322.54351099016674,5440.23935777831,1199.9999999999998,1.0000002248489182e-07,0.0,0.7731881757975504,0.9790910165854759,0.6799
2025-03-20,12:00,93,433.8604698596098,433.8604698596098,0.0,0.0,0.0,0.85,0.25,14,263.9672220249042,15198.196455470512,optimal,optimal,322.54351099016674,5440.23935777831,1199.9999999999998,1.0000002248489182e-07,0.0,0.7685864480195985,0.9790910165854759,0.7301
2025-03-20,12:00,94,528.1130510095876,528.1130510095876,0.0,0.0,0.0,0.85,0.25,14,263.9672220249042,15198.196455470512,optimal,optimal,322.54351099016674,5440.23935777831,1199.9999999999998,1.0000002248489182e-07,0.0,0.8277235454213614,0.9790910165854759,0.805
2025-03-20,12:00,95,443.65145260955444,443.65145260955444,0.0,0.0,0.0,0.85,0.25,14,263.9672220249042,15198.196455470512,optimal,optimal,322.54351099016674,5440.23935777831,1199.9999999999998,1.0000002248489182e-07,0.0,0.8481375931171685,0.9790910165854759,0.8788
2025-03-20,12:00,96,603.2086827367559,603.2086827367559,0.0,0.0,0.0,0.85,0.25,14,263.9672220249042,15198.196455470512,optimal,optimal,322.54351099016674,5440.23935777831,1199.9999999999998,1.0000002248489182e-07,0.0,0.815876544120677,0.9790910165854759,0.9089
2025-03-20,12:00,97,580.2314563373911,580.2314563373911,0.0,0.0,0.0,0.85,0.25,14,263.9672220249042,15198.196455470512,optimal,optimal,322.54351099016674,5440.23935777831,1199.9999999999998,1.0000002248489182e-07,0.0,0.8319825913435082,0.9790910165854759,0.8767
2025-03-20,12:00,98,627.5018006735306,627.5018006735306,0.0,0.0,0.0,0.85,0.25,14,263.9672220249042,15198.196455470512,optimal,optimal,322.54351099016674,5440.23935777831,1199.9999999999998,1.0000002248489182e-07,0.0,0.8760416870898546,0.9790910165854759,0.8888
2025-03-20,12:00,99,682.0749511906106,682.0749511906106,0.0,0.0,0.0,0.85,0.25,14,263.9672220249042,15198.196455470512,optimal,optimal,322.54351099016674,5440.23935777831,1199.9999999999998,1.0000002248489182e-07,0.0,0.920100782836201,0.9790910165854759,0.9441
2025-03-20,12:00,100,735.8050183743571,735.8050183743571,0.0,0.0,0.0,0.85,0.25,14,263.9672220249042,15198.196455470512,optimal,optimal,322.54351099016674,5440.23935777831,1199.9999999999998,1.0000002248489182e-07,0.0,0.9591175598471322,0.9790910165854759,0.946
2025-03-20,12:00,101,735.7855224812865,735.7855224812865,0.0,0.0,0.0,0.85,0.25,14,263.9672220249042,15198.196455470512,optimal,optimal,322.54351099016674,5440.23935777831,1199.9999999999998,1.0000002248489182e-07,0.0,0.9825667896943543,0.9790910165854759,0.9677
2025-03-20,12:00,102,790.1645581547784,790.1645581547784,0.0,0.0,0.0,0.85,0.25,14,263.9672220249042,15198.196455470512,optimal,optimal,322.54351099016674,5440.23935777831,1199.9999999999998,1.0000002248489182e-07,0.0,0.9995540188321125,0.9790910165854759,1.0139
2025-03-20,12:00,103,824.3540790178708,824.3540790178708,0.0,0.0,0.0,0.85,0.25,14,263.9672220249042,15198.196455470512,optimal,optimal,322.54351099016674,5440.23935777831,1199.9999999999998,1.0000002248489182e-07,0.0,1.0301506131004083,0.9790910165854759,1.0152
2025-03-20,12:00,104,869.9731582142964,869.9731582142964,0.0,0.0,0.0,0.85,0.25,14,263.9672220249042,15198.196455470512,optimal,optimal,322.54351099016674,5440.23935777831,1199.9999999999998,1.0000002248489182e-07,0.0,1.0550684794725087,0.9790910165854759,1.0487
2025-03-20,12:00,105,931.9240927680758,931.9240927680758,0.0,0.0,0.0,0.85,0.25,14,263.9672220249042,15198.196455470512,optimal,optimal,322.54351099016674,5440.23935777831,1199.9999999999998,1.0000002248489182e-07,0.0,1.062803298503534,0.9790910165854759,1.0879
2025-03-20,12:00,106,1017.6730452664816,1017.6730452664816,0.0,0.0,0.0,0.85,0.25,14,263.9672220249042,15198.196455470512,optimal,optimal,322.54351099016674,5440.23935777831,1199.9999999999998,1.0000002248489182e-07,0.0,1.069216344662169,0.9790910165854759,1.0391
2025-03-20,12:00,107,932.5157852215825,932.5157852215825,0.0,0.0,0.0,0.85,0.25,14,263.9672220249042,15198.196455470512,optimal,optimal,322.54351099016674,5440.23935777831,1199.9999999999998,1.0000002248489182e-07,0.0,1.1238006688368094,0.9790910165854759,1.0932
2025-03-20,12:00,108,726.5908333333332,726.5908333333332,0.0,0.0,0.0,0.85,0.25,14,263.9672220249042,15198.196455470512,optimal,optimal,322.54351099016674,5440.23935777831,1199.9999999999998,1.0000002248489182e-07,0.0,1.2087857690764285,0.9790910165854759,1.2488
2025-03-20,12:00,109,691.2768416666668,691.2768416666668,0.0,0.0,0.0,0.85,0.25,14,263.9672220249042,15198.196455470512,optimal,optimal,322.54351099016674,5440.23935777831,1199.9999999999998,1.0000002248489182e-07,0.0,1.251033546442092,0.9790910165854759,1.2993
2025-03-20,12:00,110,587.6499846690982,587.6499846690982,0.0,0.0,0.0,0.85,0.25,14,263.9672220249042,15198.196455470512,optimal,optimal,322.54351099016674,5440.23935777831,1199.9999999999998,1.0000002248489182e-07,0.0,1.257495547151556,0.9790910165854759,1.2761
2025-03-20,12:00,111,0.0,0.0,0.0,0.0,0.0,0.85,0.25,14,263.9672220249042,15198.196455470512,optimal,optimal,322.54351099016674,5440.23935777831,1199.9999999999998,1.0000002248489182e-07,0.0,1.2579361381090195,0.9790910165854759,1.2567
2025-03-20,12:00,112,0.0,0.0,0.0,0.0,0.0,0.85,0.25,14,263.9672220249042,15198.196455470512,optimal,optimal,322.54351099016674,5440.23935777831,1199.9999999999998,1.0000002248489182e-07,0.0,1.2718881850953625,0.9790910165854759,1.2773
2025-03-20,12:00,113,0.0,0.0,0.0,0.0,0.0,0.85,0.25,14,263.9672220249042,15198.196455470512,optimal,optimal,322.54351099016674,5440.23935777831,1199.9999999999998,1.0000002248489182e-07,0.0,1.2711538668329232,0.9790910165854759,1.2813
2025-03-20,12:00,114,0.0,0.0,0.0,0.0,0.0,0.85,0.25,14,263.9672220249042,15198.196455470512,optimal,optimal,322.54351099016674,5440.23935777831,1199.9999999999998,1.0000002248489182e-07,0.0,1.2581319563123365,0.9790910165854759,1.2693
2025-03-20,12:00,115,0.0,0.0,0.0,0.0,0.0,0.85,0.25,14,263.9672220249042,15198.196455470512,optimal,optimal,322.54351099016674,5440.23935777831,1199.9999999999998,1.0000002248489182e-07,0.0,1.2651324570809226,0.9790910165854759,1.2899
2025-03-20,12:00,116,0.0,0.0,0.0,0.0,0.0,0.85,0.25,14,263.9672220249042,15198.196455470512,optimal,optimal,322.54351099016674,5440.23935777831,1199.9999999999998,1.0000002248489182e-07,0.0,1.273944276230192,0.9790910165854759,1.2669
2025-03-20,12:00,117,0.0,0.0,0.0,0.0,0.0,0.85,0.25,14,263.9672220249042,15198.196455470512,optimal,optimal,322.54351099016674,5440.23935777831,1199.9999999999998,1.0000002248489182e-07,0.0,1.2736505489252163,0.9790910165854759,1.2323
2025-03-20,12:00,118,0.0,0.0,0.0,0.0,0.0,0.85,0.25,14,263.9672220249042,15198.196455470512,optimal,optimal,322.54351099016674,5440.23935777831,1199.9999999999998,1.0000002248489182e-07,0.0,1.2696362757572157,0.9790910165854759,1.2902
2025-03-20,12:00,119,708.98405,708.98405,0.0,0.0,0.0,0.85,0.25,14,263.9672220249042,15198.196455470512,optimal,optimal,322.54351099016674,5440.23935777831,1199.9999999999998,1.0000002248489182e-07,0.0,1.2508866827896041,0.9790910165854759,1.2824
2025-03-20,12:00,120,696.1691666666666,696.1691666666666,0.0,0.0,0.0,0.85,0.25,14,263.9672220249042,15198.196455470512,optimal,optimal,322.54351099016674,5440.23935777831,1199.9999999999998,1.0000002248489182e-07,0.0,1.2325287262286264,0.9790910165854759,1.2233
2025-03-20,12:00,121,708.8006499999999,708.8006499999999,0.0,0.0,0.0,0.85,0.25,14,263.9672220249042,15198.196455470512,optimal,optimal,322.54351099016674,5440.23935777831,1199.9999999999998,1.0000002248489182e-07,0.0,1.2449142275884326,0.9790910165854759,1.2789
2025-03-20,12:00,122,0.0,0.0,0.0,0.0,0.0,0.85,0.25,14,263.9672220249042,15198.196455470512,optimal,optimal,322.54351099016674,5440.23935777831,1199.9999999999998,1.0000002248489182e-07,0.0,1.2597474564897024,0.9790910165854759,1.2779
2025-03-20,12:00,123,0.0,0.0,0.0,0.0,0.0,0.85,0.25,14,263.9672220249042,15198.196455470512,optimal,optimal,322.54351099016674,5440.23935777831,1199.9999999999998,1.0000002248489182e-07,0.0,1.2742869580859968,0.9790910165854759,1.2388
2025-03-20,12:00,124,0.0,0.0,0.0,0.0,0.0,0.85,0.25,14,263.9672220249042,15198.196455470512,optimal,optimal,322.54351099016674,5440.23935777831,1199.9999999999998,1.0000002248489182e-07,0.0,1.2873088686065837,0.9790910165854759,1.3228
2025-03-20,12:00,125,717.2208083333333,717.2208083333333,0.0,0.0,0.0,0.85,0.25,14,263.9672220249042,15198.196455470512,optimal,optimal,322.54351099016674,5440.23935777831,1199.9999999999998,1.0000002248489182e-07,0.0,1.1539077175968127,0.9790910165854759,1.1769
2025-03-20,12:00,126,745.1400000000001,745.1400000000001,0.0,0.0,0.0,0.85,0.25,14,263.9672220249042,15198.196455470512,optimal,optimal,322.54351099016674,5440.23935777831,1199.9999999999998,1.0000002248489182e-07,0.0,0.9425219671160084,0.9790910165854759,0.8862
2025-03-20,12:00,127,741.8761999999998,741.8761999999998,0.0,0.0,0.0,0.85,0.25,14,263.9672220249042,15198.196455470512,optimal,optimal,322.54351099016674,5440.23935777831,1199.9999999999998,1.0000002248489182e-07,0.0,0.8869095973739534,0.9790910165854759,0.917
2025-03-20,12:00,128,741.4855833333332,741.4855833333332,0.0,0.0,0.0,0.85,0.25,14,263.9672220249042,15198.196455470512,optimal,optimal,322.54351099016674,5440.23935777831,1199.9999999999998,1.0000002248489182e-07,0.0,0.8907770068894659,0.9790910165854759,0.9999
2025-03-20,12:00,129,745.2841666666666,745.2841666666666,0.0,0.0,0.0,0.85,0.25,14,263.9672220249042,15198.196455470512,optimal,optimal,322.54351099016674,5440.23935777831,1199.9999999999998,1.0000002248489182e-07,0.0,0.9059529176465408,0.9790910165854759,0.9964
