date,slot,price_yuan_per_kwh,soc_day_start_kwh,x_real_kwh,y_real_kwh,q_real_kwh,z_real_kwh,soc_real_end_kwh,soc_real_start_kwh,grid_purchase_plan_kwh,load_actual_kwh,pv_actual_kwh,emergency_purchase_kwh,emergency_cost_slot_yuan,planned_cost_slot_yuan,total_cost_slot_yuan,source_time
2025-05-19,28,0.4393,1200.0,3.7978533333333644,600.8838333333333,0.0,0.0,9157.259595,9153.841526999999,604.6816866666667,600.9652833333333,0.08145,0.0,0.0,265.6366649526667,265.6366649526667,04:40:00
2025-05-19,29,0.4422,1200.0,24.19186000000002,599.2214333333333,0.0,0.0,9179.032269,9157.259595,623.4132933333333,599.2214333333333,0.0,0.0,0.0,275.67335831199995,275.67335831199995,04:50:00
2025-05-19,30,0.4395,1200.0,65.48249999999996,580.4366666666666,0.0,0.0,9237.966519,9179.032269,645.9191666666666,580.4366666666666,0.0,0.0,0.0,283.88147374999994,283.88147374999994,05:00:00
2025-05-19,31,0.4333,1200.0,45.40164666666669,577.1602999999999,0.0,0.0,9278.828001,9237.966519,622.5619466666666,582.2540833333333,5.093783333333333,0.0,0.0,269.7560914906666,269.7560914906666,05:10:00
2025-05-19,32,0.4439,1200.0,23.524443333333238,579.7471,0.0,0.0,9300.0,9278.828001,603.2715433333333,606.9482166666667,27.201116666666667,0.0,0.0,267.79223808566667,267.79223808566667,05:20:00
2025-05-19,33,0.4301,1200.0,769.7833333333334,636.2941666666665,63.55,0.0,10050.0,9300.0,1406.0774999999999,619.085,63.55,0.0,0.0,604.7539327499999,604.7539327499999,05:30:00
2025-05-19,34,0.3713,1200.0,734.6537666666667,597.4871483333333,98.67956666666666,1.8189894035458565e-12,10800.0,10050.0,1332.140915,595.0378166666667,98.67956666666666,0.0,0.0,494.6239217395,494.6239217395,05:40:00
2025-05-19,35,0.5708,1200.0,0.0,448.6723825250171,0.0,80.54380080831612,10710.50688799076,10800.0,448.6723825250171,662.8507166666666,133.6345333333333,0.0,0.0,256.10219594527973,256.10219594527973,05:50:00
2025-05-19,36,0.9099,1200.0,0.0,0.0,0.0,615.605,10026.501332435204,10710.50688799076,0.0,789.405,173.79999999999998,0.0,0.0,0.0,0.0,06:00:00
2025-05-19,37,0.9368,1200.0,0.0,0.0,0.0,585.4822333333334,9375.965517620389,10026.501332435204,0.0,807.8561,222.37386666666663,0.0,0.0,0.0,0.0,06:10:00
2025-05-19,38,0.8758,1200.0,0.0,0.0,0.0,534.6061833333333,8781.958647250018,9375.965517620389,0.0,808.3792166666667,273.77303333333333,0.0,0.0,0.0,0.0,06:20:00
2025-05-19,39,0.8759,1200.0,0.0,0.0,0.0,497.07500000000005,8229.653091694461,8781.958647250018,0.0,819.225,322.15,0.0,0.0,0.0,0.0,06:30:00
2025-05-19,40,0.8601,1200.0,0.0,0.0,0.0,411.75208333333325,7772.150776879646,8229.653091694461,0.0,777.4232333333332,365.67114999999995,0.0,0.0,0.0,0.0,06:40:00
2025-05-19,41,0.8442,1200.0,0.0,0.0,0.0,353.3120499999999,7379.581832435202,7772.150776879646,0.0,764.1547166666666,410.8426666666667,0.0,0.0,0.0,0.0,06:50:00
2025-05-19,42,0.8334,1200.0,0.0,0.0,0.0,330.4433333333333,7012.4225731759425,7379.581832435202,0.0,796.8683333333333,466.425,0.0,0.0,0.0,0.0,07:00:00
2025-05-19,43,0.8092,1200.0,0.0,0.0,0.0,277.27945,6704.334295398165,7012.4225731759425,0.0,809.6840166666666,532.4045666666666,0.0,0.0,0.0,0.0,07:10:00
2025-05-19,44,0.7972,1200.0,0.0,0.0,0.0,231.6574166666668,6446.937165768535,6704.334295398165,0.0,806.7615000000001,575.1040833333333,0.0,0.0,0.0,0.0,07:20:00
2025-05-19,45,0.7644,1200.0,0.0,0.0,0.0,177.45375,6249.766332435202,6446.937165768535,0.0,779.81,602.3562499999999,0.0,0.0,0.0,0.0,07:30:00
2025-05-19,46,0.6899,1200.0,0.0,0.0,0.0,81.7405,6158.943554657424,6249.766332435202,0.0,737.8066333333333,656.0661333333333,0.0,0.0,0.0,0.0,07:40:00
2025-05-19,47,0.86,1200.0,0.0,0.0,0.0,154.04241666666667,5987.785313916684,6158.943554657424,0.0,869.4128499999999,715.3704333333333,0.0,0.0,0.0,0.0,07:50:00
2025-05-19,48,1.1617,1200.0,0.0,0.0,0.0,339.375,5610.701980583351,5987.785313916684,0.0,1097.425,758.05,0.0,0.0,0.0,0.0,08:00:00
2025-05-19,49,1.1683,1200.0,0.0,0.0,0.0,346.78729999999985,5225.382758361128,5610.701980583351,0.0,1133.6147166666665,786.8274166666666,0.0,0.0,0.0,0.0,08:10:00
2025-05-19,50,1.0956,1200.0,0.0,0.0,0.0,243.42038333333335,4954.915665768535,5225.382758361128,0.0,1085.8685666666665,842.4481833333332,0.0,0.0,0.0,0.0,08:20:00
2025-05-19,51,1.0849,1200.0,0.0,0.0,0.0,141.91375000000005,4797.233721324091,4954.915665768535,0.0,1066.77,924.8562499999999,0.0,0.0,0.0,0.0,08:30:00
2025-05-19,52,1.061,1200.0,0.0,0.0,0.0,85.18039999999996,4702.588832435202,4797.233721324091,0.0,1080.6976333333332,995.5172333333333,0.0,0.0,0.0,0.0,08:40:00
2025-05-19,53,1.043,1200.0,0.0,0.0,0.0,30.879116666666505,4668.278702805573,4702.588832435202,0.0,1091.9642333333331,1061.0851166666666,0.0,0.0,0.0,0.0,08:50:00
2025-05-19,54,1.036,1200.0,0.0,0.0,10.793333333333294,0.0,4677.992702805573,4668.278702805573,0.0,1095.7566666666667,1106.55,0.0,0.0,0.0,0.0,09:00:00
2025-05-19,55,1.0147,1200.0,0.0,0.0,0.0,7.785750000000007,4669.3418694722395,4677.992702805573,0.0,1110.2955166666666,1102.5097666666666,0.0,0.0,0.0,0.0,09:10:00
2025-05-19,56,0.9922,1200.0,0.0,0.0,4.948249999999916,0.0,4673.795294472239,4669.3418694722395,0.0,1090.0549333333333,1095.0031833333333,0.0,0.0,0.0,0.0,09:20:00
2025-05-19,57,0.97,1200.0,0.0,0.0,75.55124999999998,0.0,4741.791419472239,4673.795294472239,0.0,1050.1299999999999,1125.6812499999999,0.0,0.0,0.0,0.0,09:30:00
2025-05-19,58,0.9422,1200.0,0.0,0.0,133.94016666666653,0.0,4862.337569472239,4741.791419472239,0.0,1054.85395,1188.7941166666665,0.0,0.0,0.0,0.0,09:40:00
2025-05-19,59,0.9569,1200.0,0.0,0.0,130.5868833333334,0.0,4979.865764472239,4862.337569472239,0.0,1060.1755666666666,1190.76245,0.0,0.0,0.0,0.0,09:50:00
2025-05-19,60,0.9977,1200.0,0.0,0.0,128.36374999999998,0.0,5095.3931394722385,4979.865764472239,0.0,1054.23,1182.59375,0.0,0.0,0.0,0.0,10:00:00
2025-05-19,61,0.9919,1200.0,0.0,0.0,231.5204500000002,0.0,5303.761544472239,5095.3931394722385,0.0,1066.9080166666665,1298.4284666666667,0.0,0.0,0.0,0.0,10:10:00
2025-05-19,62,0.9588,1200.0,0.0,0.0,291.3992833333332,0.0,5566.020899472239,5303.761544472239,0.0,1058.0792333333334,1349.4785166666666,0.0,0.0,0.0,0.0,10:20:00
2025-05-19,63,0.9549,1200.0,0.0,0.0,236.16458333333344,0.0,5778.569024472239,5566.020899472239,0.0,1048.4166666666665,1284.58125,0.0,0.0,0.0,0.0,10:30:00
2025-05-19,64,0.9839,1200.0,0.0,0.0,159.7681,0.0,5922.360314472239,5778.569024472239,0.0,1093.8344333333332,1253.6025333333332,0.0,0.0,0.0,0.0,10:40:00
2025-05-19,65,0.799,1200.0,0.0,0.0,242.1423666666667,0.0,6140.2884444722395,5922.360314472239,0.0,1082.7087,1324.8510666666666,0.0,0.0,0.0,0.0,10:50:00
2025-05-19,66,0.5025,1200.0,0.0,0.0,403.1695833333333,0.0,6503.14106947224,6140.2884444722395,0.0,1028.4616666666666,1431.63125,0.0,0.0,0.0,0.0,11:00:00
2025-05-19,67,0.4662,1200.0,0.0,0.0,244.94106956791458,0.0,6723.588032083363,6503.14106947224,0.0,1058.6005666666665,1444.66215,0.0,0.0,0.0,0.0,11:10:00
2025-05-19,68,0.5007,1200.0,0.0,0.0,0.0,0.0,6723.588032083363,6723.588032083363,0.0,1089.7945166666666,1430.94715,0.0,0.0,0.0,0.0,11:20:00
2025-05-19,69,0.4827,1200.0,0.0,0.0,0.0,0.0,6723.588032083363,6723.588032083363,0.0,1075.4866666666667,1458.7437499999999,0.0,0.0,0.0,0.0,11:30:00
2025-05-19,70,0.4785,1200.0,0.0,0.0,0.0,0.0,6723.588032083363,6723.588032083363,0.0,1054.03955,1532.9171166666665,0.0,0.0,0.0,0.0,11:40:00
2025-05-19,71,0.4662,1200.0,0.0,0.0,0.0,0.0,6723.588032083363,6723.588032083363,0.0,1038.3076666666666,1602.2716666666665,0.0,0.0,0.0,0.0,11:50:00
2025-05-19,72,0.4432,1200.0,526.0370833333335,0.0,0.0,-9.094947017729282e-13,7197.021407083364,6723.588032083363,526.0370833333335,1036.6066666666666,1631.9249999999997,0.0,0.0,233.1396353333334,233.1396353333334,12:00:00
2025-05-19,73,0.4411,1200.0,516.8467783333334,0.0,0.0,0.0,7662.183507583363,7197.021407083364,516.8467783333334,1047.97335,1622.1468,0.0,0.0,227.98111392283337,227.98111392283337,12:10:00
2025-05-19,74,0.4551,1200.0,548.9935312036736,0.0,0.0,0.0,8156.27768566667,7662.183507583363,548.9935312036736,1025.76065,1593.9219333333333,0.0,0.0,249.84695605079185,249.84695605079185,12:20:00
2025-05-19,75,0.4463,1200.0,570.527083333333,0.0,0.0,9.094947017729282e-13,8669.75206066667,8156.27768566667,570.527083333333,975.5216666666666,1556.35625,0.0,0.0,254.6262372916665,254.6262372916665,12:30:00
2025-05-19,76,0.4113,1200.0,563.1348405555557,0.0,0.0,-9.094947017729282e-13,9176.57341716667,8669.75206066667,563.1348405555557,957.3020166666666,1511.0592833333333,0.0,0.0,231.61735992050006,231.61735992050006,12:40:00
2025-05-19,77,0.5682,1200.0,0.0,0.0,0.0,0.0,9176.57341716667,9176.57341716667,0.0,992.2331833333333,1493.4720333333335,0.0,0.0,0.0,0.0,12:50:00
2025-05-19,78,0.8279,1200.0,0.0,0.0,0.0,0.0,9176.57341716667,9176.57341716667,0.0,1039.2749999999999,1477.0249999999999,0.0,0.0,0.0,0.0,13:00:00
2025-05-19,79,0.8636,1200.0,0.0,0.0,0.0,0.0,9176.57341716667,9176.57341716667,0.0,1036.7794,1406.6364166666665,0.0,0.0,0.0,0.0,13:10:00
2025-05-19,80,0.8416,1200.0,0.0,0.0,0.0,0.0,9176.57341716667,9176.57341716667,0.0,1044.0054833333334,1389.3732166666664,0.0,0.0,0.0,0.0,13:20:00
2025-05-19,81,0.8618,1200.0,0.0,0.0,0.0,0.0,9176.57341716667,9176.57341716667,0.0,1068.2833333333333,1427.75625,0.0,0.0,0.0,0.0,13:30:00
2025-05-19,82,0.8623,1200.0,0.0,0.0,0.0,0.0,9176.57341716667,9176.57341716667,0.0,1057.0886666666665,1406.9000833333332,0.0,0.0,0.0,0.0,13:40:00
2025-05-19,83,0.9026,1200.0,0.0,0.0,0.0,0.0,9176.57341716667,9176.57341716667,0.0,1047.2296166666665,1327.71105,0.0,0.0,0.0,0.0,13:50:00
2025-05-19,84,0.9754,1200.0,0.0,0.0,0.0,0.0,9176.57341716667,9176.57341716667,0.0,1049.895,1266.65625,0.0,0.0,0.0,0.0,14:00:00
2025-05-19,85,1.0002,1200.0,0.0,0.0,0.0,0.0,9176.57341716667,9176.57341716667,0.0,1041.3507666666665,1298.90895,0.0,0.0,0.0,0.0,14:10:00
2025-05-19,86,0.9978,1200.0,0.0,0.0,0.0,0.0,9176.57341716667,9176.57341716667,0.0,1050.9913499999998,1318.9271666666666,0.0,0.0,0.0,0.0,14:20:00
2025-05-19,87,1.0271,1200.0,0.0,0.0,0.0,0.0,9176.57341716667,9176.57341716667,0.0,1062.2916666666665,1277.8625,0.0,0.0,0.0,0.0,14:30:00
2025-05-19,88,1.0906,1200.0,0.0,0.0,0.0,0.0,9176.57341716667,9176.57341716667,0.0,1028.70615,1223.9829,0.0,0.0,0.0,0.0,14:40:00
2025-05-19,89,0.9376,1200.0,0.0,0.0,0.0,0.0,9176.57341716667,9176.57341716667,0.0,1018.9522,1183.83215,0.0,0.0,0.0,0.0,14:50:00
2025-05-19,90,0.6694,1200.0,77.14041666666662,0.0,0.0,0.0,9245.999792166669,9176.57341716667,77.14041666666662,1049.1,1160.9937499999999,0.0,0.0,51.637794916666635,51.637794916666635,15:00:00
2025-05-19,91,0.66,1200.0,231.4132189711925,0.0,0.0,0.0,9454.271689240742,9245.999792166669,231.4132189711925,1066.76155,1135.4405666666667,0.0,0.0,152.73272452098706,152.73272452098706,15:10:00
2025-05-19,92,0.7217,1200.0,146.41997500000002,11.431016666666665,0.0,0.0,9586.049666740742,9454.271689240742,157.8509916666667,1073.1160499999999,1061.6850333333332,0.0,0.0,113.92106068583335,113.92106068583335,15:20:00
2025-05-19,93,0.7308,1200.0,96.85791666666762,94.52166666666642,0.0,0.0,9673.221791740743,9586.049666740742,191.37958333333404,1059.1216666666664,964.6,0.0,0.0,139.8601995000005,139.8601995000005,15:30:00
2025-05-19,94,0.7534,1200.0,107.35629333333361,101.2961499999999,0.0,0.0,9769.842455740743,9673.221791740743,208.6524433333335,1013.4006999999999,912.10455,0.0,0.0,157.19875080733345,157.19875080733345,15:40:00
2025-05-19,95,0.7823,1200.0,71.92070833333332,166.68293333333338,0.0,0.0,9834.571093240744,9769.842455740743,238.6036416666667,1008.9724666666666,842.2895333333332,0.0,0.0,186.65962887583336,186.65962887583336,15:50:00
2025-05-19,96,0.8055,1200.0,0.0,266.5645833333334,0.0,20.598749999999995,9811.683593240743,9834.571093240744,266.5645833333334,1041.9383333333333,754.7749999999999,0.0,0.0,214.71777187500007,214.71777187500007,16:00:00
2025-05-19,97,0.8271,1200.0,0.0,315.23531333333347,0.0,9.670786666666572,9800.938274722224,9811.683593240743,315.23531333333347,1041.0113333333334,716.1052333333333,0.0,0.0,260.7311276580001,260.7311276580001,16:10:00
2025-05-19,98,0.8519,1200.0,0.9880666666666684,371.20608333333325,0.0,0.0,9801.827534722224,9800.938274722224,372.1941499999999,1054.8773999999999,683.6713166666666,0.0,0.0,317.0721963849999,317.0721963849999,16:20:00
2025-05-19,99,0.8791,1200.0,0.0,436.0154166666666,0.0,2.4479166666667425,9799.107627314817,9801.827534722224,436.0154166666666,1080.9383333333333,642.4749999999999,0.0,0.0,383.30115279166665,383.30115279166665,16:30:00
2025-05-19,100,0.9024,1200.0,87.18776166666635,443.8099166666666,0.0,0.0,9877.576612814817,9799.107627314817,530.9976783333329,1060.8202666666666,617.01035,0.0,0.0,479.1723049279996,479.1723049279996,16:40:00
2025-05-19,101,0.9163,1200.0,113.90613500000006,471.99704999999994,0.0,0.0,9980.092134314817,9877.576612814817,585.903185,1040.36855,568.3715,0.0,0.0,536.8630884155,536.8630884155,16:50:00
2025-05-19,102,0.9264,1200.0,61.35291666666649,548.7641666666668,0.0,0.0,10035.309759314816,9980.092134314817,610.1170833333333,1044.4266666666667,495.66249999999997,0.0,0.0,565.212466,565.212466,17:00:00
2025-05-19,103,0.9462,1200.0,76.76497833333326,611.0497166666668,0.0,0.0,10104.398239814816,10035.309759314816,687.814695,1049.8149166666667,438.76519999999994,0.0,0.0,650.8102644090001,650.8102644090001,17:10:00
2025-05-19,104,0.9742,1200.0,97.3747616666667,651.7782666666667,0.0,0.0,10192.035525314815,10104.398239814816,749.1530283333334,1035.44535,383.6670833333333,0.0,0.0,729.8248802023334,729.8248802023334,17:20:00
2025-05-19,105,0.9862,1200.0,91.84124999999995,711.8425,0.0,0.0,10274.692650314815,10192.035525314815,803.6837499999999,1034.455,322.61249999999995,0.0,0.0,792.5929142499999,792.5929142499999,17:30:00
2025-05-19,106,0.976,1200.0,91.53355833333308,810.1205166666667,0.0,0.0,10357.072852814816,10274.692650314815,901.6540749999998,1077.6992833333334,267.57876666666664,0.0,0.0,880.0143771999998,880.0143771999998,17:40:00
2025-05-19,107,1.0742,1200.0,41.97409166666671,759.12105,0.0,0.0,10394.849535314816,10357.072852814816,801.0951416666667,986.5261999999999,227.40515,0.0,0.0,860.5364011783333,860.5364011783333,17:50:00
2025-05-19,108,1.2313,1200.0,0.0,585.3862499999999,0.0,31.433750000000032,10359.923146425926,10394.849535314816,585.3862499999999,809.5949999999999,192.775,0.0,0.0,720.7860896249999,720.7860896249999,18:00:00
2025-05-19,109,1.2561,1200.0,8.512428333333446,634.0992666666666,0.0,0.0,10367.584331925926,10359.923146425926,642.611695,779.5927499999999,145.49348333333333,0.0,0.0,807.1845500895,807.1845500895,18:10:00
2025-05-19,110,1.2447,1200.0,92.88725499999987,653.7326166666667,0.0,0.0,10451.182861425925,10367.584331925926,746.6198716666665,753.46165,99.72903333333332,0.0,0.0,929.3177542634998,929.3177542634998,18:20:00
2025-05-19,111,1.2545,1200.0,129.125,639.5574999999999,0.0,0.0,10567.395361425924,10451.182861425925,768.6824999999999,701.1949999999999,61.637499999999996,0.0,0.0,964.3121962499998,964.3121962499998,18:30:00
2025-05-19,112,1.2522,1200.0,69.92658333333327,719.7170333333333,0.0,0.0,10630.329286425926,10567.395361425924,789.6436166666666,745.4767666666667,25.759733333333333,0.0,0.0,988.79173679,988.79173679,18:40:00
2025-05-19,113,1.2881,1200.0,32.51648833333343,780.2414666666666,0.0,0.0,10659.594125925925,10630.329286425926,812.757955,784.9002166666667,4.6587499999999995,0.0,0.0,1046.9135218355,1046.9135218355,18:50:00
2025-05-19,114,1.3466,1200.0,0.0,0.0,0.0,782.93,9789.671903703704,10659.594125925925,0.0,782.93,0.0,0.0,0.0,0.0,0.0,19:00:00
2025-05-19,115,1.3523,1200.0,0.0,0.0,0.0,798.8246999999999,8902.088903703703,9789.671903703704,0.0,798.8246999999999,0.0,0.0,0.0,0.0,0.0,19:10:00
2025-05-19,116,1.3445,1200.0,0.0,0.0,0.0,786.0890499999999,8028.656625925925,8902.088903703703,0.0,786.1578833333333,0.06883333333333333,0.0,0.0,0.0,0.0,19:20:00
2025-05-19,117,1.3483,1200.0,0.0,0.0,0.0,760.5716666666667,7183.576996296296,8028.656625925925,0.0,760.5716666666667,0.0,0.0,0.0,0.0,0.0,19:30:00
2025-05-19,118,1.349,1200.0,0.0,0.0,0.0,787.6599166666666,6308.39931111111,7183.576996296296,0.0,787.6599166666666,0.0,0.0,0.0,0.0,0.0,19:40:00
2025-05-19,119,1.3473,1200.0,0.0,0.0,0.0,779.0818833333333,5442.752774074073,6308.39931111111,0.0,779.0868333333333,0.0049499999999999995,0.0,0.0,0.0,0.0,19:50:00
2025-05-19,120,1.3482,1200.0,0.0,0.0,0.0,735.3199999999999,4625.7305518518515,5442.752774074073,0.0,735.3199999999999,0.0,0.0,0.0,0.0,0.0,20:00:00
2025-05-19,121,1.3513,1200.0,0.0,0.0,0.0,758.9905,3782.4077740740736,4625.7305518518515,0.0,758.9905,0.0,0.0,0.0,0.0,0.0,20:10:00
2025-05-19,122,1.34,1200.0,0.0,182.59787000000063,0.0,662.9686299999993,3045.775962962963,3782.4077740740736,182.59787000000063,845.5668499999999,0.00034999999999999994,0.0,0.0,244.68114580000085,244.68114580000085,20:20:00
2025-05-19,123,1.3489,1200.0,0.0,0.0,0.0,833.3333333333334,2119.850037037037,3045.775962962963,0.0,900.3366666666667,0.0,67.00333333333333,451.90398166666665,0.0,451.90398166666665,20:30:00
2025-05-19,124,1.3952,1200.0,0.0,0.0,0.0,827.8650333333333,1200.0,2119.850037037037,0.0,827.8650333333333,0.0,0.0,0.0,0.0,0.0,20:40:00
2025-05-19,125,1.2226,1200.0,39.47720000000004,770.9065499999999,0.0,0.0,1235.52948,1200.0,810.38375,770.9065499999999,0.0,0.0,0.0,990.7751727499999,990.7751727499999,20:50:00
2025-05-19,126,0.9332,1200.0,54.419919283826516,794.73174738284,0.0,0.0,1284.5074073554438,1235.52948,849.1516666666665,776.77,0.0,0.0,0.0,792.4283353333333,792.4283353333333,21:00:00
2025-05-19,127,0.9068,1200.0,0.0,839.785125,0.0,0.0,1284.5074073554438,1284.5074073554438,839.785125,769.1477,0.0,0.0,0.0,761.5171513500001,761.5171513500001,21:10:00
2025-05-19,128,0.9371,1200.0,0.0,800.722125,0.0,0.0,1284.5074073554438,1284.5074073554438,800.722125,795.7011,0.0,0.0,0.0,750.3567033375,750.3567033375,21:20:00
2025-05-19,129,0.9371,1200.0,0.0,778.7491666666665,0.0,61.08083333333343,1216.639814762851,1284.5074073554438,778.7491666666665,839.8299999999999,0.0,0.0,0.0,729.7658440833333,729.7658440833333,21:30:00
2025-05-19,130,0.9871,1200.0,0.0,811.4519083333333,0.0,0.0,1216.639814762851,1216.639814762851,811.4519083333333,808.9173999999999,0.0,0.0,0.0,800.9841787158333,800.9841787158333,21:40:00
2025-05-19,131,0.7764,1200.0,0.0,747.1345083333333,0.0,0.0,1216.639814762851,1216.639814762851,747.1345083333333,697.2726333333333,0.0,0.0,0.0,580.07523227,580.07523227,21:50:00
2025-05-19,132,0.4209,1200.0,0.0,628.7966666666666,0.0,0.0,1216.639814762851,1216.639814762851,628.7966666666666,593.3249999999999,0.0,0.0,0.0,264.66051699999997,264.66051699999997,22:00:00
2025-05-19,133,0.3859,1200.0,0.0,616.0568749999999,0.0,0.0,1216.639814762851,1216.639814762851,616.0568749999999,601.9454,0.0,0.0,0.0,237.73634806249996,237.73634806249996,22:10:00
2025-05-19,134,0.4368,1200.0,0.0,634.4696083333332,0.0,0.0,1216.639814762851,1216.639814762851,634.4696083333332,613.9936,0.0,0.0,0.0,277.13632491999994,277.13632491999994,22:20:00
2025-05-19,135,0.4198,1200.0,0.0,621.7316666666666,0.0,0.0,1216.639814762851,1216.639814762851,621.7316666666666,591.4783333333332,0.0,0.0,0.0,261.00295366666666,261.00295366666666,22:30:00
2025-05-19,136,0.4186,1200.0,0.0,605.9719166666666,0.0,0.0,1216.639814762851,1216.639814762851,605.9719166666666,593.0909833333333,0.0,0.0,0.0,253.65984431666666,253.65984431666666,22:40:00
2025-05-19,137,0.4241,1200.0,0.0,610.9362499999999,0.0,0.0,1216.639814762851,1216.639814762851,610.9362499999999,566.9588333333334,0.0,0.0,0.0,259.09806362499995,259.09806362499995,22:50:00
2025-05-19,138,0.4237,1200.0,0.0,614.8825,0.0,0.0,1216.639814762851,1216.639814762851,614.8825,533.3766666666667,0.0,0.0,0.0,260.52571525,260.52571525,23:00:00
2025-05-19,139,0.4248,1200.0,0.0,607.5265499999999,0.0,0.0,1216.639814762851,1216.639814762851,607.5265499999999,574.3297833333334,0.0,0.0,0.0,258.07727844,258.07727844,23:10:00
2025-05-19,140,0.424,1200.0,0.0,617.5775666666666,0.0,0.0,1216.639814762851,1216.639814762851,617.5775666666666,616.7384333333333,0.0,0.0,0.0,261.85288826666664,261.85288826666664,23:20:00
2025-05-19,141,0.422,1200.0,0.0,635.9183333333332,0.0,0.0,1216.639814762851,1216.639814762851,635.9183333333332,614.0866666666666,0.0,0.0,0.0,268.3575366666666,268.3575366666666,23:30:00
2025-05-19,142,0.424,1200.0,0.0,615.7280166666667,0.0,0.0,1216.639814762851,1216.639814762851,615.7280166666667,591.4764666666666,0.0,0.0,0.0,261.0686790666667,261.0686790666667,23:40:00
2025-05-19,143,0.4271,1200.0,0.0,599.5459916666667,0.0,0.0,1216.639814762851,1216.639814762851,599.5459916666667,592.2053666666666,0.0,0.0,0.0,256.0660930408333,256.0660930408333,23:50:00
2025-05-19,144,0.4276,1200.0,0.0,591.3558333333333,0.0,14.975833286566058,1200.0,1216.639814762851,591.3558333333333,606.3316666666666,0.0,4.6767240746703465e-08,9.9988360716452e-08,252.8637543333333,252.86375443332167,0:00+1
2025-05-20,1,0.4248,1200.0,825.6506750000001,589.6813,0.0,0.0,1943.0856075000002,1200.0,1415.331975,589.6813,0.0,0.0,0.0,601.23302298,601.23302298,00:10:00
2025-05-20,2,0.4245,1200.0,827.9458500000003,586.5626333333332,0.0,0.0,2688.2368725000006,1943.0856075000002,1414.5084833333335,586.5626333333332,0.0,0.0,0.0,600.4588511750001,600.4588511750001,00:20:00
2025-05-20,3,0.4269,1200.0,827.2650000000001,599.8783333333333,0.0,0.0,3432.7753725000007,2688.2368725000006,1427.1433333333334,599.8783333333333,0.0,0.0,0.0,609.2474890000001,609.2474890000001,00:30:00
2025-05-20,4,0.4272,1200.0,833.3333333333334,615.5197916666667,0.0,4.547473508864641e-13,4182.7753725,3432.7753725000007,1448.853125,587.3328166666666,0.0,0.0,0.0,618.950055,618.950055,00:40:00
2025-05-20,5,0.4271,1200.0,833.3333333333334,628.9044749999999,0.0,-4.547473508864641e-13,4932.7753725,4182.7753725,1462.2378083333333,580.6799833333333,0.0,0.0,0.0,624.5217679391666,624.5217679391666,00:50:00
2025-05-20,6,0.4285,1200.0,833.3333333333334,629.5358333333332,0.0,9.094947017729282e-13,5682.7753725,4932.7753725,1462.8691666666666,590.5916666666667,0.0,0.0,0.0,626.8394379166666,626.8394379166666,01:00:00
2025-05-20,7,0.4311,1200.0,833.3333333333334,609.9877,0.0,0.0,6432.7753725,5682.7753725,1443.3210333333334,592.8606666666667,0.0,0.0,0.0,622.21569747,622.21569747,01:10:00
2025-05-20,8,0.4302,1200.0,833.3333333333334,605.8703500000003,0.0,0.0,7182.7753725,6432.7753725,1439.2036833333336,585.1451833333333,0.0,0.0,0.0,619.1454245700002,619.1454245700002,01:20:00
2025-05-20,9,0.4279,1200.0,833.3333333333334,597.8358333333332,0.0,0.0,7932.7753725,7182.7753725,1431.1691666666666,575.2033333333333,0.0,0.0,0.0,612.3972864166666,612.3972864166666,01:30:00
2025-05-20,10,0.4312,1200.0,0.0,590.0803833333333,0.0,0.0,7932.7753725,7932.7753725,590.0803833333333,572.9541833333333,0.0,0.0,0.0,254.44266129333334,254.44266129333334,01:40:00
2025-05-20,11,0.4333,1200.0,0.0,601.8044833333333,0.0,0.0,7932.7753725,7932.7753725,601.8044833333333,579.8485166666667,0.0,0.0,0.0,260.76188262833335,260.76188262833335,01:50:00
2025-05-20,12,0.4311,1200.0,249.8477001440267,1035.74896652264,0.0,0.0,8157.638302629624,7932.7753725,1285.5966666666668,587.2249999999999,0.0,0.0,0.0,554.220723,554.220723,02:00:00
2025-05-20,13,0.4293,1200.0,833.3333333333334,609.0386083333334,0.0,0.0,8907.638302629624,8157.638302629624,1442.3719416666668,585.7597999999999,0.0,0.0,0.0,619.2102745575,619.2102745575,02:10:00
2025-05-20,14,0.4324,1200.0,8.313391666666575,593.9468666666667,0.0,0.0,8915.120355129624,8907.638302629624,602.2602583333332,593.9468666666667,0.0,0.0,0.0,260.4173357033333,260.4173357033333,02:20:00
2025-05-20,15,0.4367,1200.0,4.077499999999986,607.115,0.0,0.0,8918.790105129623,8915.120355129624,611.1925,607.115,0.0,0.0,0.0,266.90776474999996,266.90776474999996,02:30:00
2025-05-20,16,0.4348,1200.0,20.266541666666626,601.4393666666666,0.0,0.0,8937.029992629623,8918.790105129623,621.7059083333332,601.4393666666666,0.0,0.0,0.0,270.3177289433333,270.3177289433333,02:40:00
2025-05-20,17,0.4335,1200.0,10.270783333333384,596.1133333333332,0.0,0.0,8946.273697629622,8937.029992629623,606.3841166666666,596.1133333333332,0.0,0.0,0.0,262.867514575,262.867514575,02:50:00
2025-05-20,18,0.4357,1200.0,0.0,586.4812500000002,0.0,7.74374999999975,8937.669530962956,8946.273697629622,586.4812500000002,594.2249999999999,0.0,0.0,0.0,255.52988062500006,255.52988062500006,03:00:00
