date,run_label,alpha,lambda,soc_start_kwh,scenario_count_00,soc_00_kwh,plan_primary_status_00,plan_secondary_status_00,plan_cost_00_yuan,increase_00_kwh,decrease_00_kwh,scenario_count_06,soc_06_kwh,plan_primary_status_06,plan_secondary_status_06,adjustment_cost_06_yuan,increase_06_kwh,decrease_06_kwh,rho_06,scenario_count_12,soc_12_kwh,plan_primary_status_12,plan_secondary_status_12,adjustment_cost_12_yuan,increase_12_kwh,decrease_12_kwh,rho_12,scenario_count_18,soc_18_kwh,plan_primary_status_18,plan_secondary_status_18,adjustment_cost_18_yuan,increase_18_kwh,decrease_18_kwh,rho_18,soc_end_kwh,soc_min_kwh,soc_max_kwh,adjustment_cost_total_yuan,actual_emergency_purchase_kwh,actual_emergency_cost_yuan,total_actual_cost_yuan,emergency_slot_count,actual_throughput_kwh,simultaneous_slots,max_constraint_violation,actual_primary_status,actual_secondary_status,actual_tertiary_status
2025-02-01,ANNUAL REFERENCE ONLY,0.8,0.25,6000.0,2,6000.0,optimal,optimal,21719.94543355953,0.0,0.0,2,9642.039444444446,optimal,optimal,-984.1827128643608,0.0,3016.4040319831397,0.6203361283146992,2,7124.128017037038,optimal,optimal,-75.30368939828152,0.0,195.58070701927818,0.5219275667876406,2,10197.944476851852,optimal,optimal,-30.973470065879933,0.0,62.756499171064675,0.5,1200.0000001,1200.0000001,10800.000000000002,-1090.4598723285221,31.8888543286636,115.43195186619919,20744.917513097203,2,30842.75540372068,0,1.0000030670198612e-07,optimal,optimal,optimal
2025-02-02,ANNUAL REFERENCE ONLY,0.8,0.25,1200.0000001,3,1200.0000001,optimal,optimal,57517.54812983773,0.0,0.0,3,10771.232306534266,optimal,optimal,-1230.905150597035,9.157730099887885,3718.264355536664,0.630420805544078,3,7656.592467969518,optimal,optimal,-331.93170582898233,29.538682462047518,1163.922857494195,0.5328440473078151,3,10800.0,optimal,optimal,9.99963620211929e-08,1.57972224536069e-07,1.1368683772161603e-13,0.5,1225.0407358327361,1200.0000001,10800.0,-1562.8368563260208,12.212987546772625,26.459437518749873,55981.170711030456,1,40766.17092579353,0,1.0000485417549498e-07,optimal,optimal,optimal
2025-02-03,ANNUAL REFERENCE ONLY,0.8,0.25,1225.0407358327361,4,1225.0407358327361,optimal,optimal,59093.48325071162,0.0,0.0,4,10794.161419753087,optimal,optimal,-1626.741108685536,0.0,4624.542503465122,0.6081206271476367,4,7638.409423039329,optimal,optimal,-515.3194351759748,0.0,1537.8957574873561,0.5188848576958215,4,10786.822222222223,optimal,optimal,22.276638099995733,11.859999999999198,0.0,0.5,1277.7602025957517,1225.0407358327361,10800.0,-2119.783905761515,104.40272012886243,391.4275183615578,57365.12686331167,6,41442.29992097232,0,1.0001531336456537e-07,optimal,optimal,optimal
2025-02-04,ANNUAL REFERENCE ONLY,0.8,0.25,1277.7602025957517,5,1277.7602025957517,optimal,optimal,60971.52230515436,0.0,0.0,5,10799.999999999998,optimal,optimal,-1334.8143194555164,159.7802744378369,4231.80187666703,0.604213286359979,5,7942.732885092671,optimal,optimal,-848.0840445519361,0.0,2483.7646664562244,0.5361436228440177,5,10792.654320987655,optimal,optimal,12.41765010000305,6.611111111110888,0.0,0.5,1274.1064432698436,1274.1064432698436,10800.0,-2170.4807139074496,83.70572715419613,223.29167144809873,59024.33326269501,6,42191.69591483348,0,1.0000803740695119e-07,optimal,optimal,optimal
2025-02-05,ANNUAL REFERENCE ONLY,0.8,0.25,1274.1064432698436,6,1274.1064432698436,optimal,optimal,57353.285728306204,0.0,0.0,6,10800.0,optimal,optimal,-267.1869822436354,336.8706296869674,1899.7964132372654,0.6073189178332172,6,7057.38118332164,optimal,optimal,-408.1269078834092,0.0,1094.7274017527534,0.5500793609993078,6,10800.000000000002,optimal,optimal,9.999999999999997e-08,2.162790833295915e-07,1.7518848703585688e-07,0.5,1277.087736885722,1274.1064432698436,10800.000000000002,-675.3138900270446,134.38244404138538,426.80301909661154,57104.77485737577,7,42260.00712870977,0,1.0000667316489853e-07,optimal,optimal,optimal
2025-02-06,ANNUAL REFERENCE ONLY,0.8,0.25,1277.087736885722,7,1277.087736885722,optimal,optimal,61391.93015291434,0.0,0.0,7,10797.222530864196,optimal,optimal,-1815.5893762760102,0.0,4965.72317450341,0.6235349872124988,7,7765.6333975336265,optimal,optimal,-1117.3476043010023,0.0,3153.4712019667277,0.5707119684648804,7,10796.047530864198,optimal,optimal,6.681530599990914,3.557222222222814,0.0,0.5,1278.7043781571924,1277.087736885722,10800.0,-2926.2554499770217,106.16394737009915,232.25368047291968,58697.92838341024,4,41791.39170876816,0,1.0001167538575828e-07,optimal,optimal,optimal
2025-02-07,ANNUAL REFERENCE ONLY,0.8,0.25,1278.7043781571924,8,1278.7043781571924,optimal,optimal,23851.720728373584,0.0,0.0,8,10018.20918856481,optimal,optimal,-910.8759252884274,0.0,3046.168995338698,0.6423505795163891,8,7397.719001932886,optimal,optimal,-478.1107802928932,0.0,1639.8628938072768,0.6644873138638798,8,9857.922070987655,optimal,optimal,-9.330032625282763,2.1627485732035147e-07,18.90392627240131,0.5,1320.8816027725677,1210.2488996913573,10800.0,-1398.3167382066033,107.51145435483437,426.83224206877065,22880.23623223575,4,35506.697576747465,0,1.0000462680181954e-07,optimal,optimal,optimal
2025-02-08,ANNUAL REFERENCE ONLY,0.8,0.25,1320.8816027725677,9,1320.8816027725677,optimal,optimal,19424.548034831707,0.0,0.0,9,8242.787496411333,optimal,optimal,-112.2781603054329,2.2471643669193213,293.88782461186753,0.6251944679866634,9,7403.960153077998,optimal,optimal,-20.286766125692186,0.9439153216342788,51.918907237231124,0.7212701175370082,9,9849.687000841885,optimal,optimal,124.73230319574256,80.38080426199548,-1.1368683772161603e-13,0.5,1333.8689861808962,1268.093527777773,10800.0,-7.832623235382528,255.74917595850587,901.4916110599501,20318.207022656276,15,34555.57339437712,0,1.00000761449337e-07,optimal,optimal,optimal
2025-02-09,ANNUAL REFERENCE ONLY,0.8,0.25,1333.8689861808962,10,1333.8689861808962,optimal,optimal,56989.271162450415,0.0,0.0,10,10798.012861111112,optimal,optimal,-768.4629026791233,0.36215565518421045,1818.473778871285,0.6518986649382474,10,8071.035553913798,optimal,optimal,-699.8100620893465,1.3160633682961134,2184.339249648154,0.7139956059165149,10,10767.603727927324,optimal,optimal,-0.09741029402274391,0.0,0.4556145651430509,0.5,1290.220575572303,1269.936155982876,10800.000000000002,-1468.3703750624925,125.97083898409292,472.0152935238912,55992.91608091182,6,41322.96633451162,0,1.0002258932217956e-07,optimal,optimal,optimal
2025-02-10,ANNUAL REFERENCE ONLY,0.8,0.25,1290.220575572303,11,1290.220575572303,optimal,optimal,54052.851169976064,0.0,0.0,11,10166.123414552472,optimal,optimal,-2221.578156864978,0.0,6211.142934976096,0.632296215923355,11,7605.153757887787,optimal,optimal,65.77828204327511,194.41899079861219,575.087299464548,0.7122470447481396,11,10800.0,optimal,optimal,-11.562962377342808,-4.547473508864641e-13,28.820693294277298,0.5,1204.7374252454224,1204.7374252454224,10800.000000000002,-2167.362837199046,1.8816335244530832e-07,4.0000010711810313e-07,51885.48833317702,0,40929.55722533695,0,1.0000803740695119e-07,optimal,optimal,optimal
