date,run_label,alpha,lambda,soc_start_kwh,scenario_count_00,soc_00_kwh,plan_primary_status_00,plan_secondary_status_00,plan_cost_00_yuan,increase_00_kwh,decrease_00_kwh,scenario_count_06,soc_06_kwh,plan_primary_status_06,plan_secondary_status_06,adjustment_cost_06_yuan,increase_06_kwh,decrease_06_kwh,rho_06,scenario_count_12,soc_12_kwh,plan_primary_status_12,plan_secondary_status_12,adjustment_cost_12_yuan,increase_12_kwh,decrease_12_kwh,rho_12,scenario_count_18,soc_18_kwh,plan_primary_status_18,plan_secondary_status_18,adjustment_cost_18_yuan,increase_18_kwh,decrease_18_kwh,rho_18,soc_end_kwh,soc_min_kwh,soc_max_kwh,adjustment_cost_total_yuan,actual_emergency_purchase_kwh,actual_emergency_cost_yuan,total_actual_cost_yuan,emergency_slot_count,actual_throughput_kwh,simultaneous_slots,max_constraint_violation,actual_primary_status,actual_secondary_status,actual_tertiary_status,predicted_plan_cost_00_yuan,predicted_adjustment_cost_06_yuan,predicted_adjustment_cost_12_yuan,predicted_adjustment_cost_18_yuan
2025-02-01,Q4-3 SEARCH,0.85,2.0,6000.0,2,6000.0,optimal,optimal,17704.998134576555,0.0,0.0,2,9412.028295154325,optimal,optimal,-835.8328280117909,0.0,3016.2460072980675,0.6203361283146992,2,6894.116867746915,optimal,optimal,-63.7017297471607,2.6850483436646755e-07,193.7677869331808,0.5219275667876406,2,10197.944476851852,optimal,optimal,-26.66209790810743,0.0,62.756499171064284,0.5,1200.0000001,1200.0000001,10800.0,-926.196655667059,1.0520875733979311e-07,2e-07,16778.801479109497,0,33067.368391786666,0,1.00000761449337e-07,optimal,optimal,optimal,18731.39647195714,-814.2297012583119,-60.63598023095882,-23.401662907507536
2025-02-02,Q4-3 SEARCH,0.85,2.0,1200.0000001,3,1200.0000001,optimal,optimal,64060.004566700896,0.0,0.0,3,10800.0,optimal,optimal,-1488.9033273389186,9.157730099887885,3722.519321185306,0.630420805544078,3,7521.591452352982,optimal,optimal,-383.0582124925039,20.076424518134473,1032.6462124800125,0.5328440473078151,3,10800.0,optimal,optimal,-4.779619899034292e-07,2.1648925212502944e-07,1.1652064118131058e-06,0.5,1200.0000001,1200.0000001,10800.0,-1871.9615403093846,14.533405615991784,34.202857122184824,62222.24588351369,3,42170.614868765406,0,1.0002986527979374e-07,optimal,optimal,optimal,67597.33438475637,-1538.0791806543139,-382.8346607499197,-4.422441678103492e-07
2025-02-03,Q4-3 SEARCH,0.85,2.0,1200.0000001,4,1200.0000001,optimal,optimal,66972.86227921167,0.0,0.0,4,10794.161419753087,optimal,optimal,-1993.0514874240823,0.0,4652.188913573909,0.6081206271476367,4,7630.736388465353,optimal,optimal,-619.765449022048,0.0,1490.9125915643367,0.5188848576958215,4,10786.822222222223,optimal,optimal,23.118253880361035,11.859999999998106,1.1368683772161603e-12,0.5,1283.9915780940123,1200.0000001,10800.0,-2589.698682565769,168.16601619729863,805.4645644077218,65188.628161053624,7,41082.58804220258,0,1.0000803740695119e-07,optimal,optimal,optimal,68977.70785854544,-2004.3091186809193,-612.1668249228395,21.394021507337282
2025-02-04,Q4-3 SEARCH,0.85,2.0,1283.9915780940123,5,1283.9915780940123,optimal,optimal,69114.38781601941,0.0,0.0,5,10800.0,optimal,optimal,-1596.604114333954,159.7802744378373,4296.463035780329,0.604213286359979,5,7944.716762260734,optimal,optimal,-1007.5933282785466,0.0,2526.520875417985,0.5361436228440177,5,10792.654320987655,optimal,optimal,12.824233278062291,6.611111111108261,2.2737367544323206e-13,0.5,1200.0000001,1200.0000001,10800.0,-2591.3732093344383,29.371520544730082,147.5463018748714,66670.56090855984,3,42726.23183722798,0,1.0000121619668789e-07,optimal,optimal,optimal,70643.73772415877,-1626.7211588180512,-1026.7057890049773,12.366274995306561
2025-02-05,Q4-3 SEARCH,0.85,2.0,1200.0000001,6,1200.0000001,optimal,optimal,64893.08038348693,0.0,0.0,6,10800.0,optimal,optimal,-315.1550338241915,335.37775993783623,1957.0098108799734,0.6073189178332172,6,7073.663197573373,optimal,optimal,-479.19634854770277,0.0,1103.2700994747033,0.5500793609993078,6,10800.0,optimal,optimal,1.0457842377573966e-07,2.1197286866449773e-07,2.616951005297036e-07,0.5,1200.0000001,1200.0000001,10800.0,-794.3513822673158,151.6809582863355,387.37292620333153,64486.10192742295,7,43162.968548032884,0,1.0001531336456537e-07,optimal,optimal,optimal,66107.53444789513,-311.75227417404017,-481.38771878331374,1.0000363797880706e-07
2025-02-06,Q4-3 SEARCH,0.85,2.0,1200.0000001,7,1200.0000001,optimal,optimal,69900.42837507295,0.0,0.0,7,10797.222530864197,optimal,optimal,-2264.136724553894,0.0,5075.792795738461,0.6235349872124988,7,7774.48044438556,optimal,optimal,-1335.711518608731,0.0,3170.532126026351,0.5707119684648804,7,10796.047530864198,optimal,optimal,7.064109827773156,3.5572224477469443,2.784256764656205e-07,0.5,1200.0000001,1200.0000001,10800.0,-3592.784133334852,69.54772372669812,150.8644240187009,66458.5086657568,5,43310.10671134318,0,1.0000121619668789e-07,optimal,optimal,optimal,72123.6201884342,-2202.4073463528343,-1304.6293071772168,6.503323485444673
2025-02-07,Q4-3 SEARCH,0.85,2.0,1200.0000001,8,1200.0000001,optimal,optimal,19303.12197524971,0.0,0.0,8,9683.11007407407,optimal,optimal,-726.0279800410812,0.0,3048.0871186572185,0.6423505795163891,8,7505.256504074071,optimal,optimal,-328.8363005055861,0.0,1424.6243272057318,0.6644873138638798,8,10290.618518518519,optimal,optimal,13.608128726047934,10.708333645773106,3.8572950467383467e-07,0.5,1200.0,1200.0,10800.0,-1041.2561518206194,92.7086384188397,251.415631677916,18513.281455107004,3,39116.995559896306,0,1.00000761449337e-07,optimal,optimal,optimal,20499.615480342673,-734.583681442601,-346.3225985769285,12.64277599016001
2025-02-08,Q4-3 SEARCH,0.85,2.0,1200.0,9,1200.0,optimal,optimal,15715.003714839058,0.0,0.0,9,8246.95644607821,optimal,optimal,-90.39661732880546,7.3266143650567415,294.7451219331477,0.6251944679866634,9,7408.129102744877,optimal,optimal,-18.69059436091763,0.9439153216314935,56.56802693128287,0.7212701175370082,9,9922.138074196935,optimal,optimal,53.87894103258826,60.73194290112937,32.61064943767842,0.5,1200.0000000999994,1200.0,10800.0,-55.20827065713483,278.4751156313605,893.6173325498103,16553.412776731733,9,36219.23474316856,0,1.000043994281441e-07,optimal,optimal,optimal,16048.099593682799,-86.56663942521558,-17.935064507920156,56.08821052278487
2025-02-09,Q4-3 SEARCH,0.85,2.0,1200.0000000999994,10,1200.0000000999994,optimal,optimal,64125.82473182669,0.0,0.0,10,10793.536111111112,optimal,optimal,-916.197241067481,0.0,1810.2997390067635,0.6518986649382474,10,8090.7704667304915,optimal,optimal,-868.419736626659,0.0,2165.964989264604,0.7139956059165149,10,10777.467592592593,optimal,optimal,6.374275203743895,9.570833333333855,20.381313002053716,0.5,1200.0000001,1200.0000000999994,10800.000000000002,-1778.242702490396,200.87551321093727,332.23007515948973,62679.81210449578,2,42957.02139918295,0,1.0000803740695119e-07,optimal,optimal,optimal,65362.632892174974,-926.8126691482183,-842.927036062888,6.454978462435247
2025-02-10,Q4-3 SEARCH,0.85,2.0,1200.0000001,11,1200.0000001,optimal,optimal,59136.75472964284,0.0,0.0,11,10741.27487037037,optimal,optimal,-2567.0136917746254,2.118680114839208,6124.433918109097,0.632296215923355,11,7611.218320627859,optimal,optimal,338.25593444416063,456.93765256635305,808.2677726561744,0.7122470447481396,11,9998.13888888889,optimal,optimal,-12.601780479611772,1.4000001513004008,22.33332899741694,0.5,1205.9361873396672,1200.0000001,10800.0,-2241.3595378100767,203.3208176929767,576.7327383893498,57472.12793022211,4,39763.717666509285,0,1.0001531336456537e-07,optimal,optimal,optimal,60445.92148887138,-2707.472299637274,324.4526789771112,-12.497388035838373
