date,run_label,alpha,lambda,soc_start_kwh,scenario_count_00,soc_00_kwh,plan_primary_status_00,plan_secondary_status_00,plan_cost_00_yuan,increase_00_kwh,decrease_00_kwh,scenario_count_06,soc_06_kwh,plan_primary_status_06,plan_secondary_status_06,adjustment_cost_06_yuan,increase_06_kwh,decrease_06_kwh,rho_06,scenario_count_12,soc_12_kwh,plan_primary_status_12,plan_secondary_status_12,adjustment_cost_12_yuan,increase_12_kwh,decrease_12_kwh,rho_12,scenario_count_18,soc_18_kwh,plan_primary_status_18,plan_secondary_status_18,adjustment_cost_18_yuan,increase_18_kwh,decrease_18_kwh,rho_18,soc_end_kwh,soc_min_kwh,soc_max_kwh,adjustment_cost_total_yuan,actual_emergency_purchase_kwh,actual_emergency_cost_yuan,total_actual_cost_yuan,emergency_slot_count,actual_throughput_kwh,simultaneous_slots,max_constraint_violation,actual_primary_status,actual_secondary_status,actual_tertiary_status,predicted_plan_cost_00_yuan,predicted_adjustment_cost_06_yuan,predicted_adjustment_cost_12_yuan,predicted_adjustment_cost_18_yuan
2025-02-01,Q4-3 SEARCH,0.8,0.5,6000.0,2,6000.0,optimal,optimal,17704.99813457663,0.0,0.0,2,9412.028295154325,optimal,optimal,-835.8328280117912,0.0,3016.2460072980684,0.6203361283146992,2,6894.116867746915,optimal,optimal,-63.70172974716036,2.685043227756978e-07,193.76778693317812,0.5219275667876406,2,10197.944476851852,optimal,optimal,-26.66209790811439,0.0,62.75649917106425,0.5,1200.0000001,1200.0000001,10800.0,-926.1966556670659,1.0520875733979311e-07,2e-07,16778.801479109563,0,33067.368391786935,0,1.000001930151484e-07,optimal,optimal,optimal,18731.396471957138,-814.2297012583119,-60.6359802309588,-23.401662907508435
2025-02-02,Q4-3 SEARCH,0.8,0.5,1200.0000001,3,1200.0000001,optimal,optimal,64060.00456670094,0.0,0.0,3,10800.0,optimal,optimal,-1488.9033273389214,9.157730099887885,3722.5193211853475,0.630420805544078,3,7521.59145235318,optimal,optimal,-383.05821249248305,20.076424518136292,1032.6462124800057,0.5328440473078151,3,10800.0,optimal,optimal,-4.779311254985292e-07,2.1649047994287684e-07,1.1651609152254434e-06,0.5,1200.0000000999999,1200.0000000999999,10800.0,-1871.9615403093355,14.533405615991875,34.2028571221853,62222.24588351379,3,42170.61486876501,0,1.0002986527979374e-07,optimal,optimal,optimal,67597.33438475637,-1538.0791806543862,-382.83466074991253,-4.4221538422104075e-07
2025-02-03,Q4-3 SEARCH,0.8,0.5,1200.0000000999999,4,1200.0000000999999,optimal,optimal,66972.86227921116,0.0,0.0,4,10794.161419753087,optimal,optimal,-1993.051487424154,0.0,4652.188913573818,0.6081206271476367,4,7630.736388465353,optimal,optimal,-619.765449022276,0.0,1490.9125915648178,0.5188848576958215,4,10786.822222222223,optimal,optimal,23.11825388036104,11.859999999998081,1.0231815394945443e-12,0.5,1283.9915780940125,1200.0000000999999,10800.0,-2589.6986825660692,168.16601619708217,805.4645644066369,65188.628161051725,7,41082.58804222573,0,1.000075826596003e-07,optimal,optimal,optimal,68977.70785854544,-2004.309118680919,-612.1668249230213,21.39402150733728
2025-02-04,Q4-3 SEARCH,0.8,0.5,1283.9915780940125,5,1283.9915780940125,optimal,optimal,69114.38781601965,0.0,0.0,5,10800.0,optimal,optimal,-1596.604114333954,159.7802744378373,4296.463035780331,0.604213286359979,5,7944.716762260735,optimal,optimal,-1007.5933282785575,0.0,2526.5208754180107,0.5361436228440177,5,10792.654320987655,optimal,optimal,12.824233278065497,6.61111111110934,2.2737367544323206e-13,0.5,1200.0000001,1200.0000001,10800.0,-2591.373209334446,29.371520544730082,147.5463018748714,66670.56090856007,3,42726.23183723173,0,1.00000761449337e-07,optimal,optimal,optimal,70643.73772415875,-1626.7211588180512,-1026.7057890049848,12.366274995306558
2025-02-05,Q4-3 SEARCH,0.8,0.5,1200.0000001,6,1200.0000001,optimal,optimal,64893.08038348712,0.0,0.0,6,10800.0,optimal,optimal,-315.15503382453295,335.37775993911004,1957.0098108799664,0.6073189178332172,6,7073.663197573372,optimal,optimal,-479.19634854773074,0.0,1103.2700994747092,0.5500793609993078,6,10800.0,optimal,optimal,1.0457844528898814e-07,2.1197303930075874e-07,2.616952142165413e-07,0.5,1200.0000000999999,1200.0000000999999,10800.0,-794.3513822676853,151.68095828633102,387.3729262033107,64486.101927422744,7,43162.96854803475,0,1.0001531336456537e-07,optimal,optimal,optimal,66107.53444789513,-311.75227417405483,-481.38771878331374,1.000036379788071e-07
2025-02-06,Q4-3 SEARCH,0.8,0.5,1200.0000000999999,7,1200.0000000999999,optimal,optimal,69900.42837507353,0.0,0.0,7,10797.222530864197,optimal,optimal,-2264.1367245537695,0.0,5075.792795736732,0.6235349872124988,7,7774.480444385562,optimal,optimal,-1335.7115186127266,0.0,3170.532126037208,0.5707119684648804,7,10796.047530864198,optimal,optimal,7.064109827773369,3.55722244774613,2.7842661968682064e-07,0.5,1200.0000001,1200.0000000999999,10800.0,-3592.7841333387228,69.54772372669801,150.8644240187001,66458.50866575351,5,43310.10671132964,0,1.0000121619668789e-07,optimal,optimal,optimal,72123.62018843419,-2202.4073463528484,-1304.6293071810223,6.503323485444673
2025-02-07,Q4-3 SEARCH,0.8,0.5,1200.0000001,8,1200.0000001,optimal,optimal,19303.121975249713,0.0,0.0,8,9683.11007407407,optimal,optimal,-726.0279800411904,0.0,3048.0871186580825,0.6423505795163891,8,7505.256504074071,optimal,optimal,-328.83630050562454,0.0,1424.6243272057854,0.6644873138638798,8,10290.618518518519,optimal,optimal,13.608128725742883,10.70833364577252,3.8572794748077205e-07,0.5,1200.0,1200.0,10800.0,-1041.2561518210719,92.70863841883978,251.41563167791614,18513.281455106557,3,39116.99555989631,0,1.0000053407566156e-07,optimal,optimal,optimal,20499.615480342673,-734.5836814427228,-346.3225985769867,12.642775989879885
2025-02-08,Q4-3 SEARCH,0.8,0.5,1200.0,9,1200.0,optimal,optimal,15715.003714839066,0.0,0.0,9,8246.95644607821,optimal,optimal,-90.39661732880835,7.326614365056514,294.7451219331542,0.6251944679866634,9,7408.129102744877,optimal,optimal,-18.69059436092276,0.9439153216314935,56.568026931305425,0.7212701175370082,9,9922.138074196726,optimal,optimal,53.87894103279475,60.73194290131602,32.610649437641285,0.5,1200.0000000999994,1200.0,10800.0,-55.20827065693636,278.4751156311868,893.6173325491325,16553.41277673126,9,36219.234743168854,0,1.0000417205446865e-07,optimal,optimal,optimal,16048.0995936828,-86.56663942521507,-17.935064507925606,56.08821052300138
2025-02-09,Q4-3 SEARCH,0.8,0.5,1200.0000000999994,10,1200.0000000999994,optimal,optimal,64125.82473182659,0.0,0.0,10,10793.536111111112,optimal,optimal,-916.1972410674318,0.0,1810.2997390067546,0.6518986649382474,10,8090.7704667304915,optimal,optimal,-868.4197366266593,0.0,2165.964989264614,0.7139956059165149,10,10777.467592592593,optimal,optimal,6.37427520374355,9.570833333333299,20.381313002053567,0.5,1200.0000001,1200.0000000999994,10800.000000000002,-1778.2427024903475,200.87551321119213,332.23007516015934,62679.81210449641,2,42957.021399182806,0,1.0001531336456537e-07,optimal,optimal,optimal,65362.63289217498,-926.8126691482183,-842.9270360628879,6.4549784624352
2025-02-10,Q4-3 SEARCH,0.8,0.5,1200.0000001,11,1200.0000001,optimal,optimal,59136.75472964262,0.0,0.0,11,10741.27487037037,optimal,optimal,-2567.0136917751865,2.118680114839208,6124.433918115503,0.632296215923355,11,7611.218320635129,optimal,optimal,338.2559344516029,456.93765257419125,808.2677726642528,0.7122470447481396,11,9998.13888888889,optimal,optimal,-12.601780479611124,1.4000001513143159,22.333328997431266,0.5,1205.9361873396824,1200.0000001,10800.0,-2241.3595378031946,203.32081769299785,576.7327383828849,57472.127930222305,4,39763.71766652275,0,1.0000803740695119e-07,optimal,optimal,optimal,60445.921488871376,-2707.472299637114,324.4526789842488,-12.497388035838272
2025-02-11,Q4-3 SEARCH,0.8,0.5,1205.9361873396824,12,1205.9361873396824,optimal,optimal,60371.995609802776,0.0,0.0,12,10776.236749999998,optimal,optimal,-1913.2690279736028,0.2593259813581881,4499.635018750149,0.6087291375097827,12,6621.154715407464,optimal,optimal,-773.7572709546505,0.0,1863.1161007373296,0.7061748899852236,12,10800.0,optimal,optimal,-6.15973335774806,0.0,9.957537341859467,0.5,1257.4330279593562,1200.0,10800.0,-2693.186032286001,656.869549671412,2403.6024847267404,60082.412062243515,17,42173.75195911058,0,1.0000826478062663e-07,optimal,optimal,optimal,61400.203530873354,-2044.913291005462,-797.5352029157667,-6.173122970635483
2025-02-12,Q4-3 SEARCH,0.8,0.5,1257.4330279593562,13,1257.4330279593562,optimal,optimal,59839.694842078716,0.0,0.0,13,10800.0,optimal,optimal,-2191.0262551836104,0.0,5152.120984247318,0.6160564084196161,13,7339.7209621020775,optimal,optimal,-625.5932652306308,0.0,1475.9578708965475,0.7216505498964687,13,10488.71875113976,optimal,optimal,356.483930800566,235.28492706701428,18.668833869932996,0.5,1200.0000000999999,1200.0,10800.0,-2460.1355896136756,519.158167616623,1900.1944510386318,59279.75370350367,22,45611.28550768361,0,1.0000167094403878e-07,optimal,optimal,optimal,61152.863956676425,-2239.0846637268633,-609.8097714794138,339.16027114639024
2025-02-13,Q4-3 SEARCH,0.8,0.5,1200.0000000999999,14,1200.0000000999999,optimal,optimal,55470.02438012807,0.0,0.0,14,9805.440168834019,optimal,optimal,-1697.3445786592326,31.4157768640149,4455.936652039736,0.6239763911438716,14,7394.767716242666,optimal,optimal,204.32412389216844,264.46058871185284,498.3623809849689,0.7152704096105844,14,10020.962962962964,optimal,optimal,-10.694211456063705,0.0,16.675833333334555,0.5,1200.0000000999996,1200.0000000999996,10800.0,-1503.7146662231278,151.02550818948026,359.6942625794094,54326.00397648435,5,41567.30536472654,0,1.000444171950221e-07,optimal,optimal,optimal,56726.397918695904,-1881.0355579971015,208.5400983059332,-9.880996302105665
2025-02-14,Q4-3 SEARCH,0.8,0.5,1200.0000000999996,14,1200.0000000999996,optimal,optimal,15509.30820451941,0.0,0.0,14,8007.293059027779,optimal,optimal,-49.59578698212689,35.60184926616695,567.1732815670434,0.6139351606603018,14,6708.413155079717,optimal,optimal,131.99725453643418,137.90863787930823,0.0,0.6610797178699424,14,9977.200184330904,optimal,optimal,146.25404194455334,133.00121643538898,0.0,0.5,1200.0000000697278,1200.0000000697278,10800.0,228.65550949886062,199.2076750367576,299.48810919345647,16037.451823211726,10,38753.35604981995,0,1.0000087513617473e-07,optimal,optimal,optimal,15307.847602528305,-43.55429109038943,140.8440816577238,145.54679065501242
2025-02-15,Q4-3 SEARCH,0.8,0.5,1200.0000000697278,14,1200.0000000697278,optimal,optimal,15802.220806692005,0.0,0.0,14,6482.319765648148,optimal,optimal,-457.3653286534326,0.0,1895.7071929440187,0.6534422560226923,14,6536.327893325104,optimal,optimal,5.798702157164826e-07,6.098440508139902e-07,0.0,0.5906384331605111,14,10103.51452050969,optimal,optimal,157.37464895226015,128.29287562461093,0.0,0.5,1200.0000000999999,1200.0,10800.0,-299.9906791213022,1171.638633233153,2627.097476674193,18129.327604244896,20,35525.27026769554,0,1.0000042038882384e-07,optimal,optimal,optimal,15033.262262463577,-452.6689692961253,6.000204524005739e-07,152.82588426738917
2025-02-16,Q4-3 SEARCH,0.8,0.5,1200.0000000999999,14,1200.0000000999999,optimal,optimal,59295.75944985569,0.0,0.0,14,9942.212424722224,optimal,optimal,-2009.796655696322,0.0,4606.876724351569,0.6479058734291734,14,6114.431968467053,optimal,optimal,-158.23368716988037,0.0,343.7816944300793,0.5846020608283324,14,10476.666849713227,optimal,optimal,289.7029446406084,260.6830706053553,0.0,0.5,1200.00000005144,1200.00000005144,10795.667272737954,-1878.327398225594,171.86104166480953,411.94655929011,57829.378610920205,4,41793.31222711924,0,1.0000803740695119e-07,optimal,optimal,optimal,59735.0818082921,-2045.5484122211803,-157.59500190508228,288.05945256385087
2025-02-17,Q4-3 SEARCH,0.8,0.5,1200.00000005144,14,1200.00000005144,optimal,optimal,58751.13108884923,0.0,0.0,14,10158.254457556051,optimal,optimal,-2069.0822964359722,137.19185306846992,5486.529611362508,0.6703462412443004,14,8076.843591363528,optimal,optimal,-995.2531737359046,22.109513374574135,2843.452733312106,0.5739117568211114,14,10395.285549741775,optimal,optimal,62.736426579391384,67.1186340949141,0.0,0.5,1200.0000000999999,1200.0,10468.377847364412,-3001.5990435924855,78.75939916787057,188.31197237429748,55937.84401763105,5,38780.55453664704,0,1.0000027828027669e-07,optimal,optimal,optimal,57917.78335265802,-2129.54629079422,-999.5739105692418,61.31670454923798
2025-02-18,Q4-3 SEARCH,0.8,0.5,1200.0000000999999,14,1200.0000000999999,optimal,optimal,51041.23410866548,0.0,0.0,14,9947.264111111113,optimal,optimal,-15.808046454647483,3.1204346387196438,68.85946342492389,0.7300710487666738,14,7575.4225827371865,optimal,optimal,-37.0497109818593,8.076480526142404e-06,71.20639582486149,0.5798435495271779,14,9180.861994907036,optimal,optimal,1013.8318387693671,693.1252762670288,0.0,0.5,1295.0388361780745,1200.0000000999999,10134.410029513094,960.9740813328604,473.1199692644659,2129.6372607128455,54131.84545071118,11,36153.7773662186,0,1.0000121619668789e-07,optimal,optimal,optimal,51569.08831475054,-13.911493192741725,-34.88866530661717,982.2517521170814
2025-02-19,Q4-3 SEARCH,0.8,0.5,1295.0388361780745,14,1295.0388361780745,optimal,optimal,51778.14257647901,0.0,0.0,14,9341.610256737762,optimal,optimal,-169.9739057717949,171.42744872957007,1152.7902024823816,0.7097006428897662,14,5769.225388771329,optimal,optimal,1729.622460143919,1607.3217696198292,39.73028434129151,0.5568894837691477,14,9505.804567188208,optimal,optimal,126.69399966319394,175.0230529188915,0.0,0.5,1200.0000000505995,1200.0,10479.32709212614,1686.3425540353178,360.78274602732347,1046.5062595417155,54510.99139005605,14,39705.291126546086,0,1.0000400152421207e-07,optimal,optimal,optimal,51670.492155366825,-194.3697761692573,1753.9711309090762,126.86443993679448
2025-02-20,Q4-3 SEARCH,0.8,0.5,1200.0000000505995,14,1200.0000000505995,optimal,optimal,54598.610926763366,0.0,0.0,14,10514.421633470374,optimal,optimal,497.92242179656535,1034.2560108126777,1931.8897831278468,0.6941123663921002,14,6743.136553515921,optimal,optimal,-324.01771115513236,8.83510721433322,946.4803949972486,0.5773763433242316,14,10649.186194704935,optimal,optimal,3.8676721153931753e-07,6.493195862323806e-07,0.0,0.5,1200.0000001,1200.0000000505995,10799.999999999998,173.90471102820018,36.14763358793275,75.27458948863674,54847.7902272802,2,40822.23219163373,0,1.00000761449337e-07,optimal,optimal,optimal,53321.06166083798,510.10293890206145,-321.97372907143364,4.622796503372939e-07
2025-02-21,Q4-3 SEARCH,0.8,0.5,1200.0000001,14,1200.0000001,optimal,optimal,14906.529402458824,0.0,0.0,14,6922.227298717621,optimal,optimal,16.702135474993575,29.442679657421195,38.8780628493958,0.6807243089816691,14,8079.730526865769,optimal,optimal,51.71371631803946,49.225441471280476,15.685423738713443,0.6081860077554624,14,9770.923712962964,optimal,optimal,281.2727323292842,208.73846790723985,0.0,0.5,1200.0,1200.0,10437.688600251131,349.68858412231725,345.7908156267109,1198.1455866576207,16454.363573238763,10,36464.21719623225,0,1.0000030670198612e-07,optimal,optimal,optimal,14319.404215563942,18.011403430610866,50.59204914810081,280.75442059438564
2025-02-22,Q4-3 SEARCH,0.8,0.5,1200.0,14,1200.0,optimal,optimal,15100.109110173089,0.0,0.0,14,6095.7005838686155,optimal,optimal,235.58113631227576,251.01589324420036,59.886922132710836,0.6548405726401891,14,7068.113255663287,optimal,optimal,-60.16752398143092,3.4722016958533573,234.0813340737023,0.6266667170020838,14,9803.538489706723,optimal,optimal,479.616823112461,352.8580982347613,0.0,0.5,1200.0000000553068,1200.0,10533.943055295302,655.0304354433058,138.38278093611825,327.6779652139144,16082.81751083031,4,34260.00241302267,0,1.1149199963256251e-07,optimal,optimal,optimal,14913.943261386314,227.88487013938104,-63.75196673636932,464.3553546284945
2025-02-23,Q4-3 SEARCH,0.8,0.5,1200.0000000553068,14,1200.0000000553068,optimal,optimal,53260.69562657119,0.0,0.0,14,9773.632538425925,optimal,optimal,228.12484912442528,207.71258515303577,218.27913528990575,0.642413030745127,14,5613.217840877619,optimal,optimal,-438.6530886260731,0.0,1152.4028117235985,0.644139191617846,14,10592.030939444447,optimal,optimal,259.4671216477566,136.69112616654746,0.0,0.5,1200.0000001,1200.0,10670.369455092592,48.93888214610877,168.1115273565692,664.7483623141775,53974.38287103148,7,44287.452097528396,0,1.0000803740695119e-07,optimal,optimal,optimal,53319.216754002795,231.5127515211077,-439.199821839932,241.10962413759154
2025-02-24,Q4-3 SEARCH,0.8,0.5,1200.0000001,14,1200.0000001,optimal,optimal,50984.73087434986,0.0,0.0,14,9954.412277777777,optimal,optimal,-5.687619148836761,2.188966284166514e-07,15.05457742706463,0.6201905997217892,14,6801.081820954266,optimal,optimal,-327.47180308818207,0.0,700.5825200580321,0.6697042553529229,14,10435.188373864421,optimal,optimal,503.8434339387659,276.93852335535325,0.0,0.5,1200.0000000999999,1200.0000000999999,10800.0,170.68401170174707,100.75287957317538,557.5891274934768,51713.00401354508,4,37995.71979959709,0,1.0001531336456537e-07,optimal,optimal,optimal,50895.46747054357,-5.495725357321772,-320.66915152794604,493.00244208908265
2025-02-25,Q4-3 SEARCH,0.8,0.5,1200.0000000999999,14,1200.0000000999999,optimal,optimal,51733.09069885962,0.0,0.0,14,10188.917193981486,optimal,optimal,20.238034827577366,508.05446791583074,1457.2881520617068,0.5659958479968336,14,7909.400593099705,optimal,optimal,-1096.1368818129176,0.0,3269.295419011619,0.6663253470070647,14,10638.403488998922,optimal,optimal,186.74658963165547,106.18060009541317,4.547473508864641e-13,0.5,1200.0,1200.0,10740.763453359705,-889.1522573536847,62.31720834136268,130.21773055379958,50974.15617205973,2,38518.66386142957,0,1.0000030670198612e-07,optimal,optimal,optimal,51972.060967543664,23.939503460699797,-1162.1185786141946,177.2479459296306
2025-02-26,Q4-3 SEARCH,0.8,0.5,1200.0,14,1200.0,optimal,optimal,47364.70848552658,0.0,0.0,14,9816.849829444442,optimal,optimal,466.1874426206358,394.5463934373852,0.0,0.5725853594492636,14,5982.307191078486,optimal,optimal,1762.9491330096175,1597.255061519637,4.822324376101847,0.6948286788827562,14,9571.797263494484,optimal,optimal,636.6735740668405,356.12485736666446,0.0,0.5,1227.5270818167357,1200.0,10713.349755370367,2865.810149697094,205.11021835421684,1060.6523734912453,51291.17100871492,7,42876.6255770908,0,1.0000195516113308e-07,optimal,optimal,optimal,46732.13315174384,493.9835357917045,1654.2529316162402,625.1240898271269
